Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,,,2026-04-30,2026-05-11 06:25 CEST,BIS,"https://data.bis.org/topics/RPP/BIS,WS_SPP,1.0/Q.CA.N.628?","https://data.bis.org/topics/RPP/BIS,WS_SPP,1.0/Q.CA.N.628?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code",https://data.bis.org/topics/RPP

DATAFLOW_ID,KEY,FREQ,REF_AREA,VALUE,UNIT_MEASURE,Unit,Unit multiplier,TIME_PERIOD,OBS_CONF,OBS_PRE_BREAK,OBS_STATUS,OBS_VALUE
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2015-12-31,F,,A,131.7073
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2016-03-31,F,,A,138.6657
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2016-06-30,F,,A,147.4175
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2016-09-30,F,,A,151.7217
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2016-12-31,F,,A,152.7977
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2017-03-31,F,,A,163.056
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2017-06-30,F,,A,172.2855
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2017-09-30,F,,A,174.5075
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2017-12-31,F,,A,173.9947
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2018-03-31,F,,A,175.1911
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2018-06-30,F,,A,177.4131
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2018-09-30,F,,A,177.7549
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2018-12-31,F,,A,177.0712
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2019-03-31,F,,A,176.2167
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2019-06-30,F,,A,177.7549
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2019-09-30,F,,A,178.0968
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2019-12-31,F,,A,179.9769
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2020-03-31,F,,A,183.7371
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2020-06-30,F,,A,187.8391
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2020-09-30,F,,A,190.4029
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2020-12-31,F,,A,195.0177
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2021-03-31,F,,A,199.8034
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2021-06-30,F,,A,213.135
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2021-09-30,F,,A,217.7498
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2021-12-31,F,,A,222.1936
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2022-03-31,F,,A,250.6746
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2022-06-30,F,,A,244.1727
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2022-09-30,F,,A,222.0523
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2022-12-31,F,,A,211.8048
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2023-03-31,F,,A,211.9462
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2023-06-30,F,,A,222.6177
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2023-09-30,F,,A,221.3456
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2023-12-31,F,,A,212.7942
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2024-03-31,F,,A,213.501
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2024-06-30,F,,A,216.3985
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2024-09-30,F,,A,212.4409
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2024-12-31,F,,A,208.9073
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2025-03-31,F,,A,210.3207
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2025-06-30,F,,A,210.1087
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2025-09-30,F,,A,205.6563
"BIS,WS_SPP,1.0",Q.CA.N.628,Q,CA,N,628,"Index, 2010 = 100",Units,2025-12-31,F,,A,201.84
