S&P/TSX Composite index (^GSPTSE),,,,,,
"33,891.18-73.15(-0.22%)",,,,,,
At close: May 1 at 4:20:01 PM EDT,,,,,,
"Jan 01, 1990 - May 03, 2026",,,,,,
Historical Prices,,,,,,
Monthly,,,,,,
Currency in CAD,,,,,,
Download,,,,,,
Date,Open,High,Low,Close ,Adj Close ,Volume
01-Mar-04,"8,840.60","8,885.60","8,416.00","8,585.90","8,585.90","3,385,866,200"
01-Feb-04,"8,546.90","8,808.80","8,521.20","8,788.50","8,788.50","2,620,558,700"
01-Jan-04,"8,241.20","8,645.30","8,220.90","8,521.40","8,521.40","3,348,367,600"
01-Dec-03,"7,896.50","8,276.80","7,859.40","8,220.90","8,220.90","2,514,021,600"
01-Nov-03,"7,799.00","7,908.70","7,710.70","7,859.40","7,859.40","2,205,310,500"
01-Oct-03,"7,433.10","7,819.00","7,421.10","7,772.70","7,772.70","2,700,141,600"
01-Sep-03,"7,507.70","7,667.10","7,379.90","7,421.10","7,421.10","3,180,006,500"
01-Aug-03,"7,226.50","7,546.70","7,122.60","7,510.30","7,510.30","2,118,619,400"
01-Jul-03,"6,996.80","7,311.50","6,981.40","7,257.90","7,257.90","2,609,260,000"
01-Jun-03,"6,885.80","7,129.20","6,859.80","6,983.10","6,983.10","2,592,288,400"
01-May-03,"6,584.10","6,868.20","6,538.80","6,859.80","6,859.80","2,552,088,100"
01-Apr-03,"6,351.20","6,633.70","6,316.20","6,586.10","6,586.10","2,446,353,800"
01-Mar-03,"6,570.50","6,597.50","6,204.90","6,343.30","6,343.30","2,292,977,000"
01-Feb-03,"6,591.30","6,618.40","6,428.10","6,555.10","6,555.10","1,957,129,500"
01-Jan-03,"6,632.30","6,852.50","6,478.10","6,569.50","6,569.50","2,880,277,700"
01-Dec-02,"6,652.00","6,725.50","6,491.80","6,614.50","6,614.50","2,744,226,100"
01-Nov-02,"6,247.80","6,636.40","6,227.30","6,570.40","6,570.40","2,685,316,700"
01-Oct-02,"6,177.90","6,452.80","5,678.30","6,248.80","6,248.80","3,003,583,400"
01-Sep-02,"6,565.70","6,629.20","6,037.10","6,180.40","6,180.40","2,455,891,700"
01-Aug-02,"6,573.10","6,737.90","6,431.50","6,612.00","6,612.00","2,146,800,600"
01-Jul-02,"7,126.20","7,145.60","5,992.10","6,605.40","6,605.40","2,643,161,500"
01-Jun-02,"7,631.40","7,668.40","7,003.70","7,145.60","7,145.60","2,862,082,800"
01-May-02,"7,646.60","7,746.50","7,539.20","7,656.10","7,656.10","2,274,294,900"
01-Apr-02,"7,854.00","7,932.10","7,569.50","7,663.40","7,663.40","2,398,755,700"
01-Mar-02,"7,672.90","7,992.70","7,662.30","7,851.50","7,851.50","2,337,427,200"
01-Feb-02,"7,641.10","7,707.40","7,402.70","7,637.50","7,637.50","2,091,999,100"
01-Jan-02,"7,679.60","7,875.70","7,468.90","7,648.50","7,648.50","2,086,937,300"
01-Dec-01,"7,366.00","7,729.30","7,346.60","7,688.40","7,688.40","1,989,709,200"
01-Nov-01,"6,904.60","7,496.00","6,864.80","7,425.70","7,425.70","2,368,759,700"
01-Oct-01,"6,801.90","7,077.30","6,766.40","6,885.70","6,885.70","2,277,342,500"
01-Sep-01,"7,420.30","7,513.60","6,301.50","6,838.60","6,838.60","1,990,169,800"
01-Aug-01,"7,703.00","7,777.10","7,397.40","7,399.20","7,399.20","1,681,793,200"
01-Jul-01,"7,687.10","7,765.60","7,531.60","7,689.70","7,689.70","1,597,000,400"
01-Jun-01,"8,180.10","8,334.80","7,519.50","7,736.40","7,736.40","2,347,854,900"
01-May-01,"7,915.60","8,409.10","7,864.50","8,161.90","8,161.90","2,534,824,200"
01-Apr-01,"7,633.30","8,147.70","7,382.00","7,946.60","7,946.60","2,109,652,800"
01-Mar-01,"8,033.10","8,315.40","7,438.50","7,608.00","7,608.00","2,363,551,000"
01-Feb-01,"9,276.40","9,367.80","7,913.80","8,078.70","8,078.70","2,073,520,300"
01-Jan-01,"8,961.80","9,425.50","8,474.30","9,321.90","9,321.90","2,150,227,000"
01-Dec-00,"8,896.80","9,661.50","8,561.90","8,933.70","8,933.70","1,999,559,800"
01-Nov-00,"9,561.30","9,786.20","8,593.50","8,819.90","8,819.90","1,865,611,100"
01-Oct-00,"10,491.70","10,701.50","9,185.60","9,639.60","9,639.60","2,147,719,000"
01-Sep-00,"11,375.40","11,402.00","10,203.00","10,377.90","10,377.90","1,752,648,800"
01-Aug-00,"10,456.70","11,325.40","10,181.50","11,247.90","11,247.90","1,777,334,700"
01-Jul-00,"10,195.50","10,983.30","10,153.10","10,406.30","10,406.30","1,496,248,000"
01-Jun-00,"9,397.90","10,310.10","9,397.90","10,195.50","10,195.50","1,916,390,000"
01-May-00,"9,399.10","9,620.50","8,807.40","9,252.00","9,252.00","2,137,767,400"
01-Apr-00,"9,520.70","9,640.10","8,421.60","9,347.60","9,347.60","1,839,722,300"
01-Mar-00,"9,317.90","10,176.70","9,191.90","9,462.40","9,462.40","1,364,783,800"
01-Feb-00,"8,496.30","9,557.60","8,438.40","9,129.00","9,129.00","907,177,500"
01-Jan-00,"8,271.70","8,755.60","8,018.60","8,481.10","8,481.10","1,401,281,200"
01-Dec-99,"7,691.40","8,498.80","7,519.50","8,413.80","8,413.80","1,089,937,900"
01-Nov-99,"7,227.10","7,903.50","7,196.90","7,523.20","7,523.20","1,552,340,700"
01-Oct-99,"6,906.40","7,256.20","6,809.80","7,256.20","7,256.20","1,264,615,400"
01-Sep-99,"6,993.00","7,175.00","6,717.50","6,957.70","6,957.70","1,454,890,100"
01-Aug-99,"7,092.00","7,230.30","6,752.50","6,970.80","6,970.80","1,322,774,600"
01-Jul-99,"7,091.50","7,309.20","6,977.60","7,081.00","7,081.00","1,179,163,900"
01-Jun-99,"6,841.80","7,028.50","6,788.50","7,010.10","7,010.10","1,382,575,500"
01-May-99,"7,020.10","7,110.10","6,727.60","6,841.80","6,841.80","1,186,374,000"
01-Apr-99,"6,613.10","7,115.30","6,595.80","7,014.70","7,014.70","1,271,624,800"
01-Mar-99,"6,289.60","6,666.00","6,157.70","6,597.80","6,597.80","1,582,007,000"
01-Feb-99,"6,754.80","6,779.40","6,257.50","6,312.70","6,312.70","1,231,034,500"
01-Jan-99,"6,522.20","6,886.90","6,489.30","6,729.60","6,729.60","1,349,751,400"
01-Dec-98,"6,316.50","6,485.90","6,169.50","6,485.90","6,485.90","1,279,884,400"
01-Nov-98,"6,279.20","6,672.90","6,248.60","6,343.90","6,343.90","1,286,206,900"
01-Oct-98,"5,533.50","6,242.80","5,325.80","6,208.30","6,208.30","1,448,284,900"
01-Sep-98,"5,566.40","6,015.10","5,419.90","5,614.10","5,614.10","1,486,858,100"
01-Aug-98,"6,910.00","6,910.00","5,530.60","5,530.70","5,530.70","1,186,758,600"
01-Jul-98,"7,380.60","7,476.90","6,931.40","6,931.40","6,931.40","1,166,439,400"
01-Jun-98,"7,558.90","7,570.80","7,104.50","7,366.90","7,366.90","1,369,047,100"
01-May-98,"7,706.10","7,778.00","7,447.00","7,589.80","7,589.80","1,051,722,900"
01-Apr-98,"7,549.70","7,835.80","7,503.60","7,665.00","7,665.00","1,458,033,100"
01-Mar-98,"7,106.90","7,630.50","7,070.30","7,558.50","7,558.50","1,466,541,600"
01-Feb-98,"6,769.40","7,131.50","6,738.70","7,092.50","7,092.50","1,333,138,400"
01-Jan-98,"6,708.90","6,755.90","6,066.70","6,700.20","6,700.20","1,325,187,200"
01-Dec-97,"6,537.90","6,809.60","6,465.00","6,699.40","6,699.40","1,203,557,500"
01-Nov-97,"6,919.60","6,986.70","6,424.60","6,512.80","6,512.80","1,236,210,000"
01-Oct-97,"7,070.70","7,223.40","6,355.20","6,842.40","6,842.40","1,236,781,000"
01-Sep-97,"6,618.30","7,068.60","6,618.30","7,040.20","7,040.20","1,276,780,100"
01-Aug-97,"6,877.30","6,964.10","6,582.20","6,611.80","6,611.80","1,082,091,700"
01-Jul-97,"6,471.50","6,881.90","6,471.50","6,877.70","6,877.70","1,258,942,100"
01-Jun-97,"6,403.40","6,557.00","6,388.80","6,437.70","6,437.70","1,149,464,300"
01-May-97,"5,973.30","6,491.40","5,973.30","6,382.10","6,382.10","1,096,815,500"
01-Apr-97,"5,840.30","5,976.60","5,658.00","5,976.60","5,976.60","874,082,600"
01-Mar-97,"6,125.00","6,348.00","5,808.50","5,850.20","5,850.20","19,454,900"
01-Feb-97,"6,123.20","6,260.70","6,063.10","6,157.80","6,157.80","23,289,900"
01-Jan-97,"5,917.80","6,144.30","5,872.20","6,109.60","6,109.60","23,648,400"
01-Dec-96,"5,978.90","5,996.80","5,672.20","5,927.00","5,927.00","17,763,200"
01-Nov-96,"5,606.00","6,019.10","5,579.30","6,016.70","6,016.70","22,887,200"
01-Oct-96,"5,296.30","5,601.90","5,294.60","5,598.80","5,598.80","21,980,900"
01-Sep-96,"5,120.00","5,326.90","5,120.00","5,291.10","5,291.10","17,062,300"
01-Aug-96,"4,933.20","5,200.70","4,933.20","5,143.40","5,143.40","15,374,900"
01-Jul-96,"5,070.40","5,098.30","4,814.10","4,929.20","4,929.20","14,333,900"
01-Jun-96,"5,234.60","5,243.60","5,006.10","5,044.10","5,044.10","16,768,900"
01-May-96,"5,142.70","5,248.40","5,116.50","5,246.40","5,246.40","18,335,100"
01-Apr-96,"4,970.20","5,154.30","4,949.10","5,146.50","5,146.50","14,106,700"
01-Mar-96,"4,947.20","5,004.80","4,870.00","4,970.80","4,970.80","16,026,300"
01-Feb-96,"4,983.40","5,066.80","4,923.80","4,933.70","4,933.70","17,775,200"
01-Jan-96,"4,707.40","4,987.90","4,707.40","4,968.40","4,968.40","13,608,500"
01-Dec-95,"4,658.00","4,752.80","4,611.60","4,713.50","4,713.50","13,681,600"
01-Nov-95,"4,449.10","4,681.70","4,445.00","4,661.20","4,661.20","14,422,900"
01-Oct-95,"4,513.30","4,518.80","4,280.00","4,459.20","4,459.20","12,047,500"
01-Sep-95,"4,510.80","4,613.50","4,486.90","4,529.80","4,529.80","12,983,100"
01-Aug-95,"4,604.90","4,632.70","4,514.80","4,516.70","4,516.70","12,074,000"
01-Jul-95,"4,527.20","4,718.30","4,527.00","4,615.10","4,615.10","12,494,800"
01-Jun-95,"4,448.70","4,562.10","4,422.50","4,527.20","4,527.20","14,653,400"
01-May-95,"4,276.30","4,452.10","4,255.80","4,448.60","4,448.60","15,052,700"
01-Apr-95,"4,305.30","4,317.90","4,243.00","4,279.50","4,279.50","12,154,100"
01-Mar-95,"4,113.90","4,320.50","4,072.10","4,313.60","4,313.60","14,290,500"
01-Feb-95,"4,039.00","4,154.10","4,015.50","4,124.80","4,124.80","11,217,100"
01-Jan-95,"4,192.90","4,196.40","3,983.30","4,017.50","4,017.50","11,521,900"
01-Dec-94,"4,096.20","4,213.80","4,016.50","4,213.60","4,213.60","10,915,100"
01-Nov-94,"4,278.20","4,281.10","3,999.50","4,093.40","4,093.40","11,188,800"
01-Oct-94,"4,352.60","4,379.20","4,220.20","4,291.70","4,291.70","11,033,400"
01-Sep-94,"4,335.40","4,436.00","4,313.20","4,354.20","4,354.20","13,001,800"
01-Aug-94,"4,182.20","4,350.20","4,160.10","4,349.50","4,349.50","12,808,100"
01-Jul-94,"4,025.30","4,204.00","4,025.30","4,179.00","4,179.00","9,839,700"
01-Jun-94,"4,314.80","4,314.80","3,935.70","4,025.30","4,025.30","11,787,000"
01-May-94,"4,275.60","4,333.40","4,157.70","4,326.80","4,326.80","11,850,200"
01-Apr-94,"4,250.70","4,352.80","4,092.60","4,267.10","4,267.10","11,635,900"
01-Mar-94,"4,408.80","4,609.90","4,276.70","4,329.60","4,329.60","16,970,500"
01-Feb-94,"4,574.80","4,601.10","4,327.00","4,423.80","4,423.80","14,593,800"
01-Jan-94,"4,348.00","4,574.30","4,344.60","4,554.90","4,554.90","16,492,600"
01-Dec-93,"4,195.70","4,330.00","4,195.70","4,321.40","4,321.40","12,802,700"
01-Nov-93,"4,228.30","4,303.30","4,160.20","4,180.20","4,180.20","15,910,000"
01-Oct-93,"3,985.00","4,255.60","3,969.60","4,255.50","4,255.50","11,411,400"
01-Sep-93,"4,124.00","4,144.00","3,918.10","3,990.60","3,990.60","12,851,100"
01-Aug-93,"3,972.40","4,144.40","3,945.90","4,137.60","4,137.60","11,096,300"
01-Jul-93,"3,995.00","4,003.70","3,827.40","3,967.20","3,967.20","11,614,000"
01-Jun-93,"3,875.50","4,002.60","3,848.90","3,966.40","3,966.40","12,360,200"
01-May-93,"3,787.60","3,883.40","3,762.70","3,882.60","3,882.60","13,053,400"
01-Apr-93,"3,598.60","3,789.70","3,582.70","3,789.40","3,789.40","13,748,700"
01-Mar-93,"3,447.80","3,614.70","3,425.30","3,602.40","3,602.40","12,956,300"
01-Feb-93,"3,308.40","3,467.40","3,301.00","3,451.70","3,451.70","9,696,300"
01-Jan-93,"3,349.00","3,356.70","3,263.20","3,305.50","3,305.50","9,008,800"
01-Dec-92,"3,278.80","3,350.40","3,255.20","3,350.40","3,350.40","8,319,500"
01-Nov-92,"3,335.00","3,379.30","3,213.70","3,282.80","3,282.80","7,130,800"
01-Oct-92,"3,304.80","3,345.10","3,150.00","3,336.10","3,336.10","6,685,100"
01-Sep-92,"3,399.10","3,472.40","3,289.00","3,297.90","3,297.90","6,610,800"
01-Aug-92,"3,434.10","3,434.10","3,360.50","3,402.90","3,402.90","4,665,400"
01-Jul-92,"3,410.30","3,479.10","3,392.20","3,443.40","3,443.40","5,641,700"
01-Jun-92,"3,377.90","3,419.80","3,321.40","3,387.70","3,387.70","5,731,600"
01-May-92,"3,364.40","3,444.80","3,351.90","3,387.90","3,387.90","4,979,000"
01-Apr-92,"3,393.30","3,419.80","3,299.10","3,355.60","3,355.60","5,075,100"
01-Mar-92,"3,573.50","3,588.80","3,401.50","3,412.10","3,412.10","6,189,200"
01-Feb-92,"3,589.60","3,618.10","3,529.60","3,581.90","3,581.90","5,523,700"
01-Jan-92,"3,493.00","3,672.60","3,478.00","3,596.10","3,596.10","6,728,200"
01-Dec-91,"3,430.40","3,515.30","3,315.90","3,512.40","3,512.40","4,682,000"
01-Nov-91,"3,520.10","3,604.10","3,430.70","3,448.50","3,448.50","5,357,900"
01-Oct-91,"3,393.90","3,515.90","3,324.20","3,515.80","3,515.80","5,294,400"
01-Sep-91,"3,512.80","3,517.00","3,378.40","3,387.90","3,387.90","4,095,100"
01-Aug-91,"3,536.10","3,552.60","3,469.50","3,517.90","3,517.90","3,944,500"
01-Jul-91,"3,485.80","3,564.70","3,471.20","3,539.60","3,537.96","4,030,300"
01-Jun-91,"3,540.80","3,582.70","3,459.50","3,465.80","3,457.00","4,592,300"
01-May-91,"3,471.60","3,546.20","3,441.30","3,546.10","3,537.09","4,748,500"
01-Apr-91,"3,491.30","3,554.50","3,460.70","3,468.80","3,459.99","5,462,000"
01-Mar-91,"3,445.50","3,598.10","3,445.40","3,495.70","3,486.82","5,540,900"
01-Feb-91,"3,271.80","3,537.00","3,263.40","3,462.40","3,453.61","5,886,500"
01-Jan-91,"3,246.10","3,272.90","3,150.90","3,272.90","3,264.59","4,289,200"
01-Dec-90,"3,161.20","3,263.70","3,150.60","3,256.80","3,248.53","4,045,500"
01-Nov-90,"3,074.20","3,152.20","3,049.50","3,151.00","3,143.00","4,563,000"
01-Oct-90,"3,169.70","3,208.10","3,007.80","3,081.30","3,073.48","4,954,300"
01-Sep-90,"3,327.10","3,338.30","3,144.20","3,159.40","3,151.38","4,023,800"
01-Aug-90,"3,560.60","3,592.30","3,329.70","3,346.30","3,337.80","5,493,400"
01-Jul-90,"3,542.80","3,638.90","3,524.50","3,561.10","3,552.06","3,838,400"
01-Jun-90,"3,607.00","3,617.20","3,473.80","3,543.90","3,534.90","4,533,300"
01-May-90,"3,349.10","3,587.00","3,324.60","3,582.00","3,572.90","4,791,500"
01-Apr-90,"3,599.40","3,654.80","3,323.30","3,340.90","3,332.42","4,119,000"
01-Mar-90,"3,682.50","3,774.20","3,633.90","3,639.50","3,630.26","4,666,100"
01-Feb-90,"3,714.00","3,795.30","3,628.40","3,686.70","3,677.34","5,187,000"
01-Jan-90,"3,962.20","4,020.90","3,690.50","3,704.40","3,694.99","6,316,600"
