date,house_price_at_purchase,down_payment,initial_loan_amount,mortgage_type,mortgage_term_years,mortgage_rate,mortgage_payment,mortgage_interest,mortgage_principal,mortgage_balance,house_price,owner_networth,year,rent,maintenance_cost,property_tax,structure_value,depreciation_cost,owner_monthly_cost,purchase_cost,sale_cost,owner_monthly_unrecoverable_cost,portfolio_return_net,monthly_savings_difference,renter_monthly_investment,renter_portfolio_value,renter_networth,wealth_ratio
2009-01-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,811.6204875686227,363.5432441345701,173555.13266342744,292300,118744.86733657256,2009,782.0,260.6666666666667,243.58333333333337,146150.0,121.79166666666669,1437.662154235289,0.0,0.0,1437.662154235289,-0.059325933054722134,655.6621542352891,655.6621542352891,65469.2014779746,65469.2014779746,0.5513434217952978
2009-02-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,809.923952429328,365.2397792738648,173189.89288415358,289600,116410.10711584642,2009,782.0,260.6666666666667,241.33333333333337,144800.0,120.66666666666669,1432.5906190959947,0.0,0.0,1432.5906190959947,-0.08806102685942932,650.5906190959947,650.5906190959947,60354.506987253284,60354.506987253284,0.5184644914654277
2009-03-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,808.21950012605,366.9442315771428,172822.94865257645,287700,114877.05134742356,2009,782.0,260.6666666666667,239.75,143850.0,119.875,1428.5111667927167,0.0,0.0,1428.5111667927167,0.07926602614370507,646.5111667927167,646.5111667927167,65785.08008278804,65785.08008278804,0.5726564123223682
2009-04-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,806.5070937120233,368.6566379911694,172454.29201458528,289000,116545.70798541472,2009,782.0,260.6666666666667,240.83333333333337,144500.0,120.41666666666669,1428.42376037869,0.0,0.0,1428.42376037869,0.08140857993111353,646.4237603786901,646.4237603786901,71786.97379336109,71786.97379336109,0.6159555339639361
2009-05-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,804.7866960680645,370.3770356351282,172083.91497895017,291500,119416.08502104985,2009,782.0,260.6666666666667,242.91666666666663,145750.0,121.45833333333331,1429.8283627347312,0.0,0.0,1429.8283627347312,0.08238184931235662,647.8283627347312,647.8283627347312,78348.7458137306,78348.7458137306,0.6560987642487176
2009-06-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,803.0582699017674,372.10546180142535,171711.80951714874,295000,123288.19048285126,2009,782.0,260.6666666666667,245.83333333333337,147500.0,122.91666666666669,1432.474936568434,0.0,0.0,1432.474936568434,0.00012101491791086585,650.474936568434,650.474936568434,79008.70211734211,79008.70211734211,0.640845662572457
2009-07-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,801.321777746694,373.84195395649874,171337.96756319224,299200,127862.03243680776,2009,782.0,260.6666666666667,249.33333333333337,149600.0,124.66666666666669,1435.9884444133606,0.0,0.0,1435.9884444133606,0.056732601308533116,653.9884444133606,653.9884444133606,84145.0597588833,84145.0597588833,0.6580926187018782
2009-08-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,799.5771819615637,375.586549741629,170962.38101345062,303300,132337.61898654938,2009,782.0,260.6666666666667,252.75,151650.0,126.375,1439.3688486282304,0.0,0.0,1439.3688486282304,0.02032621074343247,657.3688486282304,657.3688486282304,86512.77882518932,86512.77882518932,0.653727787213569
2009-09-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,797.8244447294361,377.33928697375666,170585.04172647686,307800,137214.95827352314,2009,782.0,260.6666666666667,256.5,153900.0,128.25,1443.2411113961027,0.0,0.0,1443.2411113961027,0.0418891835829052,661.2411113961027,661.2411113961027,90797.96961106105,90797.96961106105,0.6617206371193521
2009-10-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,796.063528056892,379.1002036463008,170205.94152283057,312400,142194.05847716943,2009,782.0,260.6666666666667,260.3333333333333,156200.0,130.16666666666666,1447.2301947235587,0.0,0.0,1447.2301947235587,-0.03133549436029406,665.2301947235587,665.2301947235587,88618.00054111105,88618.00054111105,0.6232187300240782
2009-11-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,794.2943937732092,380.86933792998354,169825.07218490058,316400,146574.92781509942,2009,782.0,260.6666666666667,263.6666666666667,158200.0,131.83333333333334,1450.4610604398758,0.0,0.0,1450.4610604398758,0.05305484661068419,668.4610604398758,668.4610604398758,93988.0760272051,93988.0760272051,0.6412288747347615
2009-12-01,236900,47380.0,189520.0,fixed,5,0.0559999999999999,1175.1637317031928,792.5170035295359,382.6467281736568,169442.42545672692,320600,151157.57454327308,2009,782.0,260.6666666666667,267.1666666666667,160300.0,133.58333333333334,1453.933670196203,0.0,0.0,1453.933670196203,0.02173254664202554,671.9336701962029,671.9336701962029,96702.60994345677,96702.60994345677,0.6397470337536605
2010-01-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,677.7697018269077,421.8395752618755,169020.58588146506,322400,153379.41411853494,2010,806.0,268.6666666666667,268.6666666666667,161200.0,134.33333333333334,1349.4363684935745,0.0,0.0,1349.4363684935745,-0.04644083572819754,543.4363684935745,543.4363684935745,92755.09628907831,92755.09628907831,0.604742799561062
2010-02-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,676.0823435258602,423.5269335629231,168597.05894790214,324600,156002.94105209786,2010,806.0,268.6666666666667,270.5,162300.0,135.25,1350.4990101925268,0.0,0.0,1350.4990101925268,0.03817351226363711,544.4990101925268,544.4990101925268,96840.3831049768,96840.3831049768,0.6207599834456745
2010-03-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,674.3882357916086,425.2210412971747,168171.83790660498,326200,158028.16209339502,2010,806.0,268.6666666666667,271.8333333333333,163100.0,135.91666666666666,1350.8049024582754,0.0,0.0,1350.8049024582754,0.0467356250220912,544.8049024582754,544.8049024582754,101911.08383922493,101911.08383922493,0.6448919134995397
2010-04-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,672.68735162642,426.92192546236333,167744.9159811426,326800,159055.0840188574,2010,806.0,268.6666666666667,272.3333333333333,163400.0,136.16666666666666,1349.8540182930867,0.0,0.0,1349.8540182930867,0.014357039685271166,543.8540182930867,543.8540182930867,103918.07933256678,103918.07933256678,0.6533464803944674
2010-05-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,670.9796639245704,428.62961316421286,167316.2863679784,326300,158983.7136320216,2010,806.0,268.6666666666667,271.9166666666667,163150.0,135.95833333333334,1347.521330591237,0.0,0.0,1347.521330591237,-0.059528536631036265,541.5213305912371,541.5213305912371,98273.50947098238,98273.50947098238,0.6181357022420735
2010-06-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,669.2651454719137,430.3441316168696,166885.94223636153,325300,158414.05776363847,2010,806.0,268.6666666666667,271.0833333333333,162650.0,135.54166666666666,1344.5568121385804,0.0,0.0,1344.5568121385804,-0.047067942512825,538.5568121385804,538.5568121385804,94186.5343888072,94186.5343888072,0.5945591932840841
2010-07-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,667.5437689454461,432.0655081433372,166453.8767282182,324300,157846.1232717818,2010,806.0,268.6666666666667,270.25,162150.0,135.125,1341.5854356121129,0.0,0.0,1341.5854356121129,0.05272960706372346,535.5854356121129,535.5854356121129,99688.538773435,99688.538773435,0.6315551925326021
2010-08-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,665.8155069128728,433.7937701759105,166020.08295804227,324200,158179.91704195773,2010,806.0,268.6666666666667,270.1666666666667,162100.0,135.08333333333334,1339.7321735795394,0.0,0.0,1339.7321735795394,-0.015374351412520438,533.7321735795394,533.7321735795394,98689.62432011108,98689.62432011108,0.6239074224190757
2010-09-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,664.0803318321691,435.5289452566142,165584.55401278567,324500,158915.44598721433,2010,806.0,268.6666666666667,270.4166666666667,162250.0,135.20833333333334,1338.371998498836,0.0,0.0,1338.371998498836,0.06265416699673335,532.3719984988361,532.3719984988361,105405.31252160703,105405.31252160703,0.6632792166098662
2010-10-01,236900,47380.0,189520.0,fixed,5,0.048,1099.6092770887833,662.3382160511427,437.2710610376406,165147.28295174803,325600,160452.71704825197,2010,806.0,268.6666666666667,271.3333333333333,162800.0,135.66666666666666,1338.004882717809,0.0,0.0,1338.004882717809,0.030650234579993083,532.0048827178091,532.0048827178091,109168.01495908957,109168.01495908957,0.6803749850260257
