date,Attribute,Value
2002-09-01,Toronto,115.44388046567965
2002-10-01,Toronto,115.22264535069733
2002-11-01,Toronto,115.41822901538556
2002-12-01,Toronto,116.54770934248735
2003-01-01,Toronto,116.29294403042667
2003-02-01,Toronto,115.4011746545992
2003-03-01,Toronto,116.00226629613427
2003-04-01,Toronto,117.84482678597949
2003-05-01,Toronto,118.00858530789375
2003-06-01,Toronto,118.15458625698687
2003-07-01,Toronto,118.42396227709729
2003-08-01,Toronto,119.17606405189645
2003-09-01,Toronto,119.45950594686651
2003-10-01,Toronto,120.2845500499601
2003-11-01,Toronto,120.14567564853856
2003-12-01,Toronto,120.01607263541713
2004-01-01,Toronto,121.30908304576626
2004-02-01,Toronto,120.57517555396271
2004-03-01,Toronto,120.87042874314906
2004-04-01,Toronto,121.2132366526548
2004-05-01,Toronto,119.4098151959432
2004-06-01,Toronto,122.04042658516366
2004-07-01,Toronto,121.45698867695008
2004-08-01,Toronto,122.58450176469321
2004-09-01,Toronto,123.2061558917344
2004-10-01,Toronto,123.23056688609928
2004-11-01,Toronto,123.0085647804347
2004-12-01,Toronto,124.0293425764685
2005-01-01,Toronto,124.98692144219147
2005-02-01,Toronto,123.5228679932683
2005-03-01,Toronto,124.97577607043225
2005-04-01,Toronto,123.15639499549835
2005-05-01,Toronto,126.78957772228183
2005-06-01,Toronto,127.26505044683788
2005-07-01,Toronto,127.71334188410748
2005-08-01,Toronto,128.03542427267294
2005-09-01,Toronto,126.84689552970086
2005-10-01,Toronto,127.8129506681916
2005-11-01,Toronto,129.02296247049378
2005-12-01,Toronto,129.34517167565622
2006-01-01,Toronto,128.50217965256786
2006-02-01,Toronto,128.66456535252019
2006-03-01,Toronto,128.96842166301653
2006-04-01,Toronto,129.11943742182862
2006-05-01,Toronto,129.46105123664026
2006-06-01,Toronto,131.15115559091151
2006-07-01,Toronto,133.09204799110168
2006-08-01,Toronto,132.01946641842625
2006-09-01,Toronto,131.52391941935977
2006-10-01,Toronto,127.53408175806686
2006-11-01,Toronto,132.49567898312884
2006-12-01,Toronto,130.07721253961836
2007-01-01,Toronto,129.36837878103725
2007-02-01,Toronto,127.00950407330902
2007-03-01,Toronto,129.2134084936787
2007-04-01,Toronto,130.0729781683007
2007-05-01,Toronto,131.44673478372795
2007-06-01,Toronto,135.28039439215195
2007-07-01,Toronto,136.60510067683688
2007-08-01,Toronto,135.63223189780928
2007-09-01,Toronto,136.53265291847455
2007-10-01,Toronto,137.38729746548722
2007-11-01,Toronto,138.38064608353318
2007-12-01,Toronto,137.39465532239925
2008-01-01,Toronto,139.08852003070348
2008-02-01,Toronto,136.14334166487302
2008-03-01,Toronto,136.0946680001129
2008-04-01,Toronto,137.80834877986064
2008-05-01,Toronto,136.67552356668946
2008-06-01,Toronto,137.8382837731641
2008-07-01,Toronto,139.73533291931807
2008-08-01,Toronto,139.1650482542988
2008-09-01,Toronto,135.65830701888723
2008-10-01,Toronto,134.69181642655576
2008-11-01,Toronto,134.10281980013156
2008-12-01,Toronto,133.98102822197163
2009-01-01,Toronto,130.44797188330097
2009-02-01,Toronto,122.96771899912218
2009-03-01,Toronto,124.64947457013244
2009-04-01,Toronto,127.3030623609397
2009-05-01,Toronto,129.3922852102832
2009-06-01,Toronto,132.6540453332091
2009-07-01,Toronto,135.06187108712945
2009-08-01,Toronto,140.23329251454567
2009-09-01,Toronto,139.5572121903192
2009-10-01,Toronto,141.76835772026453
2009-11-01,Toronto,142.93132292027659
2009-12-01,Toronto,144.63811555855474
2010-01-01,Toronto,143.93017107925579
2010-02-01,Toronto,144.08437089026472
2010-03-01,Toronto,143.50770388269933
2010-04-01,Toronto,145.11218547862563
2010-05-01,Toronto,148.25892515643037
2010-06-01,Toronto,153.8072938461959
2010-07-01,Toronto,149.70921183538857
2010-08-01,Toronto,149.33621265325178
2010-09-01,Toronto,145.04238854196296
2010-10-01,Toronto,145.0504279691347
2010-11-01,Toronto,145.95745944869822
2010-12-01,Toronto,146.87215398276507
2011-01-01,Toronto,147.05246464906776
2011-02-01,Toronto,145.27352923089268
2011-03-01,Toronto,145.8681097949772
2011-04-01,Toronto,147.6182270217678
2011-05-01,Toronto,149.60584965661323
2011-06-01,Toronto,154.57952967307511
2011-07-01,Toronto,155.68236051289665
2011-08-01,Toronto,157.11486173916168
2011-09-01,Toronto,156.1825507838795
2011-10-01,Toronto,155.20319509620995
2011-11-01,Toronto,156.6052025522232
2011-12-01,Toronto,157.27952793168868
2012-01-01,Toronto,157.8453132015813
2012-02-01,Toronto,156.57676416683702
2012-03-01,Toronto,157.19668184066484
2012-04-01,Toronto,159.90454713732566
2012-05-01,Toronto,162.35308800287268
2012-06-01,Toronto,165.3253906524815
2012-07-01,Toronto,168.65267135214495
2012-08-01,Toronto,166.2155640051439
2012-09-01,Toronto,165.2182424223241
2012-10-01,Toronto,164.82537216236906
2012-11-01,Toronto,164.72879102316688
2012-12-01,Toronto,164.72607456794987
2013-01-01,Toronto,164.32109741379128
2013-02-01,Toronto,162.3131504125637
2013-03-01,Toronto,163.37737316789887
2013-04-01,Toronto,164.46416832225955
2013-05-01,Toronto,167.08260128791693
2013-06-01,Toronto,170.41186535435827
2013-07-01,Toronto,170.59393076259218
2013-08-01,Toronto,172.87057948875787
2013-09-01,Toronto,169.8869002813731
2013-10-01,Toronto,169.5823145072383
2013-11-01,Toronto,172.22581654006055
2013-12-01,Toronto,172.5803802289469
2014-01-01,Toronto,172.32904653933008
2014-02-01,Toronto,170.00859178809844
2014-03-01,Toronto,169.6218777014856
2014-04-01,Toronto,171.11195679664652
2014-05-01,Toronto,174.39453589408595
2014-06-01,Toronto,175.68239700445224
2014-07-01,Toronto,180.0855237404531
2014-08-01,Toronto,181.12454112605823
2014-09-01,Toronto,179.3692032952567
2014-10-01,Toronto,178.41629086852694
2014-11-01,Toronto,180.01729679639735
2014-12-01,Toronto,183.32927134052323
2015-01-01,Toronto,183.75559004478245
2015-02-01,Toronto,179.43145131776146
2015-03-01,Toronto,182.05219114937017
2015-04-01,Toronto,181.35559110778024
2015-05-01,Toronto,186.36954735371233
2015-06-01,Toronto,190.0049694221739
2015-07-01,Toronto,192.73053230334605
2015-08-01,Toronto,194.6328298940079
2015-09-01,Toronto,193.54759248545423
2015-10-01,Toronto,194.34732898228663
2015-11-01,Toronto,195.4956989909488
2015-12-01,Toronto,195.19692107013472
2016-01-01,Toronto,194.56343139703174
2016-02-01,Toronto,196.9942424567138
2016-03-01,Toronto,194.81537900393042
2016-04-01,Toronto,200.3793972498966
2016-05-01,Toronto,204.502575153619
2016-06-01,Toronto,212.58425989061814
2016-07-01,Toronto,219.07787875264853
2016-08-01,Toronto,222.30415754847658
2016-09-01,Toronto,226.29322711074497
2016-10-01,Toronto,227.0740907214118
2016-11-01,Toronto,230.06218760964484
2016-12-01,Toronto,233.53561964990402
2017-01-01,Toronto,234.16779109635192
2017-02-01,Toronto,240.3310499237292
2017-03-01,Toronto,244.54826897313987
2017-04-01,Toronto,254.23137937035696
2017-05-01,Toronto,263.2522720767444
2017-06-01,Toronto,271.3728007551853
2017-07-01,Toronto,270.5903256463221
2017-08-01,Toronto,259.07184434417775
2017-09-01,Toronto,250.38558998515228
2017-10-01,Toronto,247.48169767346604
2017-11-01,Toronto,247.10076852605224
2017-12-01,Toronto,248.35737621673522
2018-01-01,Toronto,247.79647518579657
2018-02-01,Toronto,244.3700276587576
2018-03-01,Toronto,244.45346678651254
2018-04-01,Toronto,246.8735853204352
2018-05-01,Toronto,252.4404068573169
2018-06-01,Toronto,251.76719188979834
2018-07-01,Toronto,250.9209095486506
2018-08-01,Toronto,252.93264949667355
2018-09-01,Toronto,250.87677533744923
2018-10-01,Toronto,249.9965610630601
2018-11-01,Toronto,253.39267546340872
2018-12-01,Toronto,252.664771134409
2019-01-01,Toronto,251.3700506309526
2019-02-01,Toronto,250.06227442155017
2019-03-01,Toronto,246.95324358672565
2019-04-01,Toronto,249.13485816129514
2019-05-01,Toronto,251.40686189979255
2019-06-01,Toronto,255.5235712801426
2019-07-01,Toronto,256.72043459548297
2019-08-01,Toronto,257.22504066989586
2019-09-01,Toronto,256.5302552379158
2019-10-01,Toronto,256.34675824738576
2019-11-01,Toronto,258.08908109181675
2019-12-01,Toronto,259.714854790146
2020-01-01,Toronto,257.0659221448343
2020-02-01,Toronto,259.51779791078764
2020-03-01,Toronto,266.43569977986965
2020-04-01,Toronto,275.16048770882986
2020-05-01,Toronto,278.79003620078674
2020-06-01,Toronto,270.3177292643735
2020-07-01,Toronto,274.9782088048986
2020-08-01,Toronto,278.52757038272114
2020-09-01,Toronto,279.00927770147945
2020-10-01,Toronto,282.64987375612657
2020-11-01,Toronto,283.50397207912
2020-12-01,Toronto,281.2218426654784
2021-01-01,Toronto,280.70632087717087
2021-02-01,Toronto,285.09004947211525
2021-03-01,Toronto,292.87970084478917
2021-04-01,Toronto,302.6085601508045
2021-05-01,Toronto,310.6873839341109
2021-06-01,Toronto,312.5794525517774
2021-07-01,Toronto,312.96394271238694
2021-08-01,Toronto,313.26911535967474
2021-09-01,Toronto,312.71617178146715
2021-10-01,Toronto,310.3823006946071
2021-11-01,Toronto,317.0766545548629
2021-12-01,Toronto,318.6413106259385
2022-01-01,Toronto,325.7621626959039
2022-02-01,Toronto,329.3192543456908
2022-03-01,Toronto,337.2834520829366
2022-04-01,Toronto,348.23503470244094
2022-05-01,Toronto,345.7941474429492
2022-06-01,Toronto,336.8414815424977
2022-07-01,Toronto,327.55088825687994
2022-08-01,Toronto,315.51874056285436
2022-09-01,Toronto,305.76125118917463
2022-10-01,Toronto,300.8057088149763
2022-11-01,Toronto,297.0050593992374
2022-12-01,Toronto,293.94362151459086
2023-01-01,Toronto,294.14827341248923
2023-02-01,Toronto,285.3715049817423
2023-03-01,Toronto,284.11171050239426
2023-04-01,Toronto,292.83887468030684
2023-05-01,Toronto,300.10782522815185
2023-06-01,Toronto,305.6109647934351
2023-07-01,Toronto,310.45413129870127
2023-08-01,Toronto,307.7373330072771
2023-09-01,Toronto,303.94554623140135
2023-10-01,Toronto,296.0680572565271
2023-11-01,Toronto,292.45679294545715
2023-12-01,Toronto,287.63960313140717
2024-01-01,Toronto,288.89435774185824
2024-02-01,Toronto,290.8033330327972
2024-03-01,Toronto,292.81462960439745
2024-04-01,Toronto,295.0494386582027
2024-05-01,Toronto,299.9758593940754
2024-06-01,Toronto,300.0689974898459
2024-07-01,Toronto,298.5214206858904
2024-08-01,Toronto,293.95426507486604
2024-09-01,Toronto,291.20334607342227
2024-10-01,Toronto,287.101498311822
2024-11-01,Toronto,286.1429517952736
2024-12-01,Toronto,286.0517749140469
2025-01-01,Toronto,286.45640477374116
2025-02-01,Toronto,282.5006401033642
2025-03-01,Toronto,282.6934751515994
2025-04-01,Toronto,279.89411112187713
2025-05-01,Toronto,276.7710820850493
2025-06-01,Toronto,274.88146229686157
2025-07-01,Toronto,271.449159696676
2025-08-01,Toronto,270.40860909676866
2025-09-01,Toronto,264.9562264804191
2025-10-01,Toronto,260.9159731811847
2025-11-01,Toronto,261.30931931034695
2025-12-01,Toronto,257.6635206963441
1999-02-01,Montreal,100.0
1999-03-01,Montreal,99.97229834827048
1999-04-01,Montreal,101.01768958055158
1999-05-01,Montreal,100.86707868616867
1999-06-01,Montreal,101.01946919532094
1999-07-01,Montreal,101.32205666270812
1999-08-01,Montreal,101.87422741025176
1999-09-01,Montreal,101.29763100802282
1999-10-01,Montreal,101.45598606593589
1999-11-01,Montreal,102.23124972699078
1999-12-01,Montreal,102.67172588583303
2000-01-01,Montreal,101.9400377155663
2000-02-01,Montreal,102.05287426656552
2000-03-01,Montreal,101.89190549098252
2000-04-01,Montreal,102.74378735026093
2000-05-01,Montreal,102.70536725648623
2000-06-01,Montreal,103.56338467850547
2000-07-01,Montreal,104.36300782792087
2000-08-01,Montreal,105.6460866670583
2000-09-01,Montreal,104.6704969092743
2000-10-01,Montreal,104.95544693701007
2000-11-01,Montreal,104.7425763876397
2000-12-01,Montreal,104.15014032052625
2001-01-01,Montreal,104.56654301135187
2001-02-01,Montreal,104.41332169456685
2001-03-01,Montreal,104.74963024823809
2001-04-01,Montreal,104.82958999174339
2001-05-01,Montreal,104.12148269987665
2001-06-01,Montreal,105.61283051043462
2001-07-01,Montreal,108.6466253930001
2001-08-01,Montreal,109.66156978435203
2001-09-01,Montreal,109.26504279676976
2001-10-01,Montreal,108.915250057741
2001-11-01,Montreal,110.02005033615858
2001-12-01,Montreal,110.78745859117289
2002-01-01,Montreal,110.44851565336387
2002-02-01,Montreal,109.77367747218241
2002-03-01,Montreal,110.637661637467
2002-04-01,Montreal,111.82111580046738
2002-05-01,Montreal,111.69071097449073
2002-06-01,Montreal,113.26345084437077
2002-07-01,Montreal,116.51561612720045
2002-08-01,Montreal,117.97144270559849
2002-09-01,Montreal,116.95071443887466
2002-10-01,Montreal,117.18997245995246
2002-11-01,Montreal,118.53475549886288
2002-12-01,Montreal,118.75677597534447
2003-01-01,Montreal,120.64629054347462
2003-02-01,Montreal,119.08503967280706
2003-03-01,Montreal,121.08453941443862
2003-04-01,Montreal,122.23228545570694
2003-05-01,Montreal,123.11782939294469
2003-06-01,Montreal,125.31010927826485
2003-07-01,Montreal,127.0283032965719
2003-08-01,Montreal,127.12807293761989
2003-09-01,Montreal,128.2285272398905
2003-10-01,Montreal,130.16624795338694
2003-11-01,Montreal,129.96911749397304
2003-12-01,Montreal,129.0115288617725
2004-01-01,Montreal,129.94407714089226
2004-02-01,Montreal,132.63300660856396
2004-03-01,Montreal,132.13740770922112
2004-04-01,Montreal,134.14705752397035
2004-05-01,Montreal,134.92924474730268
2004-06-01,Montreal,137.10223248078813
2004-07-01,Montreal,138.22853897947593
2004-08-01,Montreal,139.38573676476324
2004-09-01,Montreal,137.4705930072199
2004-10-01,Montreal,139.0782544484101
2004-11-01,Montreal,138.32978421351504
2004-12-01,Montreal,139.09564925052285
2005-01-01,Montreal,141.5395616644907
2005-02-01,Montreal,140.05908529008363
2005-03-01,Montreal,141.95496337228215
2005-04-01,Montreal,143.35601573811573
2005-05-01,Montreal,144.87427534091506
2005-06-01,Montreal,145.97539772718216
2005-07-01,Montreal,144.69745195068373
2005-08-01,Montreal,145.5380690146983
2005-09-01,Montreal,142.31435091182254
2005-10-01,Montreal,145.5481051449935
2005-11-01,Montreal,146.89058350297924
2005-12-01,Montreal,145.7798775197431
2006-01-01,Montreal,143.35620514726025
2006-02-01,Montreal,147.10385513281594
2006-03-01,Montreal,147.929196432213
2006-04-01,Montreal,147.34503996854932
2006-05-01,Montreal,149.68914757453732
2006-06-01,Montreal,150.91736482229118
2006-07-01,Montreal,150.8935699275047
2006-08-01,Montreal,155.26604047005083
2006-09-01,Montreal,153.84702747564756
2006-10-01,Montreal,155.68979260115967
2006-11-01,Montreal,158.0054414637038
2006-12-01,Montreal,154.7639439532341
2007-01-01,Montreal,157.28866451357717
2007-02-01,Montreal,153.21561849757447
2007-03-01,Montreal,158.6321085260144
2007-04-01,Montreal,160.0327892876115
2007-05-01,Montreal,161.53233833870038
2007-06-01,Montreal,163.0342862101566
2007-07-01,Montreal,160.58980287174495
2007-08-01,Montreal,162.39019398211622
2007-09-01,Montreal,165.02846146702535
2007-10-01,Montreal,164.10177501786006
2007-11-01,Montreal,164.65193886607807
2007-12-01,Montreal,163.65502555366268
2008-01-01,Montreal,166.64163616582297
2008-02-01,Montreal,164.2812330135709
2008-03-01,Montreal,163.9055195306235
2008-04-01,Montreal,166.57920134485056
2008-05-01,Montreal,168.09850424110527
2008-06-01,Montreal,167.24419026923607
2008-07-01,Montreal,165.8444772017783
2008-08-01,Montreal,167.38680641111037
2008-09-01,Montreal,166.83751522103069
2008-10-01,Montreal,167.03236797274272
2008-11-01,Montreal,169.3411589403479
2008-12-01,Montreal,166.17082988132094
2009-01-01,Montreal,171.1000889478524
2009-02-01,Montreal,163.79523537213737
2009-03-01,Montreal,166.5330105502256
2009-04-01,Montreal,170.22762727100042
2009-05-01,Montreal,169.6253466193566
2009-06-01,Montreal,172.53371262971092
2009-07-01,Montreal,171.72049446820012
2009-08-01,Montreal,175.0672890838852
2009-09-01,Montreal,172.4823664132341
2009-10-01,Montreal,174.71623393419372
2009-11-01,Montreal,175.22856331629754
2009-12-01,Montreal,174.56137330903607
2010-01-01,Montreal,177.23819151408222
2010-02-01,Montreal,176.3366009797044
2010-03-01,Montreal,177.4570126677788
2010-04-01,Montreal,180.2889032485461
2010-05-01,Montreal,182.62813817873942
2010-06-01,Montreal,182.7853052511824
2010-07-01,Montreal,183.98397937037643
2010-08-01,Montreal,186.61539876413988
2010-09-01,Montreal,182.46501399731565
2010-10-01,Montreal,180.8903877017375
2010-11-01,Montreal,182.74181739098913
2010-12-01,Montreal,184.68079306970165
2011-01-01,Montreal,184.02501279852373
2011-02-01,Montreal,184.68066937181118
2011-03-01,Montreal,184.08139505020844
2011-04-01,Montreal,186.0067744935483
2011-05-01,Montreal,186.61027627337475
2011-06-01,Montreal,190.29222469021337
2011-07-01,Montreal,187.9854628052243
2011-08-01,Montreal,188.43765090397233
2011-09-01,Montreal,187.06315102511292
2011-10-01,Montreal,186.37882599817232
2011-11-01,Montreal,189.81286010796367
2011-12-01,Montreal,184.46603758074986
2012-01-01,Montreal,188.5888817220388
2012-02-01,Montreal,188.6220138197806
2012-03-01,Montreal,188.93696483239285
2012-04-01,Montreal,191.13927791734164
2012-05-01,Montreal,192.98282330650304
2012-06-01,Montreal,195.3034497444634
2012-07-01,Montreal,194.077102656319
2012-08-01,Montreal,194.73933026185858
2012-09-01,Montreal,190.59563772446722
2012-10-01,Montreal,192.02039831928553
2012-11-01,Montreal,191.54567166932424
2012-12-01,Montreal,190.77217602509822
2013-01-01,Montreal,192.55745887468382
2013-02-01,Montreal,187.00288372493395
2013-03-01,Montreal,192.84397641882774
2013-04-01,Montreal,193.06928576089658
2013-05-01,Montreal,194.7297682857578
2013-06-01,Montreal,195.98576197005576
2013-07-01,Montreal,193.13913564545658
2013-08-01,Montreal,192.37854571773752
2013-09-01,Montreal,192.52210989387527
2013-10-01,Montreal,192.17972050248605
2013-11-01,Montreal,189.3505630115926
2013-12-01,Montreal,189.54644851988684
2014-01-01,Montreal,192.55601670087196
2014-02-01,Montreal,194.88987146981265
2014-03-01,Montreal,191.28347092997856
2014-04-01,Montreal,192.1555426139301
2014-05-01,Montreal,194.76191894871116
2014-06-01,Montreal,194.61961779785207
2014-07-01,Montreal,193.07954500792155
2014-08-01,Montreal,192.4464159141516
2014-09-01,Montreal,191.052995073438
2014-10-01,Montreal,192.9463501629832
2014-11-01,Montreal,192.13528633415655
2014-12-01,Montreal,193.68715748855726
2015-01-01,Montreal,195.88192001271858
2015-02-01,Montreal,191.99840238663867
2015-03-01,Montreal,193.20014945082218
2015-04-01,Montreal,192.61133324513966
2015-05-01,Montreal,195.0657736644905
2015-06-01,Montreal,194.5566412737188
2015-07-01,Montreal,193.99928538068195
2015-08-01,Montreal,192.197320579029
2015-09-01,Montreal,192.92946974642024
2015-10-01,Montreal,192.71645613020044
2015-11-01,Montreal,195.45864568938592
2015-12-01,Montreal,192.45060635239136
2016-01-01,Montreal,190.02622542038594
2016-02-01,Montreal,192.6961962371176
2016-03-01,Montreal,194.223873261292
2016-04-01,Montreal,193.1318340611933
2016-05-01,Montreal,193.50884061498087
2016-06-01,Montreal,195.06566888839916
2016-07-01,Montreal,195.48939195895548
2016-08-01,Montreal,195.58705916457194
2016-09-01,Montreal,194.33269493265047
2016-10-01,Montreal,191.98339440788473
2016-11-01,Montreal,193.97966834551627
2016-12-01,Montreal,194.23320437092343
2017-01-01,Montreal,193.8606486749587
2017-02-01,Montreal,193.12858004121688
2017-03-01,Montreal,194.99355420825609
2017-04-01,Montreal,195.8733708886822
2017-05-01,Montreal,195.37650368455743
2017-06-01,Montreal,198.70951390558207
2017-07-01,Montreal,201.18665147730476
2017-08-01,Montreal,198.11481198639746
2017-09-01,Montreal,200.3805177416918
2017-10-01,Montreal,200.35857118129888
2017-11-01,Montreal,199.93834424721462
2017-12-01,Montreal,202.79042870762544
2018-01-01,Montreal,199.6273084639474
2018-02-01,Montreal,198.64577802063573
2018-03-01,Montreal,198.6115010068925
2018-04-01,Montreal,198.63596222735407
2018-05-01,Montreal,199.36438935557774
2018-06-01,Montreal,201.83415111854654
2018-07-01,Montreal,204.75596220417302
2018-08-01,Montreal,205.1992373253579
2018-09-01,Montreal,204.47267459121144
2018-10-01,Montreal,206.3879202253143
2018-11-01,Montreal,205.9245193933477
2018-12-01,Montreal,207.34224029382239
2019-01-01,Montreal,208.7254791949321
2019-02-01,Montreal,206.6790877944054
2019-03-01,Montreal,204.31415277844184
2019-04-01,Montreal,203.71109329592142
2019-05-01,Montreal,206.82603305888193
2019-06-01,Montreal,208.609328305509
2019-07-01,Montreal,212.81717007174922
2019-08-01,Montreal,213.55036512348443
2019-09-01,Montreal,215.38478087390277
2019-10-01,Montreal,212.72066067878708
2019-11-01,Montreal,215.35497859287491
2019-12-01,Montreal,217.1511288074458
2020-01-01,Montreal,215.5922173406258
2020-02-01,Montreal,221.18114707552522
2020-03-01,Montreal,219.57487884146752
2020-04-01,Montreal,228.0228332113503
2020-05-01,Montreal,226.68766201823237
2020-06-01,Montreal,227.61126645839647
2020-07-01,Montreal,231.15987305119177
2020-08-01,Montreal,238.43405165445978
2020-09-01,Montreal,241.07032950349856
2020-10-01,Montreal,243.15068917453922
2020-11-01,Montreal,247.89712717694812
2020-12-01,Montreal,247.64338444065865
2021-01-01,Montreal,249.72148603239015
2021-02-01,Montreal,248.8000264919181
2021-03-01,Montreal,251.71075303983636
2021-04-01,Montreal,257.1283487197669
2021-05-01,Montreal,261.5625067961869
2021-06-01,Montreal,270.78800700707694
2021-07-01,Montreal,272.7161107193694
2021-08-01,Montreal,274.64832951442065
2021-09-01,Montreal,268.2731875496976
2021-10-01,Montreal,268.263238833517
2021-11-01,Montreal,271.75241655187403
2021-12-01,Montreal,275.61925042589434
2022-01-01,Montreal,269.6736236254427
2022-02-01,Montreal,270.50039688249956
2022-03-01,Montreal,273.4450364570164
2022-04-01,Montreal,282.8963547080377
2022-05-01,Montreal,283.659585062799
2022-06-01,Montreal,292.2449898219878
2022-07-01,Montreal,286.37963629565917
2022-08-01,Montreal,287.7372337741498
2022-09-01,Montreal,278.1777633488741
2022-10-01,Montreal,271.987691707853
2022-11-01,Montreal,266.41598265448346
2022-12-01,Montreal,265.67859912740334
2023-01-01,Montreal,261.8843404808316
2023-02-01,Montreal,258.96848105941564
2023-03-01,Montreal,259.95557315565515
2023-04-01,Montreal,262.53728481986076
2023-05-01,Montreal,266.1159951822394
2023-06-01,Montreal,273.92724466927615
2023-07-01,Montreal,270.03852175590237
2023-08-01,Montreal,272.08543865242405
2023-09-01,Montreal,265.91118825875026
2023-10-01,Montreal,274.19529056415695
2023-11-01,Montreal,266.46029205411963
2023-12-01,Montreal,266.85832541451384
2024-01-01,Montreal,268.08068263631577
2024-02-01,Montreal,262.99147353018157
2024-03-01,Montreal,260.76957355126615
2024-04-01,Montreal,271.3247807943381
2024-05-01,Montreal,272.8177594000031
2024-06-01,Montreal,277.99501381649907
2024-07-01,Montreal,274.9077220089393
2024-08-01,Montreal,280.16252424281345
2024-09-01,Montreal,279.5491388526707
2024-10-01,Montreal,278.1854056683435
2024-11-01,Montreal,279.3620323321744
2024-12-01,Montreal,281.7183728509771
2025-01-01,Montreal,281.14706848423845
2025-02-01,Montreal,277.314952811948
2025-03-01,Montreal,279.4828626353875
2025-04-01,Montreal,284.3811759897743
2025-05-01,Montreal,288.57902142277226
2025-06-01,Montreal,294.9339501030022
2025-07-01,Montreal,288.8822403335664
2025-08-01,Montreal,288.7450587982335
2025-09-01,Montreal,289.9988945858467
2025-10-01,Montreal,286.44618065754173
2025-11-01,Montreal,288.0278257860249
2025-12-01,Montreal,286.5319498218987
1999-02-01,Calgary,100.0
1999-03-01,Calgary,99.72318903291755
1999-04-01,Calgary,98.32713890870534
1999-05-01,Calgary,98.6565977235338
1999-06-01,Calgary,98.9988599166216
1999-07-01,Calgary,99.32546021665401
1999-08-01,Calgary,99.46656784915301
1999-09-01,Calgary,99.5288851411742
1999-10-01,Calgary,99.78927748917407
1999-11-01,Calgary,99.54300071132612
1999-12-01,Calgary,100.4096997315824
2000-01-01,Calgary,99.9038158200222
2000-02-01,Calgary,100.88147477457301
2000-03-01,Calgary,100.49892856338639
2000-04-01,Calgary,101.60091640547432
2000-05-01,Calgary,101.47896082586038
2000-06-01,Calgary,101.98967983005628
2000-07-01,Calgary,100.81522909253404
2000-08-01,Calgary,102.21832162475862
2000-09-01,Calgary,101.32541091610756
2000-10-01,Calgary,101.22473237764997
2000-11-01,Calgary,100.51373110090395
2000-12-01,Calgary,101.76242961326845
2001-01-01,Calgary,102.21255844585147
2001-02-01,Calgary,103.36342060310433
2001-03-01,Calgary,102.36373064953163
2001-04-01,Calgary,102.10389421152564
2001-05-01,Calgary,101.27546504956597
2001-06-01,Calgary,101.80200678925556
2001-07-01,Calgary,102.63603198559028
2001-08-01,Calgary,103.03884215821819
2001-09-01,Calgary,104.21001477778175
2001-10-01,Calgary,104.48526327350775
2001-11-01,Calgary,106.07798689276966
2001-12-01,Calgary,105.83303789779026
2002-01-01,Calgary,106.21179769834457
2002-02-01,Calgary,106.73337440142086
2002-03-01,Calgary,106.69932359954888
2002-04-01,Calgary,107.22442444444928
2002-05-01,Calgary,108.08273659866083
2002-06-01,Calgary,108.50117389854876
2002-07-01,Calgary,108.76051015655892
2002-08-01,Calgary,108.80074426083321
2002-09-01,Calgary,109.71734699260098
2002-10-01,Calgary,110.5018160838152
2002-11-01,Calgary,111.13846180081126
2002-12-01,Calgary,110.79407349959618
2003-01-01,Calgary,111.35789899401271
2003-02-01,Calgary,111.37810987994597
2003-03-01,Calgary,110.56705563280411
2003-04-01,Calgary,112.66474650223569
2003-05-01,Calgary,112.86418788895807
2003-06-01,Calgary,113.23799572915676
2003-07-01,Calgary,113.70710861324022
2003-08-01,Calgary,114.05611141037981
2003-09-01,Calgary,114.19367556141833
2003-10-01,Calgary,114.79682407658404
2003-11-01,Calgary,115.73146493044204
2003-12-01,Calgary,114.88957988812072
2004-01-01,Calgary,115.763198273504
2004-02-01,Calgary,115.8714012867118
2004-03-01,Calgary,116.3535986612964
2004-04-01,Calgary,117.67845744080194
2004-05-01,Calgary,116.34262636253116
2004-06-01,Calgary,116.55877658979523
2004-07-01,Calgary,118.21749672030937
2004-08-01,Calgary,118.02707044415304
2004-09-01,Calgary,118.4943232160887
2004-10-01,Calgary,118.97235846195441
2004-11-01,Calgary,119.6602546451097
2004-12-01,Calgary,120.3009778331008
2005-01-01,Calgary,121.58211090852085
2005-02-01,Calgary,119.54704721403577
2005-03-01,Calgary,121.29595745001309
2005-04-01,Calgary,121.673460451943
2005-05-01,Calgary,123.14439275588775
2005-06-01,Calgary,123.59376671838444
2005-07-01,Calgary,124.96668459200595
2005-08-01,Calgary,125.96424917566476
2005-09-01,Calgary,126.08850233893942
2005-10-01,Calgary,128.3748180486149
2005-11-01,Calgary,129.16525207915905
2005-12-01,Calgary,130.21849599217578
2006-01-01,Calgary,132.32932160555492
2006-02-01,Calgary,135.86518582624163
2006-03-01,Calgary,138.9711415683765
2006-04-01,Calgary,145.9751604710497
2006-05-01,Calgary,149.83833412157855
2006-06-01,Calgary,158.63054533048546
2006-07-01,Calgary,170.34783396029357
2006-08-01,Calgary,179.13445292267886
2006-09-01,Calgary,181.03823672841412
2006-10-01,Calgary,183.98860919124994
2006-11-01,Calgary,187.69271980003262
2006-12-01,Calgary,184.9462773883535
2007-01-01,Calgary,171.251026078546
2007-02-01,Calgary,185.07833468539815
