date,tsx_cad,sp500_usd,vt_usd,usd_cad,sp500_cad,vt_cad,tsx_cad_index_1999,sp500_cad_index_1999,tsx_cad_index_2008,sp500_cad_index_2008,vt_cad_index_2008
2012-09-01,12317.5,1440.670044,35.13,0.9783000000000001,1409.4075040452,34.367679,183.03465287684259,72.48774844389428,90.6171604293418,109.78319684121215,102.62507768048872
2012-10-01,12422.9,1412.160034,35.34,0.9871545454545455,1394.0201964723456,34.88604163636364,184.60086780789345,71.69635824810734,91.39256523626304,108.58463091100492,104.17295659961741
2012-11-01,12239.4,1416.180054,35.88,0.9969699999999999,1411.8890284363797,35.7712836,181.87410841654776,72.61537662474964,90.04259576690772,109.97649060467036,106.81637122427708
2012-12-01,12433.5,1426.189941,36.58,0.9898199999999999,1411.67132740062,36.2076156,184.7583808844508,72.60417996383303,91.47054712386614,109.95953318419916,108.11929905348785
2013-01-01,12685.2,1498.109985,38.47,0.9920571428571427,1486.210711404857,38.16443828571428,188.49857346647647,76.43784205329548,93.32224911534699,115.76564095861713,113.96255312160142
2013-02-01,12821.8,1514.680054,38.35,1.0097842105263157,1529.5000025283473,38.72522447368421,190.5284117926771,78.6642692833675,94.3271855159679,119.1375804118175,115.6371127013321
2013-03-01,12749.9,1569.189941,39.13,1.0244238095238094,1607.5155372256618,40.08570366666667,189.45999762244412,82.67671453970657,93.79823290099979,125.21445653016193,119.69962977915145
2013-04-01,12456.5,1597.569946,40.31,1.0186727272727272,1627.4009339007634,41.06269763636364,185.1001545411317,83.69944758728482,91.63975310640113,126.76339281096254,122.6170244054665
2013-05-01,12650.4,1630.73999,40.08,1.0195590909090908,1662.6357817135,40.863928363636354,187.981455064194,85.51162382260209,93.06623310698969,129.50794626480294,122.02348091787366
2013-06-01,12129.1,1606.280029,38.68,1.0314,1656.7172219106,39.894552000000004,180.23508083689964,85.20722422709022,89.23114272892467,129.04693097008274,119.12883316991807
2013-07-01,12486.6,1685.72998,41.02,1.0402136363636363,1753.519312423,42.669563363636364,185.5474322396576,90.18588764825567,91.86119224006652,136.58715118805515,127.41527453121628
2013-08-01,12653.9,1632.969971,40.02,1.0407181818181819,1699.4615391828092,41.649541636363644,188.0334640989063,87.4056227093893,93.09198184346239,132.37642069074175,124.36939502922404
2013-09-01,12787.2,1681.550049,42.07,1.034235,1739.117914927515,43.51026645,190.01426533523536,89.44520415118542,94.07264086398047,135.46538090408998,129.9256919366016
2013-10-01,13361.3,1756.540039,43.82,1.0362818181818183,1820.270505324082,45.40986927272728,198.5452330004755,93.6189924568053,98.29616932369105,141.78661218752643,135.5980821857209
2013-11-01,13395.4,1805.810059,44.5,1.0486421052631578,1893.648461975147,46.664573684210524,199.0519495958155,97.39292075489018,98.5470355847538,147.5022527213741,139.3447459535744
2013-12-01,13621.6,1848.359985,45.18,1.0639190476190477,1966.5053948983573,48.06786257142857,202.41321921065145,101.14005209268528,100.21113963907628,153.17730907335113,143.53509674970815
2014-01-01,13694.9,1782.589966,43.45,1.0940095238095238,1950.170399851295,47.53471380952381,203.50243699476937,100.29992103874581,100.75039174863348,151.90492477604548,141.94306508804914
2014-02-01,14209.6,1859.449951,45.72,1.1054421052631578,2055.514268464916,50.54081305263157,211.15073704232051,105.71789974700015,104.5369273664928,160.11049103763466,150.91955629477837
2014-03-01,14335.3,1872.339966,45.68,1.1106809523809524,2079.5723366178,50.73590590476191,213.0186043747028,106.95523897451741,105.46167484495581,161.98444986364262,151.50212164941823
2014-04-01,14651.9,1883.949951,46.28,1.099209090909091,2070.8549129569365,50.87139672727273,217.72319305753683,106.50688999695497,107.79083197845934,161.3054222332646,151.90670981451274
2014-05-01,14604.2,1923.569946,47.23,1.0893857142857142,2095.5096196017425,51.45168728571428,217.014384213029,107.77491515511348,107.43991348424547,163.22585511366333,153.6395112538336
2014-06-01,15146.0,1960.22998,47.91,1.0830380952380954,2123.0037437678097,51.888355142857144,225.06538278649546,109.18897542548589,111.4258178902221,165.36745918249144,154.94344198362944
2014-07-01,15330.7,1930.670044,47.42,1.0739181818181818,2073.381663343309,50.925200181818184,227.8099738468854,106.63684421236972,112.78461549779666,161.50223879216583,152.06737192097052
2014-08-01,15625.7,2003.369995,48.68,1.0926333333333333,2188.9488355368335,53.18939066666667,232.19359248692345,112.5806213543905,114.95486614335427,170.50413042172613,158.82845475088754
2014-09-01,14960.5,1972.290039,46.84,1.101052380952381,2171.594643369614,51.573293523809525,222.30890394674273,111.68807160376562,110.06113485716808,169.15235764540284,154.00263876183195
2014-10-01,14613.3,2018.050049,47.5,1.1211545454545453,2262.545985391118,53.2548409090909,217.14960770328102,116.36582305759775,107.50686019907451,176.23684460567586,159.02389524638895
2014-11-01,14744.7,2067.560059,48.1,1.132538888888889,2341.592171930906,54.47512055555556,219.1021754636234,120.43127614259959,108.47354133407883,182.39400144749612,162.66776347241478
