date,canada_house_index_2010,canada_house_real_index,tsx_cad,tsx_real,tsx_real_index,sp500_usd,usd_cad,sp500_cad,sp500_real,sp500_real_index
2013-11-01,107.4486,183.5081337261432,13395.4,9964.870731707317,148.07523079688713,1805.810059,1.0486421052631578,1893.648461975147,1408.6897095180973,72.45083129327197
2013-12-01,108.0217,184.48691345373808,13621.6,10157.916870415647,150.94384317664714,1848.359985,1.0639190476190477,1966.5053948983573,1466.464903286061,75.42228823537656
2014-01-01,108.0217,184.48691345373808,13694.9,10179.393582453291,151.2629811943249,1782.589966,1.0940095238095238,1950.170399851295,1449.5580145117262,74.55274390775989
2014-02-01,108.0217,184.48691345373808,14209.6,10476.860596293312,155.68325897963194,1859.449951,1.1054421052631578,2055.514268464916,1515.5483929455263,77.94671899154324
2014-03-01,109.3543,186.76281969172962,14335.3,10510.256009615385,156.17950561126042,1872.339966,1.1106809523809524,2079.5723366178,1524.6864487221849,78.41670165198992
2014-04-01,109.3543,186.76281969172962,14651.9,10708.057907348242,159.11878725850332,1883.949951,1.099209090909091,2070.8549129569365,1513.4442854277931,77.83850187477141
2014-05-01,109.3543,186.76281969172962,14604.2,10622.29173290938,157.84432556035094,1923.569946,1.0893857142857142,2095.5096196017425,1524.1584276117603,78.38954480677968
2014-06-01,110.5261,188.76410059348447,15146.0,11007.617156473392,163.57015508311622,1960.22998,1.0830380952380954,2123.0037437678097,1542.9296469797823,79.35497419723558
2014-07-01,110.5261,188.76410059348447,15330.7,11159.578758949881,165.82826258544162,1930.670044,1.0739181818181818,2073.381663343309,1509.2635019563465,77.62347848394455
2014-08-01,110.5261,188.76410059348447,15625.7,11374.316229116945,169.01920216828552,2003.369995,1.0926333333333333,2188.9488355368335,1593.3875771807498,81.95009430331528
2014-09-01,111.0363,189.63545536057381,14960.5,10881.444753577107,161.69526797398217,1972.290039,1.101052380952381,2171.594643369614,1579.4984886193934,81.2357595528184
2014-10-01,111.0363,189.63545536057381,14613.3,10620.468228752978,157.81722879150283,2018.050049,1.1211545454545453,2262.545985391118,1644.3443817576433,84.57087219833356
2014-11-01,111.0363,189.63545536057381,14744.7,10758.692583732058,159.87120458470125,2067.560059,1.132538888888889,2341.592171930906,1708.5780201888188,87.87449574998294
2014-12-01,111.8501,191.02531915802058,14632.4,10753.93253012048,159.80047150083928,2058.899902,1.1531619047619048,2374.244932704419,1744.926998734573,89.74397324705511
