date,start_year,holding_period,end_year,scenario_label,Attribute,Value,asset
2006-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,113.58005338971051,Vancouver
2006-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,115.27491072370306,Vancouver
2006-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,114.69887911888644,Vancouver
2006-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,119.59437259522649,Vancouver
2006-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,128.79803017483295,Vancouver
2006-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,128.8769947141911,Vancouver
2006-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,131.31413202344538,Vancouver
2006-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,131.62640103964569,Vancouver
2006-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,132.31086232615607,Vancouver
2006-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,129.00303638162495,Vancouver
2007-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,129.87611902338304,Vancouver
2007-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,130.76755287248488,Vancouver
2007-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,132.86721246747604,Vancouver
2007-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,134.50117552592454,Vancouver
2007-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,134.98118825566058,Vancouver
2007-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,137.4953377900149,Vancouver
2007-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,139.8318535567375,Vancouver
2007-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,141.55966836372647,Vancouver
2007-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,141.84262415051637,Vancouver
2007-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,143.90580822085596,Vancouver
2007-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,143.9368648401643,Vancouver
2007-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,141.8151434447843,Vancouver
2008-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,144.5325166857583,Vancouver
2008-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,144.98732900645084,Vancouver
2008-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,147.9738574091251,Vancouver
2008-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,147.75946513941398,Vancouver
2008-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,146.08920237830304,Vancouver
2008-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,145.23044081412849,Vancouver
2008-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,144.93019308319396,Vancouver
2008-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,143.4899940109686,Vancouver
2008-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,143.42357097400003,Vancouver
2008-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,141.13402626904005,Vancouver
2008-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,139.92536019961875,Vancouver
2008-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,134.4435980243108,Vancouver
2009-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,131.43911483889997,Vancouver
2009-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,131.72530427611304,Vancouver
2009-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,128.5714642581562,Vancouver
2009-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,129.66919931077902,Vancouver
2009-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,130.18819725441796,Vancouver
2009-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,132.30249423809897,Vancouver
2009-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,135.1071711633242,Vancouver
2009-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,137.15028827903132,Vancouver
2009-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,141.28493760797417,Vancouver
2009-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,142.54212475653983,Vancouver
2009-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,144.37386285729352,Vancouver
2009-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,146.3571191530319,Vancouver
2010-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,146.53531306978127,Vancouver
2010-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,145.8630792818564,Vancouver
2010-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,148.2938103487981,Vancouver
2010-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,149.70692746654834,Vancouver
2010-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,149.80779316700105,Vancouver
2010-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,151.0550042924875,Vancouver
2010-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,146.82729734884333,Vancouver
2010-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,147.71447915449355,Vancouver
2010-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,148.28832849165983,Vancouver
2010-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,146.3228707931419,Vancouver
2010-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,149.72403934408572,Vancouver
2010-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,149.70513479366346,Vancouver
2011-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,149.3238823281448,Vancouver
2011-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,151.18277912391474,Vancouver
2011-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,151.35990044092412,Vancouver
2011-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,154.54430519945083,Vancouver
2011-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,155.30574109727704,Vancouver
2011-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,159.11481164596128,Vancouver
2011-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,159.0439827022466,Vancouver
2011-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,158.59197065873445,Vancouver
2011-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,157.54360252319248,Vancouver
2011-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,156.5380499584041,Vancouver
2011-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,157.58443882671963,Vancouver
2011-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,156.6172014753739,Vancouver
2012-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,154.8918182591145,Vancouver
2012-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,155.15086974365616,Vancouver
2012-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,157.93571314232494,Vancouver
2012-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,156.35335620849762,Vancouver
2012-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,159.10110664883368,Vancouver
2012-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,157.85552233275416,Vancouver
2012-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,157.93973912737758,Vancouver
2012-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,154.2953940029398,Vancouver
2012-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,154.73432628846996,Vancouver
2012-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,152.45429268391206,Vancouver
2012-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,152.19171125810186,Vancouver
2012-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,151.39374632537613,Vancouver
2013-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,152.00142985671954,Vancouver
2013-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,153.5528656076791,Vancouver
2013-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,149.37190556008164,Vancouver
2013-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,151.29899484982062,Vancouver
2013-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,153.09707991078437,Vancouver
2013-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,151.71554919852542,Vancouver
2013-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,154.27191978552855,Vancouver
2013-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,155.10196929838128,Vancouver
2013-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,156.51679848363648,Vancouver
2013-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,157.97307065993346,Vancouver
2013-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,157.97307065993346,Vancouver
2013-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,160.01577211816505,Vancouver
2014-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,163.14984066212722,Vancouver
2014-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,161.28925223958242,Vancouver
2014-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,162.6361275181943,Vancouver
2014-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,160.005238322618,Vancouver
2014-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,158.8271514160444,Vancouver
2014-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,158.64806826143402,Vancouver
2014-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,160.07563424802123,Vancouver
2014-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,161.7367381415261,Vancouver
2014-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,162.73823691228162,Vancouver
2014-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,164.23215562850964,Vancouver
2014-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,163.3459061159337,Vancouver
2014-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,165.05304839228234,Vancouver
2015-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,170.00958770655598,Vancouver
2015-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,169.2091056956522,Vancouver
2015-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,165.4443779420323,Vancouver
2015-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,169.53576850924298,Vancouver
2015-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,170.44727753379095,Vancouver
2015-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,172.0622476333004,Vancouver
2015-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,175.8008098721112,Vancouver
2015-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,170.53114787892235,Vancouver
2015-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,178.45427075111755,Vancouver
2015-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,179.23078032927822,Vancouver
2015-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,181.33792119416273,Vancouver
2015-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,184.93731377879536,Vancouver
2016-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,189.82524238249036,Vancouver
2016-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,195.563930046519,Vancouver
2016-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,195.9124454414776,Vancouver
2016-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,201.76813404468206,Vancouver
2016-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,205.70165338850308,Vancouver
2016-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,212.1490320524452,Vancouver
2016-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,216.07981795938454,Vancouver
2016-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,217.80498796636337,Vancouver
2016-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,215.23869085015406,Vancouver
2016-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,214.66109682776212,Vancouver
2016-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,209.54521796314248,Vancouver
2016-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,212.88176451279338,Vancouver
2017-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,210.2758982708355,Vancouver
2017-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,215.8602316022704,Vancouver
2017-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,213.1766389226734,Vancouver
2017-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,214.98254015295686,Vancouver
2017-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,219.89867211737447,Vancouver
2017-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,227.20471618082786,Vancouver
2017-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,233.06454691753538,Vancouver
2017-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,236.42639180357085,Vancouver
2017-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,238.49091229295865,Vancouver
2017-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,237.256620917441,Vancouver
2017-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,239.12222569161247,Vancouver
2017-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,244.17998236937413,Vancouver
2018-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,245.06656281031076,Vancouver
2018-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,240.5022637131264,Vancouver
2018-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,243.27997803852926,Vancouver
2018-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,244.2329995007981,Vancouver
2018-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,247.6049708507206,Vancouver
2018-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,245.5966060706348,Vancouver
2018-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,245.5156344746553,Vancouver
2018-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,243.59647210335646,Vancouver
2018-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,244.83973260854665,Vancouver
2018-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,240.13395919355492,Vancouver
2018-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,240.62253424649418,Vancouver
2018-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,236.7816197375418,Vancouver
2019-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,238.81304209427364,Vancouver
2019-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,233.72208710122263,Vancouver
2019-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,230.38035956855018,Vancouver
2019-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,231.55259435279228,Vancouver
2019-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,228.79557373203681,Vancouver
2019-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,226.87090209302258,Vancouver
2019-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,223.03643783918204,Vancouver
2019-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,223.19202116143643,Vancouver
2019-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,223.92245655233495,Vancouver
2019-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,225.6408941795126,Vancouver
2019-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,226.6638617565429,Vancouver
2019-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,222.6821601220654,Vancouver
2020-01-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,226.23654511238541,Vancouver
2020-02-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,230.4138269644322,Vancouver
2020-03-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,229.60050485497464,Vancouver
2020-04-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,232.0972395086881,Vancouver
2020-05-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,233.1043230356455,Vancouver
2020-06-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,229.68925421811863,Vancouver
2020-07-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,229.68925421811863,Vancouver
2020-08-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,233.0565395100612,Vancouver
2020-09-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,234.98725566160573,Vancouver
2020-10-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,238.8567604107737,Vancouver
2020-11-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,239.10669636486594,Vancouver
2020-12-01,2005,15,2020,2005 + 15Y,bc_vancouver_real_index,239.11143362339482,Vancouver
2005-01-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,100.0,Vancouver
2005-02-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,98.25559599006807,Vancouver
2005-03-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,99.78019116908868,Vancouver
2005-04-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,100.73921913145934,Vancouver
2005-05-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,102.57047415009568,Vancouver
2005-06-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,103.8954478303266,Vancouver
2005-07-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,105.81694126864964,Vancouver
2005-08-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,107.05558975969073,Vancouver
2005-09-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,105.55200515616589,Vancouver
2005-10-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,107.63657943661578,Vancouver
2005-11-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,109.55862759090971,Vancouver
2005-12-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,109.13402818158329,Vancouver
2006-01-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,110.57152733329292,Vancouver
2006-02-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,111.10536863200085,Vancouver
2006-03-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,113.58005338971051,Vancouver
2006-04-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,115.27491072370306,Vancouver
2006-05-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,114.69887911888644,Vancouver
2006-06-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,119.59437259522649,Vancouver
2006-07-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,128.79803017483295,Vancouver
2006-08-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,128.8769947141911,Vancouver
2006-09-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,131.31413202344538,Vancouver
2006-10-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,131.62640103964569,Vancouver
2006-11-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,132.31086232615607,Vancouver
2006-12-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,129.00303638162495,Vancouver
2007-01-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,129.87611902338304,Vancouver
2007-02-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,130.76755287248488,Vancouver
2007-03-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,132.86721246747604,Vancouver
2007-04-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,134.50117552592454,Vancouver
2007-05-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,134.98118825566058,Vancouver
2007-06-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,137.4953377900149,Vancouver
2007-07-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,139.8318535567375,Vancouver
2007-08-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,141.55966836372647,Vancouver
2007-09-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,141.84262415051637,Vancouver
2007-10-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,143.90580822085596,Vancouver
2007-11-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,143.9368648401643,Vancouver
2007-12-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,141.8151434447843,Vancouver
2008-01-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,144.5325166857583,Vancouver
2008-02-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,144.98732900645084,Vancouver
2008-03-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,147.9738574091251,Vancouver
2008-04-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,147.75946513941398,Vancouver
2008-05-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,146.08920237830304,Vancouver
2008-06-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,145.23044081412849,Vancouver
2008-07-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,144.93019308319396,Vancouver
2008-08-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,143.4899940109686,Vancouver
2008-09-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,143.42357097400003,Vancouver
2008-10-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,141.13402626904005,Vancouver
2008-11-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,139.92536019961875,Vancouver
2008-12-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,134.4435980243108,Vancouver
2009-01-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,131.43911483889997,Vancouver
2009-02-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,131.72530427611304,Vancouver
2009-03-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,128.5714642581562,Vancouver
2009-04-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,129.66919931077902,Vancouver
2009-05-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,130.18819725441796,Vancouver
2009-06-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,132.30249423809897,Vancouver
2009-07-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,135.1071711633242,Vancouver
2009-08-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,137.15028827903132,Vancouver
2009-09-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,141.28493760797417,Vancouver
2009-10-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,142.54212475653983,Vancouver
2009-11-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,144.37386285729352,Vancouver
2009-12-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,146.3571191530319,Vancouver
2010-01-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,146.53531306978127,Vancouver
2010-02-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,145.8630792818564,Vancouver
2010-03-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,148.2938103487981,Vancouver
2010-04-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,149.70692746654834,Vancouver
2010-05-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,149.80779316700105,Vancouver
2010-06-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,151.0550042924875,Vancouver
2010-07-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,146.82729734884333,Vancouver
2010-08-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,147.71447915449355,Vancouver
2010-09-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,148.28832849165983,Vancouver
2010-10-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,146.3228707931419,Vancouver
2010-11-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,149.72403934408572,Vancouver
2010-12-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,149.70513479366346,Vancouver
2011-01-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,149.3238823281448,Vancouver
2011-02-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,151.18277912391474,Vancouver
2011-03-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,151.35990044092412,Vancouver
2011-04-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,154.54430519945083,Vancouver
2011-05-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,155.30574109727704,Vancouver
2011-06-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,159.11481164596128,Vancouver
2011-07-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,159.0439827022466,Vancouver
2011-08-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,158.59197065873445,Vancouver
2011-09-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,157.54360252319248,Vancouver
2011-10-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,156.5380499584041,Vancouver
2011-11-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,157.58443882671963,Vancouver
2011-12-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,156.6172014753739,Vancouver
2012-01-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,154.8918182591145,Vancouver
2012-02-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,155.15086974365616,Vancouver
2012-03-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,157.93571314232494,Vancouver
2012-04-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,156.35335620849762,Vancouver
2012-05-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,159.10110664883368,Vancouver
2012-06-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,157.85552233275416,Vancouver
2012-07-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,157.93973912737758,Vancouver
2012-08-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,154.2953940029398,Vancouver
2012-09-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,154.73432628846996,Vancouver
2012-10-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,152.45429268391206,Vancouver
2012-11-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,152.19171125810186,Vancouver
2012-12-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,151.39374632537613,Vancouver
2013-01-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,152.00142985671954,Vancouver
2013-02-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,153.5528656076791,Vancouver
2013-03-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,149.37190556008164,Vancouver
2013-04-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,151.29899484982062,Vancouver
2013-05-01,2005,20,2025,2005 + 20Y,bc_vancouver_real_index,153.09707991078437,Vancouver
