date,house_price_at_purchase,down_payment,initial_loan_amount,mortgage_type,mortgage_term_years,mortgage_rate,mortgage_payment,mortgage_interest,mortgage_principal,mortgage_balance,house_price,owner_networth,rent,maintenance_cost,property_tax,depreciation_cost,owner_monthly_cost,purchase_cost,sale_cost,owner_total_cost
2015-08-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,451.57080957461903,587.8324473213229,136251.80681771477,422900.0,286648.19318228523,883.0,294.3333333333333,352.4166666666667,352.4166666666667,1450.7374762412858,0,0,1450.7374762412858
2015-09-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,449.63096249845864,589.7722943974833,135662.03452331727,426600.0,290937.96547668276,883.0,294.3333333333333,355.5,355.5,1454.964295831792,0,0,1454.964295831792
2015-10-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,447.6847139269469,591.718542968995,135070.31598034827,430700.0,295629.68401965173,907.0,302.3333333333333,358.9166666666667,358.9166666666667,1467.8513805936136,0,0,1467.8513805936136
2015-11-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,445.7320427351492,593.6712141607927,134476.64476618747,435100.0,300623.35523381253,907.0,302.3333333333333,362.5833333333333,362.5833333333333,1473.232042735149,0,0,1473.232042735149
2015-12-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,443.7729277284186,595.6303291675233,133881.01443701994,439300.0,305418.98556298006,907.0,302.3333333333333,366.0833333333333,366.0833333333333,1478.2729277284184,0,0,1478.2729277284184
2016-01-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,441.8073476421657,597.5959092537762,133283.41852776616,444300.0,311016.58147223387,907.0,302.3333333333333,370.25,370.25,1484.640680975499,0,0,1484.640680975499
2016-02-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,439.8352811416283,599.5679757543137,132683.85055201183,450600.0,317916.14944798814,907.0,302.3333333333333,375.5,375.5,1493.1686144749615,0,0,1493.1686144749615
2016-03-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,437.85670682163897,601.546550074303,132082.30400193753,457200.0,325117.6959980625,907.0,302.3333333333333,381.0,381.0,1502.1900401549724,0,0,1502.1900401549724
2016-04-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,435.8716032063938,603.5316536895482,131478.772348248,464700.0,333221.227651752,907.0,302.3333333333333,387.25,387.25,1512.704936539727,0,0,1512.704936539727
2016-05-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,433.87994874921833,605.5233081467236,130873.24904010126,473200.0,342326.75095989875,907.0,302.3333333333333,394.3333333333333,394.3333333333333,1524.879948749218,0,0,1524.879948749218
2016-06-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,431.8817218323341,607.5215350636079,130265.72750503765,481000.0,350734.2724949623,907.0,302.3333333333333,400.8333333333333,400.8333333333333,1535.881721832334,0,0,1535.881721832334
2016-07-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,429.8769007666242,609.5263561293177,129656.20114890832,488300.0,358643.79885109165,907.0,302.3333333333333,406.9166666666667,406.9166666666667,1546.043567433291,0,0,1546.043567433291
2016-08-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,427.8654637913974,611.5377931045446,129044.66335580377,493100.0,364055.33664419624,907.0,302.3333333333333,410.9166666666667,410.9166666666667,1552.032130458064,0,0,1552.032130458064
2016-09-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,425.8473890741524,613.5558678217895,128431.10748798198,498100.0,369668.89251201804,907.0,302.3333333333333,415.0833333333333,415.0833333333333,1558.3473890741523,0,0,1558.3473890741523
2016-10-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,423.8226547103405,615.5806021856015,127815.52688579638,501200.0,373384.4731142036,926.0,308.6666666666667,417.6666666666667,417.6666666666667,1567.8226547103407,0,0,1567.8226547103407
2016-11-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,421.791238723128,617.6120181728139,127197.91486762356,505200.0,378002.0851323764,926.0,308.6666666666667,421.0,421.0,1572.4579053897946,0,0,1572.4579053897946
2016-12-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,419.7531190631577,619.6501378327841,126578.26472979078,508000.0,381421.7352702092,926.0,308.6666666666667,423.3333333333333,423.3333333333333,1575.086452396491,0,0,1575.086452396491
2017-01-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,417.7082736083095,621.6949832876323,125956.56974650316,514800.0,388843.43025349686,926.0,308.6666666666667,429.0,429.0,1584.3749402749763,0,0,1584.3749402749763
2017-02-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,415.65668016346035,623.7465767324816,125332.82316977068,527300.0,401967.17683022935,926.0,308.6666666666667,439.4166666666667,439.4166666666667,1603.1566801634606,0,0,1603.1566801634606
2017-03-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,413.5983164602432,625.8049404356987,124707.01822933498,541000.0,416292.98177066504,926.0,308.6666666666667,450.8333333333333,450.8333333333333,1623.9316497935765,0,0,1623.9316497935765
2017-04-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,411.53316015680537,627.8700967391366,124079.14813259584,547100.0,423020.8518674042,926.0,308.6666666666667,455.9166666666667,455.9166666666667,1632.0331601568055,0,0,1632.0331601568055
2017-05-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,409.4611888375662,629.9420680583758,123449.20606453747,544800.0,421350.79393546254,926.0,308.6666666666667,454.0,454.0,1626.127855504233,0,0,1626.127855504233
2017-06-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,407.3823800129736,632.0208768829683,122817.18518765451,540600.0,417782.8148123455,926.0,308.6666666666667,450.5,450.5,1617.0490466796402,0,0,1617.0490466796402
2017-07-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,405.29671111925984,634.1065457766821,122183.07864187783,535500.0,413316.92135812214,926.0,308.6666666666667,446.25,446.25,1606.4633777859265,0,0,1606.4633777859265
2017-08-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,403.2041595181968,636.1990973777451,121546.87954450009,533900.0,412353.1204554999,926.0,308.6666666666667,444.9166666666667,444.9166666666667,1601.704159518197,0,0,1601.704159518197
2017-09-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,401.1047024968502,638.2985543990917,120908.58099010099,533400.0,412491.419009899,926.0,308.6666666666667,444.5,444.5,1598.771369163517,0,0,1598.771369163517
2017-10-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,398.9983172673332,640.4049396286086,120268.17605047238,534400.0,414131.82394952764,956.0,318.6666666666667,445.3333333333333,445.3333333333333,1608.3316506006665,0,0,1608.3316506006665
2017-11-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,396.88498096655877,642.5182759293832,119625.657774543,535600.0,415974.342225457,956.0,318.6666666666667,446.3333333333333,446.3333333333333,1608.218314299892,0,0,1608.218314299892
2017-12-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,394.76467065599184,644.6385862399501,118981.01918830305,536700.0,417718.98081169697,956.0,318.6666666666667,447.25,447.25,1607.9313373226585,0,0,1607.9313373226585
2018-01-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,392.6373633214,646.7658935745419,118334.2532947285,535100.0,416765.7467052715,956.0,318.6666666666667,445.9166666666667,445.9166666666667,1603.1373633214002,0,0,1603.1373633214002
2018-02-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,390.503035872604,648.900221023338,117685.35307370516,533300.0,415614.64692629484,956.0,318.6666666666667,444.4166666666667,444.4166666666667,1598.0030358726042,0,0,1598.0030358726042
2018-03-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,388.36166514322696,651.041591752715,117034.31148195245,532000.0,414965.68851804757,956.0,318.6666666666667,443.3333333333333,443.3333333333333,1593.6949984765602,0,0,1593.6949984765602
2018-04-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,386.213227890443,653.1900290054989,116381.12145294694,530600.0,414218.8785470531,956.0,318.6666666666667,442.1666666666667,442.1666666666667,1589.2132278904432,0,0,1589.2132278904432
2018-05-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,384.05770079472484,655.3455561012171,115725.77589684572,530300.0,414574.22410315427,956.0,318.6666666666667,441.9166666666667,441.9166666666667,1586.557700794725,0,0,1586.557700794725
2018-06-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,381.8950604595908,657.5081964363511,115068.26770040937,529600.0,414531.7322995906,956.0,318.6666666666667,441.3333333333333,441.3333333333333,1583.228393792924,0,0,1583.228393792924
2018-07-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,379.72528341135086,659.6779734845911,114408.58972692478,530100.0,415691.4102730752,956.0,318.6666666666667,441.75,441.75,1581.8919500780175,0,0,1581.8919500780175
2018-08-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,377.5483460988517,661.8549107970903,113746.73481612769,529600.0,415853.2651838723,956.0,318.6666666666667,441.3333333333333,441.3333333333333,1578.881679432185,0,0,1578.881679432185
2018-09-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,375.3642248932213,664.0390320027207,113082.69578412497,529100.0,416017.30421587505,956.0,318.6666666666667,440.9166666666667,440.9166666666667,1575.8642248932215,0,0,1575.8642248932215
2018-10-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,373.17289608761234,666.2303608083296,112416.46542331664,528600.0,416183.53457668336,997.0,332.3333333333333,440.5,440.5,1586.5062294209456,0,0,1586.5062294209456
2018-11-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,370.97433589694486,668.428920998997,111748.03650231764,525900.0,414151.96349768236,997.0,332.3333333333333,438.25,438.25,1579.8076692302782,0,0,1579.8076692302782
2018-12-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,368.76852045764815,670.6347364382938,111077.40176587935,524400.0,413322.59823412064,997.0,332.3333333333333,437.0,437.0,1575.1018537909815,0,0,1575.1018537909815
2019-01-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,366.5554258274018,672.8478310685401,110404.5539348108,519400.0,408995.4460651892,997.0,332.3333333333333,432.8333333333333,432.8333333333333,1564.5554258274017,0,0,1564.5554258274017
2019-02-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,364.3350279848756,675.0682289110664,109729.48570589973,513500.0,403770.5142941003,997.0,332.3333333333333,427.9166666666667,427.9166666666667,1552.5016946515423,0,0,1552.5016946515423
2019-03-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,362.10730282946906,677.2959540664729,109052.18975183326,510600.0,401547.81024816673,997.0,332.3333333333333,425.5,425.5,1545.4406361628023,0,0,1545.4406361628023
2019-04-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,359.8722261810497,679.5310307148923,108372.65872111837,510700.0,402327.34127888165,997.0,332.3333333333333,425.5833333333333,425.5833333333333,1543.3722261810497,0,0,1543.3722261810497
2019-05-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,357.62977377969054,681.7734831162513,107690.88523800211,511400.0,403709.1147619979,997.0,332.3333333333333,426.1666666666667,426.1666666666667,1542.2964404463573,0,0,1542.2964404463573
2019-06-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,355.3799212854069,684.023335610535,107006.86190239158,514400.0,407393.1380976084,997.0,332.3333333333333,428.6666666666667,428.6666666666667,1545.0465879520737,0,0,1545.0465879520737
2019-07-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,353.12264427789216,686.2806126180498,106320.58128977353,517200.0,410879.4187102265,997.0,332.3333333333333,431.0,431.0,1547.4559776112255,0,0,1547.4559776112255
2019-08-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,350.8579182562526,688.5453386396894,105632.03595113385,519500.0,413867.9640488662,997.0,332.3333333333333,432.9166666666667,432.9166666666667,1549.0245849229193,0,0,1549.0245849229193
2019-09-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,348.58571863874164,690.8175382572003,104941.21841287665,522300.0,417358.78158712335,997.0,332.3333333333333,435.25,435.25,1551.419051972075,0,0,1551.419051972075
2019-10-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,346.3060207624929,693.0972361334491,104248.12117674321,525600.0,421351.8788232568,1049.0,349.6666666666667,438.0,438.0,1571.9726874291596,0,0,1571.9726874291596
2019-11-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,344.01879988325254,695.3844570126894,103552.73671973051,527800.0,424247.26328026946,1049.0,349.6666666666667,439.8333333333333,439.8333333333333,1573.3521332165858,0,0,1573.3521332165858
2019-12-01,236900,47380.0,189520.0,fixed,5,0.039599999999999996,1039.403256895942,341.72403117511067,697.6792257208313,102855.05749400968,529800.0,426944.94250599033,1049.0,349.6666666666667,441.5,441.5,1574.3906978417774,0,0,1574.3906978417774
2020-01-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,349.70719547963296,695.565356601478,102159.4921374082,531800.0,429640.50786259177,1049.0,349.6666666666667,443.1666666666667,443.1666666666667,1585.7071954796331,0,0,1585.7071954796331
2020-02-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,347.3422732671879,697.930278813923,101461.56185859429,534200.0,432738.4381414057,1049.0,349.6666666666667,445.1666666666667,445.1666666666667,1587.3422732671881,0,0,1587.3422732671881
2020-03-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,344.9693103192206,700.3032417618904,100761.25861683239,535300.0,434538.7413831676,1049.0,349.6666666666667,446.0833333333333,446.0833333333333,1586.8026436525538,0,0,1586.8026436525538
2020-04-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,342.58827929723014,702.6842727838807,100058.57434404851,528000.0,427941.4256559515,1049.0,349.6666666666667,440.0,440.0,1572.2549459638967,0,0,1572.2549459638967
2020-05-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,340.19915276976496,705.073399311346,99353.50094473717,531900.0,432546.49905526283,1049.0,349.6666666666667,443.25,443.25,1576.3658194364316,0,0,1576.3658194364316
2020-06-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,337.8019032121064,707.4706488690044,98646.03029586817,542500.0,443853.9697041318,1049.0,349.6666666666667,452.0833333333333,452.0833333333333,1591.6352365454397,0,0,1591.6352365454397
2020-07-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,335.3965030059518,709.8760490751591,97936.15424679301,555600.0,457663.845753207,1049.0,349.6666666666667,463.0,463.0,1611.0631696726184,0,0,1611.0631696726184
2020-08-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,332.9829244390963,712.2896276420147,97223.86461915099,568300.0,471076.135380849,1049.0,349.6666666666667,473.5833333333333,473.5833333333333,1629.8162577724295,0,0,1629.8162577724295
2020-09-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,330.5611397051134,714.7114123759975,96509.153206775,577200.0,480690.84679322504,1049.0,349.6666666666667,481.0,481.0,1642.2278063717802,0,0,1642.2278063717802
2020-10-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,328.131120903035,717.1414311780759,95792.01177559691,584200.0,488407.9882244031,1097.0,365.6666666666667,486.8333333333333,486.8333333333333,1667.4644542363683,0,0,1667.4644542363683
2020-11-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,325.6928400370295,719.5797120440814,95072.43206355283,592900.0,497827.56793644716,1097.0,365.6666666666667,494.0833333333333,494.0833333333333,1679.5261733703628,0,0,1679.5261733703628
2020-12-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,323.2462690160796,722.0262830650313,94350.4057804878,602700.0,508349.5942195122,1097.0,365.6666666666667,502.25,502.25,1693.4129356827464,0,0,1693.4129356827464
2021-01-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,320.7913796536585,724.4811724274524,93625.92460806035,616600.0,522974.07539193967,1097.0,365.6666666666667,513.8333333333334,513.8333333333334,1714.124712986992,0,0,1714.124712986992
2021-02-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,318.3281436674052,726.9444084137058,92898.98019964664,634600.0,541701.0198003533,1097.0,365.6666666666667,528.8333333333334,528.8333333333334,1741.6614770007386,0,0,1741.6614770007386
2021-03-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,315.8565326787986,729.4160194023123,92169.56418024433,654000.0,561830.4358197557,1097.0,365.6666666666667,545.0,545.0,1771.5231993454654,0,0,1771.5231993454654
2021-04-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,313.3765182128307,731.8960338682803,91437.66814637605,664600.0,573162.331853624,1097.0,365.6666666666667,553.8333333333334,553.8333333333334,1786.7098515461644,0,0,1786.7098515461644
2021-05-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,310.8880716976786,734.3844803834323,90703.28366599261,676200.0,585496.7163340074,1097.0,365.6666666666667,563.5,563.5,1803.5547383643452,0,0,1803.5547383643452
2021-06-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,308.3911644643749,736.881387616736,89966.40227837587,685500.0,595533.5977216242,1097.0,365.6666666666667,571.25,571.25,1816.5578311310417,0,0,1816.5578311310417
2021-07-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,305.885767746478,739.3867843346329,89227.01549404123,693100.0,603872.9845059587,1097.0,365.6666666666667,577.5833333333334,577.5833333333334,1826.7191010798115,0,0,1826.7191010798115
2021-08-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,303.3718526797402,741.9006994013707,88485.11479463986,702600.0,614114.8852053601,1097.0,365.6666666666667,585.5,585.5,1840.038519346407,0,0,1840.038519346407
2021-09-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,300.84939030177554,744.4231617793354,87740.69163286051,716800.0,629059.3083671394,1097.0,365.6666666666667,597.3333333333334,597.3333333333334,1861.1827236351091,0,0,1861.1827236351091
2021-10-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,298.31835155172575,746.9542005293852,86993.73743233112,733200.0,646206.2625676689,1134.0,378.0,611.0,611.0,1898.3183515517258,0,0,1898.3183515517258
2021-11-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,295.77870726992586,749.493844811185,86244.24358751994,750300.0,664055.75641248,1134.0,378.0,625.25,625.25,1924.278707269926,0,0,1924.278707269926
2021-12-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,293.23042819756785,752.0421238835431,85492.2014636364,766400.0,680907.7985363636,1134.0,378.0,638.6666666666666,638.6666666666666,1948.563761530901,0,0,1948.563761530901
2022-01-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,290.6734849763638,754.5990671047471,84737.60239653166,801800.0,717062.3976034684,1134.0,378.0,668.1666666666666,668.1666666666666,2005.0068183096969,0,0,2005.0068183096969
2022-02-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,288.10784814820767,757.1647039329032,83980.43769259876,827600.0,743619.5623074012,1134.0,378.0,689.6666666666666,689.6666666666666,2045.4411814815408,0,0,2045.4411814815408
2022-03-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,285.5334881548358,759.7390639262751,83220.69862867249,826900.0,743679.3013713275,1134.0,378.0,689.0833333333334,689.0833333333334,2041.7001548215026,0,0,2041.7001548215026
2022-04-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,282.9503753374865,762.3221767436244,82458.37645192887,808700.0,726241.6235480711,1134.0,378.0,673.9166666666666,673.9166666666666,2008.7837086708196,0,0,2008.7837086708196
2022-05-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,280.3584799365582,764.9140721445527,81693.46237978431,791600.0,709906.5376202157,1134.0,378.0,659.6666666666666,659.6666666666666,1977.6918132698916,0,0,1977.6918132698916
2022-06-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,277.75777209126665,767.5147799898443,80925.94759979447,770800.0,689874.0524002055,1134.0,378.0,642.3333333333334,642.3333333333334,1940.4244387579333,0,0,1940.4244387579333
2022-07-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,275.1482218393012,770.1243302418097,80155.82326955265,751500.0,671344.1767304473,1134.0,378.0,626.25,626.25,1905.6482218393012,0,0,1905.6482218393012
2022-08-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,272.529799116479,772.7427529646319,79383.08051658802,736800.0,657416.9194834119,1134.0,378.0,614.0,614.0,1878.529799116479,0,0,1878.529799116479
2022-09-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,269.9024737563993,775.3700783247116,78607.7104382633,726500.0,647892.2895617367,1134.0,378.0,605.4166666666666,605.4166666666666,1858.7358070897326,0,0,1858.7358070897326
2022-10-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,267.26621549009525,778.0063365910157,77829.70410167228,718400.0,640570.2958983277,1214.0,404.6666666666667,598.6666666666666,598.6666666666666,1869.266215490095,0,0,1869.266215490095
2022-11-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,264.62099394568577,780.6515581354251,77049.05254353685,711500.0,634450.9474564631,1214.0,404.6666666666667,592.9166666666666,592.9166666666666,1855.1209939456858,0,0,1855.1209939456858
2022-12-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,261.9667786480253,783.3057734330856,76265.74677010377,703500.0,627234.2532298962,1214.0,404.6666666666667,586.25,586.25,1839.133445314692,0,0,1839.133445314692
2023-01-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,259.3035390183528,785.9690130627581,75479.77775704101,696600.0,621120.222242959,1214.0,404.6666666666667,580.5,580.5,1824.9702056850194,0,0,1824.9702056850194
2023-02-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,256.63124437393947,788.6413077071714,74691.13644933383,695000.0,620308.8635506661,1214.0,404.6666666666667,579.1666666666666,579.1666666666666,1819.6312443739394,0,0,1819.6312443739394
2023-03-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,253.94986392773504,791.3226881533759,73899.81376118046,698400.0,624500.1862388195,1214.0,404.6666666666667,582.0,582.0,1822.6165305944019,0,0,1822.6165305944019
2023-04-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,251.25936678801358,794.0131852930973,73105.80057588736,710800.0,637694.1994241127,1214.0,404.6666666666667,592.3333333333334,592.3333333333334,1840.5927001213472,0,0,1840.5927001213472
2023-05-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,248.55972195801704,796.7128301230939,72309.08774576426,722400.0,650090.9122542357,1214.0,404.6666666666667,602.0,602.0,1857.2263886246838,0,0,1857.2263886246838
2023-06-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,245.85089833559852,799.4216537455125,71509.66609201876,731300.0,659790.3339079813,1214.0,404.6666666666667,609.4166666666666,609.4166666666666,1869.3508983355982,0,0,1869.3508983355982
2023-07-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,243.13286471286378,802.1396873682471,70707.5264046505,736100.0,665392.4735953495,1214.0,404.6666666666667,613.4166666666666,613.4166666666666,1874.6328647128635,0,0,1874.6328647128635
2023-08-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,240.40558977581173,804.8669623052992,69902.6594423452,735400.0,665497.3405576549,1214.0,404.6666666666667,612.8333333333334,612.8333333333334,1870.7389231091452,0,0,1870.7389231091452
2023-09-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,237.6690421039737,807.6035099771373,69095.05593236806,730100.0,661004.944067632,1214.0,404.6666666666667,608.4166666666666,608.4166666666666,1859.1690421039734,0,0,1859.1690421039734
2023-10-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,234.92319017005144,810.3493619110595,68284.706570457,722500.0,654215.293429543,1314.0,438.0,602.0833333333334,602.0833333333334,1877.0898568367184,0,0,1877.0898568367184
2023-11-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,232.16800233955382,813.1045497415571,67471.60202071544,712600.0,645128.3979792845,1314.0,438.0,593.8333333333334,593.8333333333334,1857.8346690062208,0,0,1857.8346690062208
2023-12-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,229.4034468704325,815.8691052106784,66655.73291550476,706600.0,639944.2670844953,1314.0,438.0,588.8333333333334,588.8333333333334,1845.0701135370991,0,0,1845.0701135370991
2024-01-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,226.62949191271622,818.6430601683946,65837.08985533637,702200.0,636362.9101446636,1314.0,438.0,585.1666666666666,585.1666666666666,1834.9628252460493,0,0,1834.9628252460493
2024-02-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,223.84610550814367,821.4264465729673,65015.6634087634,703700.0,638684.3365912366,1314.0,438.0,586.4166666666666,586.4166666666666,1834.679438841477,0,0,1834.679438841477
2024-03-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,221.05325558979558,824.2192964913154,64191.44411227209,705100.0,640908.5558877279,1314.0,438.0,587.5833333333334,587.5833333333334,1834.2199222564623,0,0,1834.2199222564623
2024-04-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,218.25090998172513,827.0216420993858,63364.4224701727,703700.0,640335.5775298272,1314.0,438.0,586.4166666666666,586.4166666666666,1829.0842433150583,0,0,1829.0842433150583
2024-05-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,215.4390363985872,829.8335156825237,62534.58895449017,701900.0,639365.4110455099,1314.0,438.0,584.9166666666666,584.9166666666666,1823.2723697319202,0,0,1823.2723697319202
2024-06-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,212.6176024452666,832.6549496358443,61701.93400485433,703700.0,641998.0659951457,1314.0,438.0,586.4166666666666,586.4166666666666,1823.4509357785996,0,0,1823.4509357785996
2024-07-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,209.78657561650473,835.4859764646062,60866.44802838973,703900.0,643033.5519716103,1314.0,438.0,586.5833333333334,586.5833333333334,1820.9532422831717,0,0,1820.9532422831717
2024-08-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,206.94592329652508,838.3266287845859,60028.121399605145,703300.0,643271.8786003948,1314.0,438.0,586.0833333333334,586.0833333333334,1817.112589963192,0,0,1817.112589963192
2024-09-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,204.0956127586575,841.1769393224534,59186.94446028269,702100.0,642913.0555397173,1314.0,438.0,585.0833333333334,585.0833333333334,1812.2622794253243,0,0,1812.2622794253243
2024-10-01,236900,47380.0,189520.0,fixed,5,0.0408,1045.272552081111,201.23561116496117,844.0369409161498,58342.90751936654,700000.0,641657.0924806334,1402.0,467.3333333333333,583.3333333333334,583.3333333333334,1835.2356111649615,0,0,1835.2356111649615
