date,canada_house_index_2010,canada_house_real_index,tsx_cad,tsx_real,tsx_real_index,sp500_usd,usd_cad,sp500_cad,sp500_real,sp500_real_index,start_year,base_date,end_date
2021-09-01,177.8443,254.9896266006363,20070.3,10772.512316305108,291.54374751501655,4307.540039,1.2671095238095238,5458.125007607749,2929.5884400525847,759.5623235378714,1990,1990-01-01,2025-12-01
2021-10-01,177.8443,254.9896266006363,21037.1,11212.964350243225,303.46399720278606,4605.379883,1.24336,5726.14513132688,3052.087085286808,791.322878820059,1990,1990-01-01,2025-12-01
2021-11-01,177.8443,254.9896266006363,20660.0,10989.056865464634,297.4042383190383,4567.0,1.2566950000000001,5739.326065,3052.748329996533,791.4943215255528,1990,1990-01-01,2025-12-01
2021-12-01,179.6678,257.60412469872693,21222.8,11304.088611111112,305.9301543741962,4766.180176,1.2800380952380952,6100.892194048609,3249.572439468947,842.5254410764122,1990,1990-01-01,2025-12-01
2022-01-01,179.6678,257.60412469872693,21098.3,11137.230626290431,301.4143644851659,4515.549805,1.262235,5699.685008114175,3008.711907242651,780.0768790172684,1990,1990-01-01,2025-12-01
2022-02-01,179.6678,257.60412469872693,21126.4,11038.112261580383,298.7318575038196,4373.939941,1.2711,5559.715059005099,2904.8375001750073,753.1450803694687,1990,1990-01-01,2025-12-01
2022-03-01,198.607,284.75877365916466,21890.2,11275.87871054399,305.16669085827,4530.410156,1.2660347826086957,5735.656836979687,2954.4988542400406,766.0209140422,1990,1990-01-01,2025-12-01
2022-04-01,198.607,284.75877365916466,20762.0,10630.476635514018,287.69974033797166,4131.930176,1.2628190476190477,5217.880129684724,2671.6382239440477,692.6828728867828,1990,1990-01-01,2025-12-01
2022-05-01,198.607,284.75877365916466,20729.3,10467.000065832784,283.27546396154753,4132.149902,1.2859142857142858,5313.590589694686,2683.0309297536696,695.6366905554463,1990,1990-01-01,2025-12-01
2022-06-01,187.6682,269.0749393869443,18861.4,9461.539437540878,256.0640066019361,3785.379883,1.2804238095238094,4846.890530285652,2431.3702006076487,630.3879322110984,1990,1990-01-01,2025-12-01
2022-07-01,187.6682,269.0749393869443,19692.9,9865.744154147616,267.0032707570959,4130.290039,1.293625,5343.046451701376,2676.758085208985,694.0103131734182,1990,1990-01-01,2025-12-01
2022-08-01,187.6682,269.0749393869443,19330.8,9716.070511140237,262.95255227051325,3955.0,1.2917478260869566,5108.862652173913,2567.8228402473082,665.7663773880992,1990,1990-01-01,2025-12-01
2022-09-01,169.2519,242.67001406538324,18444.2,9264.37550753111,250.72802653136029,3585.620117,1.333852380952381,4782.687930251205,2402.306249183153,622.852442866122,1990,1990-01-01,2025-12-01
2022-10-01,169.2519,242.67001406538324,19426.1,9687.788491547462,262.1871369488811,3871.97998,1.368935,5300.4889139213,2643.351753561533,685.3489631557482,1990,1990-01-01,2025-12-01
2022-11-01,169.2519,242.67001406538324,20453.3,10186.80590909091,275.69238101025746,4080.110107,1.34571,5490.6449720909695,2734.6264244115414,709.0139940942722,1990,1990-01-01,2025-12-01
2022-12-01,160.5654,230.2154828182956,19384.9,9711.442390594384,262.82729833083135,3839.5,1.358542857142857,5216.1253,2613.17315813194,677.5244770428799,1990,1990-01-01,2025-12-01
2023-01-01,160.5654,230.2154828182956,20767.4,10349.964782326188,280.1080593540493,4076.600098,1.34222,5471.69418353756,2726.9586996577705,707.025962345308,1990,1990-01-01,2025-12-01
2023-02-01,160.5654,230.2154828182956,20221.2,10038.615145631069,271.681794690407,3970.149902,1.345442105263158,5341.606842357201,2651.78799228995,687.5362496028375,1990,1990-01-01,2025-12-01
2023-03-01,159.7024,228.97813055141754,20099.9,9926.995041854476,268.6609447347483,4109.310059,1.3682739130434782,5622.661754336857,2776.9359726827875,719.9837051818025,1990,1990-01-01,2025-12-01
2023-04-01,159.7024,228.97813055141754,20636.5,10120.329603580563,273.89328803543617,4169.47998,1.3484450000000001,5622.314431631101,2757.234762826761,714.8757191827583,1990,1990-01-01,2025-12-01
2023-05-01,159.7024,228.97813055141754,19572.2,9561.70535031847,258.77486408132285,4179.830078,1.3517181818181818,5649.952313343109,2760.199633333863,715.6444291833079,1990,1990-01-01,2025-12-01
2023-06-01,165.2839,236.98077444200857,20155.3,9834.042684478372,266.1453125577707,4450.379883,1.3286047619047618,5912.795904838957,2884.9328619665907,747.9843509509385,1990,1990-01-01,2025-12-01
2023-07-01,165.2839,236.98077444200857,20626.6,10006.706008855155,270.8182162564758,4588.959961,1.3211249999999999,6062.589728476124,2941.1804691595116,762.5678202972789,1990,1990-01-01,2025-12-01
2023-08-01,165.2839,236.98077444200857,20292.6,9807.45066162571,265.42563475478175,4507.660156,1.3478391304347825,6075.600744958556,2936.3489422704556,761.315137244631,1990,1990-01-01,2025-12-01
2023-09-01,162.7144,233.29667635424124,19541.3,9456.263154574133,255.92121100663695,4288.049805,1.35309,5802.117310647449,2807.7122884962737,727.9631638762829,1990,1990-01-01,2025-12-01
2023-10-01,162.7144,233.29667635424124,18873.5,9127.348360655738,247.01956867693116,4193.799805,1.3712190476190476,5750.618174517047,2781.0366581680805,721.0469010057358,1990,1990-01-01,2025-12-01
2023-11-01,162.7144,233.29667635424124,20236.3,9774.08192695214,264.52255424107074,4567.799805,1.370665,6260.923319720325,3024.0101928372096,784.0433069268968,1990,1990-01-01,2025-12-01
2023-12-01,156.2966,224.09496212669745,20958.4,10154.828048010108,274.826942644232,4769.830078,1.34162,6399.29942924636,3100.6081252254944,803.9030601630878,1990,1990-01-01,2025-12-01
2024-01-01,156.2966,224.09496212669745,21021.9,10185.595262160456,275.659616457973,4845.649902,1.3422714285714286,6504.177416314543,3151.4239281827254,817.0782109245184,1990,1990-01-01,2025-12-01
2024-02-01,156.2966,224.09496212669745,21363.6,10318.56498740554,279.2582655813829,5096.27002,1.349995,6879.9390456499,3322.9932292276285,861.5614479443559,1990,1990-01-01,2025-12-01
2024-03-01,156.4211,224.27346775500138,22167.0,10639.605131414266,287.9467909632845,5254.350098,1.353557142857143,7112.063106220029,3413.6122668778235,885.0564910887481,1990,1990-01-01,2025-12-01
2024-04-01,156.4211,224.27346775500138,21714.5,10370.49906600249,280.6637924866506,5035.689941,1.3673545454545455,6885.573530326082,3288.440160498197,852.6027802998934,1990,1990-01-01,2025-12-01
2024-05-01,156.4211,224.27346775500138,22269.1,10576.098885448915,286.22807870789677,5277.509766,1.366659090909091,7212.55669906541,3425.406184633541,888.1143320645224,1990,1990-01-01,2025-12-01
2024-06-01,156.3798,224.21425263492947,21875.8,10395.748822800497,281.34714364045635,5460.47998,1.370536842105263,7483.78898816821,3556.4226480328484,922.0833251151319,1990,1990-01-01,2025-12-01
2024-07-01,156.3798,224.21425263492947,23110.8,10935.215052436768,295.94708111352855,5522.299805,1.3714272727272727,7573.432560753499,3583.4810450943455,929.0988289525488,1990,1990-01-01,2025-12-01
2024-08-01,156.3798,224.21425263492947,23346.2,11067.079975278122,299.5158302262827,5648.399902,1.3655,7712.890066180999,3656.2340424974204,947.9616954891304,1990,1990-01-01,2025-12-01
2024-09-01,153.045,219.43288260064776,24000.4,11426.633643699568,309.2466730275202,5762.47998,1.3546200000000002,7805.970630507601,3716.436668900888,963.5705933701173,1990,1990-01-01,2025-12-01
2024-10-01,153.045,219.43288260064776,24156.9,11451.38584672435,309.91655854885533,5705.450195,1.375668181818182,7848.806296209842,3720.6640477088686,964.6666373147086,1990,1990-01-01,2025-12-01
2024-11-01,153.045,219.43288260064776,25648.0,12158.229913473424,329.04635502324567,6032.379883,1.397278947368421,8428.917413044679,3995.6610975310687,1035.9658666785645,1990,1990-01-01,2025-12-01
2024-12-01,150.5615,215.87208960552405,24727.9,11765.694354838713,318.4229011401577,5881.629883,1.424704761904762,8379.586102071447,3987.061129211415,1033.7361296172348,1990,1990-01-01,2025-12-01
2025-01-01,150.5615,215.87208960552405,25533.1,12141.281897086175,328.58767945478,6040.529785,1.438861904761905,8691.48819221612,4132.902320787207,1071.5487700640451,1990,1990-01-01,2025-12-01
2025-02-01,150.5615,215.87208960552405,25393.5,11948.965950920247,323.3829036322222,5954.5,1.429863157894737,8514.12017368421,4006.3375295802393,1038.733974110821,1990,1990-01-01,2025-12-01
2025-03-01,150.6479,215.99596821022655,24917.5,11689.126911314985,316.3507049089439,5611.850098,1.4355761904761903,8056.238385210275,3779.2873648050645,979.8660633973309,1990,1990-01-01,2025-12-01
2025-04-01,150.6479,215.99596821022655,24841.7,11660.700061199512,315.5813699414481,5569.060059,1.3981409090909092,7786.330693672133,3654.9055336882043,947.6172494146672,1990,1990-01-01,2025-12-01
2025-05-01,150.6479,215.99596821022655,26175.1,12219.29500912964,330.6990007856487,5911.689941,1.386695238095238,8197.712290280218,3826.92959625376,992.2183936847382,1990,1990-01-01,2025-12-01
2025-06-01,149.181,213.89275611256323,26857.1,12530.04604622871,339.10906514574356,6204.950195,1.36683,8481.11207503185,3956.82053622228,1025.895569229313,1990,1990-01-01,2025-12-01
2025-07-01,149.181,213.89275611256323,27259.8,12679.361188599152,343.1500812884244,6339.390137,1.3691090909090908,8679.316667386127,4037.0138774318734,1046.687513841277,1990,1990-01-01,2025-12-01
2025-08-01,149.181,213.89275611256323,28564.5,13294.278822815533,359.79201088001685,6460.259766,1.3797190476190475,8913.343451717172,4148.382540938756,1075.562368638655,1990,1990-01-01,2025-12-01
2025-09-01,145.2817,208.30201718528883,30022.8,13964.516434202547,377.93110222767984,6688.459961,1.3834285714285715,9253.006608903428,4303.854499107902,1115.8720040049864,1990,1990-01-01,2025-12-01
2025-10-01,145.2817,208.30201718528883,30260.7,14041.111252268603,380.0040393145477,6840.200195,1.3987681818181819,9567.854390032524,4439.530742380487,1151.049150794644,1990,1990-01-01,2025-12-01
2025-11-01,145.2817,208.30201718528883,31382.8,14552.967110036276,393.8567387201664,6849.089844,1.4056166666666667,9627.1948362238,4464.36423179181,1157.4877968040744,1990,1990-01-01,2025-12-01
2025-12-01,142.2693,203.9828978704063,31712.8,14741.64703030303,398.96311032785013,6845.5,1.379490909090909,9443.305018181818,4389.706029663912,1138.130962682211,1990,1990-01-01,2025-12-01
1995-01-01,64.1443,100.0,4017.5,4017.5,100.0,470.4200134,1.4132250000000002,664.8093234372151,664.8093234372151,100.0,1995,1995-01-01,2025-12-01
1995-02-01,64.1443,100.0,4124.8,4105.835402298851,102.19876545858992,487.3900146,1.4004894736842106,682.5845850260937,679.4462650949392,102.20167514830385,1995,1995-01-01,2025-12-01
1995-03-01,61.7928,96.3340468287907,4313.6,4283.919266055046,106.63146897461222,500.7099915,1.4076956521739132,704.847278034587,699.9974114426058,105.29295946444617,1995,1995-01-01,2025-12-01
1995-04-01,61.7928,96.3340468287907,4279.5,4235.482285714285,105.42581918392746,514.710022,1.3762,708.3439322764,701.0581089729855,105.4525086002639,1995,1995-01-01,2025-12-01
1995-05-01,61.7928,96.3340468287907,4448.6,4392.802280501711,109.34168713134314,533.4000244,1.3608727272727272,725.8895459325672,716.784888001828,107.81811607212236,1995,1995-01-01,2025-12-01
1995-06-01,59.7398,93.13345067293587,4527.2,4470.416419612314,111.2735885404434,544.75,1.3775090909090908,750.3980772727272,740.9860147299678,111.45842704174211,1995,1995-01-01,2025-12-01
1995-07-01,59.7398,93.13345067293587,4615.1,4546.844823663253,113.17597569790301,562.0599976,1.36117,765.059206933192,753.744338116205,113.37752217721251,1995,1995-01-01,2025-12-01
1995-08-01,59.7398,93.13345067293587,4516.7,4460.048118586088,111.01551010793,561.8800049,1.355217391304348,761.4695544666523,751.9186250491686,113.10290011601802,1995,1995-01-01,2025-12-01
1995-09-01,60.1995,93.85011606643147,4529.8,4467.889293849658,111.21068559675564,584.4099731,1.350935,789.4998870098485,778.7094557523108,117.13275194851451,1995,1995-01-01,2025-12-01
1995-10-01,60.1995,93.85011606643147,4459.2,4403.269327251995,109.60222345368997,581.5,1.3458190476190477,782.5937761904762,772.7778907422489,116.24053145747293,1995,1995-01-01,2025-12-01
1995-11-01,60.1995,93.85011606643147,4661.2,4587.044545454545,114.1765910505176,605.3699951,1.3533714285714287,819.2904550827658,806.2562887519035,121.27632094318044,1995,1995-01-01,2025-12-01
1995-12-01,60.2732,93.96501325916724,4713.5,4649.078587699317,115.72068668822195,615.9299927,1.3693,843.39293900411,831.8659284482451,125.1284991232237,1995,1995-01-01,2025-12-01
1996-01-01,60.2732,93.96501325916724,4968.4,4889.357272727272,121.70148780901735,636.0200195,1.3668666666666667,869.3545639872333,855.5239231965273,128.68711268567571,1995,1995-01-01,2025-12-01
1996-02-01,60.2732,93.96501325916724,4933.7,4849.69829738933,120.71433223122166,640.4299927,1.37522,880.732134560894,865.7366952664406,130.22330836011525,1995,1995-01-01,2025-12-01
1996-03-01,59.296,92.44157314055964,4970.8,4864.082259887005,121.07236490073443,645.5,1.3656,881.4947999999999,862.5700528813559,129.74698495828443,1995,1995-01-01,2025-12-01
1996-04-01,59.296,92.44157314055964,5146.5,5024.655016910935,125.06919768291066,654.1699829,1.3591863636363637,889.1389202579132,868.0882806576695,130.57703164712794,1995,1995-01-01,2025-12-01
1996-05-01,59.296,92.44157314055964,5246.4,5104.924044943819,127.06718220146406,669.1199951,1.36925,916.192553290675,891.4862372468815,134.0965305115902,1995,1995-01-01,2025-12-01
1996-06-01,60.0922,93.68283697850003,5044.1,4908.079325842697,122.16750033211441,670.6300049,1.3658,915.9464606924199,891.2467808535231,134.06051170365285,1995,1995-01-01,2025-12-01
1996-07-01,60.0922,93.68283697850003,4929.2,4796.277752808988,119.38463603756037,639.9500122,1.369731818181818,876.5598937561826,852.9223235874765,128.2957824925912,1995,1995-01-01,2025-12-01
1996-08-01,60.0922,93.68283697850003,5143.4,5004.701573033707,124.57253448746005,651.9899902,1.3722409090909091,894.6873368702209,870.5609367748441,130.9489662801127,1995,1995-01-01,2025-12-01
1996-09-01,59.1753,92.25340365394898,5291.1,5142.640404040405,128.00598392135421,687.3300171,1.3693849999999999,941.2194154664834,914.8103409584452,137.6049204948974,1995,1995-01-01,2025-12-01
1996-10-01,59.1753,92.25340365394898,5598.8,5429.519372900336,135.1467174337358,705.2700195,1.3508363636363636,952.7043885231272,923.8992166416889,138.97206072034612,1995,1995-01-01,2025-12-01
1996-11-01,59.1753,92.25340365394898,6016.7,5808.764994425864,144.58655866648073,757.0200195,1.3380578947368422,1012.9366135658132,977.9298855607516,147.09930367772702,1995,1995-01-01,2025-12-01
1996-12-01,59.16,92.22955118381523,5927.0,5722.164994425863,142.43098928253548,740.7399902,1.3621571428571428,1009.0042686508599,974.1334410832159,146.52824603101607,1995,1995-01-01,2025-12-01
1997-01-01,59.16,92.22955118381523,6109.6,5885.33214682981,146.49239942326847,786.1599731,1.3494380952380953,1060.8742166524962,1021.9322264972876,153.71809486871607,1995,1995-01-01,2025-12-01
1997-02-01,59.16,92.22955118381523,6157.8,5918.59578246393,147.3203679518091,790.8200073,1.3555842105263158,1072.023115264186,1030.3795980230689,154.98874063555132,1995,1995-01-01,2025-12-01
1997-03-01,59.5255,92.79936019256583,5850.2,5616.71086474501,139.8061198443064,757.1199951,1.3724761904761904,1039.1291666082,997.6561621759436,150.06651185603636,1995,1995-01-01,2025-12-01
1997-04-01,59.5255,92.79936019256583,5976.6,5738.066075388027,142.82678470163103,801.3400269,1.394159090909091,1117.1954834119706,1072.6067501494085,161.34050957706012,1995,1995-01-01,2025-12-01
1997-05-01,59.5255,92.79936019256583,6382.1,6120.596456256922,152.34838721236892,848.2800293,1.3803999999999998,1170.96575244572,1122.9859818582431,168.9185067459871,1995,1995-01-01,2025-12-01
1997-06-01,60.8449,94.85628496998174,6437.7,6160.274254143646,153.33601130413555,885.1400146,1.3842714285714286,1225.274032496077,1172.472168112268,176.3621728483471,1995,1995-01-01,2025-12-01
1997-07-01,60.8449,94.85628496998174,6877.7,6581.312928176795,163.81612764596875,954.3099976,1.3775318181818184,1314.5923861030146,1257.9414434974703,189.2183817449532,1995,1995-01-01,2025-12-01
1997-08-01,60.8449,94.85628496998174,6611.8,6319.888300220751,157.30898071489113,899.4699707,1.3905333333333334,1250.7429765907068,1195.522536123126,179.8293877621937,1995,1995-01-01,2025-12-01
1997-09-01,59.6296,92.96165052857386,7040.2,6729.3743929359825,167.5015405833474,947.2800293,1.3871619047619048,1314.030769786701,1256.0161662641094,188.92878333447865,1995,1995-01-01,2025-12-01
1997-10-01,59.6296,92.96165052857386,6842.4,6540.3072847682115,162.79545201663254,914.6199951,1.3869045454545454,1268.4906285678042,1212.4866273065325,182.3811105773459,1995,1995-01-01,2025-12-01
1997-11-01,59.6296,92.96165052857386,6512.8,6232.137900552486,155.12477661611663,955.4000244,1.4128222222222222,1349.8103855839734,1291.6417612328407,194.2875521893646,1995,1995-01-01,2025-12-01
1997-12-01,59.5975,92.91160711084227,6699.4,6417.788053097344,159.7458133938356,970.4299927,1.4270909090909092,1384.8918204913273,1326.677341311382,199.55757155332284,1995,1995-01-01,2025-12-01
1998-01-01,59.5975,92.91160711084227,6700.2,6383.248844884488,158.8860944588547,980.2800293,1.440945,1412.5296068196885,1345.7102744838835,202.42048765595766,1995,1995-01-01,2025-12-01
1998-02-01,59.5975,92.91160711084227,7092.5,6749.565934065933,168.00413028166602,1049.339966,1.4334105263157895,1504.1349529482527,1431.4075486298755,215.31099191406847,1995,1995-01-01,2025-12-01
1998-03-01,58.7171,91.53907673791748,7558.5,7185.138309549945,178.846006460484,1101.75,1.4165772727272727,1560.7140102272726,1483.6205629602832,223.1648249590767,1995,1995-01-01,2025-12-01
1998-04-01,58.7171,91.53907673791748,7665.0,7294.384615384614,181.56526734000283,1111.75,1.4297727272727274,1589.5498295454547,1512.6924751498502,227.53779494681075,1995,1995-01-01,2025-12-01
1998-05-01,58.7171,91.53907673791748,7589.8,7199.087404162103,179.19321478934918,1090.819946,1.44522,1576.47480235812,1495.3200206376036,224.9246464996098,1995,1995-01-01,2025-12-01
1998-06-01,59.072,92.09236050592182,7366.9,6980.016849015316,173.7403073805928,1133.839966,1.4655090909090909,1661.6527778090544,1574.388736961314,236.81808925623469,1995,1995-01-01,2025-12-01
1998-07-01,59.072,92.09236050592182,6931.4,6567.387746170677,163.46951452820602,1120.670044,1.486895652173913,1666.3194159451477,1578.8103000092974,237.48317665680284,1995,1995-01-01,2025-12-01
1998-08-01,59.072,92.09236050592182,5530.7,5240.2474835886205,130.43553163879577,957.2800293,1.5346380952380954,1469.07840077442,1391.9276751319996,209.37246606822805,1995,1995-01-01,2025-12-01
1998-09-01,57.8359,90.16529917701183,5614.1,5330.932675438597,132.69278594744486,1017.01001,1.5217619047619049,1547.6470899795238,1469.5859428972233,221.05375046473932,1995,1995-01-01,2025-12-01
1998-10-01,57.8359,90.16529917701183,6208.3,5869.418995633188,146.0963035627427,1098.670044,1.5451761904761905,1697.6387931782285,1604.9729201881505,241.4185336466216,1995,1995-01-01,2025-12-01
1998-11-01,57.8359,90.16529917701183,6343.9,5997.6172489082965,149.287299288321,1163.630005,1.5403947368421052,1792.4495353335524,1694.6084034922012,254.90141966281269,1995,1995-01-01,2025-12-01
1998-12-01,58.5525,91.28246781085771,6485.9,6152.014676889376,153.13042132892036,1229.22998,1.5432727272727271,1897.03710368,1799.3802100623,270.6610973442875,1995,1995-01-01,2025-12-01
1999-01-01,58.5525,91.28246781085771,6729.6,6369.217049180328,158.53682760872005,1279.640015,1.519442105263158,1944.338918370579,1840.2158506108428,276.8035564087022,1995,1995-01-01,2025-12-01
1999-02-01,58.5525,91.28246781085771,6312.7,5968.120305676856,148.55308788243576,1238.329956,1.4977421052631579,1854.6989153098737,1753.4598915484178,263.75380575029124,1995,1995-01-01,2025-12-01
1999-03-01,58.7194,91.54266240336241,6597.8,6210.537826086957,154.58712697167286,1286.369995,1.5175695652173913,1952.1559540208477,1837.5728871544068,276.4060043041722,1995,1995-01-01,2025-12-01
1999-04-01,58.7194,91.54266240336241,7014.7,6567.275891891891,163.46673035200723,1335.180054,1.4881,1986.8814383574,1860.150622289198,279.8021262204623,1995,1995-01-01,2025-12-01
1999-05-01,58.7194,91.54266240336241,6841.8,6391.584466019417,159.0935772500166,1301.839966,1.4611100000000001,1902.1313927222602,1776.9641705474403,267.289297532732,1995,1995-01-01,2025-12-01
1999-06-01,60.36,94.10033315508937,7010.1,6534.711087190527,162.65615649509712,1372.709961,1.4694863636363635,2017.1785689173043,1880.3838973976162,282.84559664049306,1995,1995-01-01,2025-12-01
1999-07-01,60.36,94.10033315508937,7081.0,6586.622986036519,163.94830083476091,1328.719971,1.489047619047619,1978.5273091985712,1840.3916753662327,276.8300038048489,1995,1995-01-01,2025-12-01
1999-08-01,60.36,94.10033315508937,6970.8,6470.217363344052,161.05083667315623,1320.410034,1.4931954545454544,1971.630260905009,1830.044808085464,275.27363765353306,1995,1995-01-01,2025-12-01
1999-09-01,59.4283,92.6478268528926,6957.7,6437.359188034188,160.232960498673,1282.709961,1.477052380952381,1894.629801966386,1752.9374022466777,263.67521339556333,1995,1995-01-01,2025-12-01
1999-10-01,59.4283,92.6478268528926,7256.2,6706.3705442902865,166.92894945339853,1362.930054,1.4776099999999999,2013.8790770909397,1861.2799154330348,279.97199344464593,1995,1995-01-01,2025-12-01
1999-11-01,59.4283,92.6478268528926,7523.2,6960.56752136752,173.25619219334214,1388.910034,1.46743,2038.12825119262,1885.7041298427446,283.64586105580264,1995,1995-01-01,2025-12-01
1999-12-01,60.0764,93.65820501587827,8413.8,7776.254855923158,193.55954837394296,1469.25,1.4722086956521738,2163.0426260869563,1999.140783555287,300.7088969840669,1995,1995-01-01,2025-12-01
2000-01-01,60.0764,93.65820501587827,8481.1,7855.222032085562,195.5251283655398,1394.459961,1.4486,2020.0146995046002,1870.9440960117472,281.42567049730013,1995,1995-01-01,2025-12-01
2000-02-01,60.0764,93.65820501587827,9129.0,8401.39638682253,209.12000962843882,1366.420044,1.45121,1982.96243205324,1824.9154794453834,274.50208881099263,1995,1995-01-01,2025-12-01
2000-03-01,60.0711,93.64994239550514,9462.4,8643.922362869198,215.1567482979265,1498.579956,1.4607739130434783,2189.0865063346437,1999.7351418626595,300.7982998077667,1995,1995-01-01,2025-12-01
2000-04-01,60.0711,93.64994239550514,9347.6,8566.160423280424,213.22116797213252,1452.430054,1.4688750000000002,2133.43819556925,1955.087277632773,294.08240960348274,1995,1995-01-01,2025-12-01
2000-05-01,60.0711,93.64994239550514,9252.0,8442.81559536354,210.15097934943472,1420.599976,1.4957363636363636,2124.843042284145,1939.003239850442,291.6630636022604,1995,1995-01-01,2025-12-01
2000-06-01,60.7041,94.63677988535224,10195.5,9245.343455497381,230.1267817174208,1454.599976,1.4770454545454543,2148.510282732727,1948.2826228759595,293.0588597649167,1995,1995-01-01,2025-12-01
2000-07-01,60.7041,94.63677988535224,10406.3,9406.947599164927,234.1492868491581,1430.829956,1.4777850000000001,2114.45904652746,1911.4003489486224,287.5110624300888,1995,1995-01-01,2025-12-01
2000-08-01,60.7041,94.63677988535224,11247.9,10178.350470219435,253.35035395692432,1517.680054,1.482813043478261,2250.4357798979913,2036.4444988418604,306.32008713611,1995,1995-01-01,2025-12-01
2000-09-01,60.0071,93.55016735703718,10377.9,9351.9889698231,232.78130603168887,1436.51001,1.48643,2135.2715741642996,1924.1885361355708,289.4346496506817,1995,1995-01-01,2025-12-01
2000-10-01,60.0071,93.55016735703718,9639.6,8668.633021806854,215.77182381597643,1429.400024,1.5124761904761905,2161.933502966095,1944.168653757672,292.44004035711754,1995,1995-01-01,2025-12-01
2000-11-01,60.0071,93.55016735703718,8819.9,7906.866873706003,196.81062535671444,1314.949951,1.5426380952380954,2028.4918877440668,1818.5030794889874,273.53754157461475,1995,1995-01-01,2025-12-01
2000-12-01,60.2182,93.87926908548383,8933.7,8000.604136504654,199.1438490729223,1320.280029,1.521875,2009.3011691343752,1799.4362073116533,270.66952039844443,1995,1995-01-01,2025-12-01
2001-01-01,60.2182,93.87926908548383,9321.9,8382.933956386292,208.66045939978326,1366.01001,1.5032,2053.386247032,1846.5550258875514,277.75708925687786,1995,1995-01-01,2025-12-01
2001-02-01,60.2182,93.87926908548383,8078.7,7227.432024793388,179.89874361651246,1239.939941,1.5215631578947368,1886.6469322277737,1687.8473587905496,253.88442960817633,1995,1995-01-01,2025-12-01
2001-03-01,59.9294,93.42903422439718,7608.0,6785.301750772399,168.89363412003482,1160.329956,1.558740909090909,1808.6537704608545,1613.0732906478886,242.6369838358965,1995,1995-01-01,2025-12-01
2001-04-01,59.9294,93.42903422439718,7946.6,7036.559918200409,175.14772665091246,1249.459961,1.5577666666666665,1946.3670785804331,1723.4702352256186,259.2427895437576,1995,1995-01-01,2025-12-01
2001-05-01,59.9294,93.42903422439718,8161.9,7168.565314401622,178.43348635722768,1255.819946,1.54105,1935.2813277833002,1699.7501317041965,255.67483363742593,1995,1995-01-01,2025-12-01
2001-06-01,61.4651,95.82316745213527,7736.4,6787.965957446808,168.95994915860132,1224.380005,1.5245380952380954,1866.6139606703096,1637.7788145293698,246.35316575611208,1995,1995-01-01,2025-12-01
2001-07-01,61.4651,95.82316745213527,7689.7,6767.561178861788,168.45205174515962,1211.22998,1.5307904761904763,1854.1393178603812,1631.7933427511075,245.4528366591439,1995,1995-01-01,2025-12-01
2001-08-01,61.4651,95.82316745213527,7399.2,6511.897560975609,162.08830270007738,1133.579956,1.5398565217391305,1745.5504881593565,1536.2263442540677,231.07773764534903,1995,1995-01-01,2025-12-01
2001-09-01,61.5748,95.99418810400925,6838.6,6006.316024340771,149.5038213899383,1040.939941,1.5679388888888888,1632.1302144916056,1433.4936772309638,215.62478543764644,1995,1995-01-01,2025-12-01
2001-10-01,61.5748,95.99418810400925,6885.7,6078.507849133536,151.30075542336118,1059.780029,1.5716772727272728,1665.6321856695502,1470.3745899998273,221.1723780282829,1995,1995-01-01,2025-12-01
2001-11-01,61.5748,95.99418810400925,7425.7,6615.901440329218,164.67707381031033,1139.449951,1.592245,1814.283487229995,1616.4295266884521,243.14182573901712,1995,1995-01-01,2025-12-01
2001-12-01,62.9571,98.14917303641944,7688.4,6835.887474332648,170.15276849614557,1148.079956,1.578755,1812.53697093478,1611.5575121452969,242.40898184357266,1995,1995-01-01,2025-12-01
2002-01-01,62.9571,98.14917303641944,7648.5,6786.47643442623,168.92287329001198,1130.199951,1.5997142857142859,1807.997007328286,1604.2268528138275,241.30631088619677,1995,1995-01-01,2025-12-01
2002-02-01,62.9571,98.14917303641944,7637.5,6735.310590631363,167.64929908229902,1106.72998,1.5964,1766.7837400720002,1558.0801618150226,234.36496855359889,1995,1995-01-01,2025-12-01
2002-03-01,65.2743,101.76165302294982,7851.5,6875.024266936299,171.12692637053638,1147.390015,1.5877428571428571,1821.7603006732857,1595.1915271820678,239.94722560967793,1995,1995-01-01,2025-12-01
2002-04-01,65.2743,101.76165302294982,7663.4,6669.853668341708,166.02000419021053,1076.920044,1.5814863636363639,1703.134364312673,1482.3259894419846,222.97009641471678,1995,1995-01-01,2025-12-01
2002-05-01,65.2743,101.76165302294982,7656.1,6650.132998996991,165.52913500925925,1067.140015,1.5501545454545456,1654.231944888682,1436.8754907458358,216.1334746806593,1995,1995-01-01,2025-12-01
2002-06-01,66.8429,104.20707685640033,7145.6,6194.283883883883,154.18254844763865,989.8200073,1.53184,1516.2458799824321,1314.3833153801663,197.7083156091293,1995,1995-01-01,2025-12-01
2002-07-01,66.8429,104.20707685640033,6605.4,5691.817313432834,141.67560207673515,911.6199951,1.54555,1408.954283426805,1214.0839895001125,182.62138431257594,1995,1995-01-01,2025-12-01
2002-08-01,66.8429,104.20707685640033,6612.0,5674.917740336966,141.25495308866124,916.0700073,1.5694181818181818,1437.6969252749345,1233.9400765987048,185.60811846304358,1995,1995-01-01,2025-12-01
