date,bc_vancouver,ab_calgary,on_toronto,on_ottawa,qc_montreal,ab_edmonton,canada_house_index,tsx_cad,sp500_usd,vt_usd,usd_cad,sp500_cad,vt_cad,canada_rent,canada_vacancy,toronto_rent,toronto_vacancy,vancouver_rent,vancouver_vacancy,calgary_rent,calgary_vacancy,ottawa_rent,ottawa_vacancy,montreal_rent,montreal_vacancy,edmonton_rent,edmonton_vacancy,canada_house_index_2010_index,bc_vancouver_2010_index,on_toronto_2010_index,qc_montreal_2010_index,ab_calgary_2010_index,on_ottawa_2010_index,ab_edmonton_2010_index,tsx_cad_2010_index,sp500_cad_2010_index,vt_cad_2010_index,canada_rent_2010_index,toronto_rent_2010_index,vancouver_rent_2010_index,calgary_rent_2010_index,ottawa_rent_2010_index,montreal_rent_2010_index,edmonton_rent_2010_index
2015-12-01,210.64,178.49,181.5,142.42,156.01,183.08,120.847,13010,2043.939941,45.97,1.371254545,2802.761935,63.03657145,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,123.8050746,138.7067035,149.0514905,119.337566,114.7771847,113.5635117,112.8034504,117.2674256,250.0419231,210.7881952,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-01-01,216.72,181.06,181.34,142.09,154.41,180.79,120.847,12822.1,1940.23999,43.56,1.420810526,2756.713401,61.89050653,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,123.8050746,142.7103911,148.9200953,118.1136694,116.4298116,113.3003748,111.3924831,115.5737631,245.9338097,206.955865,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-02-01,223.8,177.01,184.04,139.86,156.95,179.4,120.847,12860.4,1932.22998,43.07,1.37969,2665.878381,59.4232483,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,123.8050746,147.37258,151.1373902,120.0566052,113.8254775,111.5222072,110.5360444,115.9189854,237.8301735,198.7055923,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-03-01,225.61,177.73,183.15,144.33,159.19,184.65,126.8984,13494.4,2059.73999,46.33,1.32263913,2724.292709,61.27787091,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,130.0045999,148.5644673,150.4065041,121.7700604,114.2884702,115.0865162,113.7707948,121.6336317,243.0414727,204.9072708,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-04-01,233.08,179.42,188.97,144.51,158.79,182.29,126.8984,13951.5,2065.300049,46.98,1.281814286,2647.331107,60.21963514,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,130.0045999,153.4834716,155.1860064,121.4640863,115.375217,115.2300455,112.3166975,125.7537654,236.1755213,201.3686328,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-05-01,238.55,180.5,193.61,145.15,159.72,181.56,126.8984,14065.8,2096.949951,47.28,1.294528571,2714.561624,61.20531086,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,130.0045999,157.0854735,158.9964688,122.1754762,116.0697061,115.7403716,111.8669131,126.7840242,242.1733364,204.664637,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-06-01,246.6,179.27,201.73,148.81,161.38,183.25,133.3705,14064.5,2098.860107,46.82,1.289404545,2706.279762,60.36992082,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,136.635123,162.3864085,165.6647779,123.4452689,115.2787602,118.6587991,112.9081947,126.7723065,241.4344892,201.8711735,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-07-01,250.78,179.11,207.57,148.65,161.48,182.15,133.3705,14582.7,2173.600098,49.15,1.305235,2837.058924,64.15230025,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,136.635123,165.1389438,170.4607046,123.5217624,115.1758729,118.5312176,112.2304375,131.4431735,253.1016497,214.5190844,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-08-01,252.39,179.37,210.3,147.97,161.31,183.89,133.3705,14598,2170.949951,49.32,1.299782609,2821.762991,64.10527826,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,136.635123,166.1991308,172.7026361,123.3917234,115.3430648,117.9889961,113.3025262,131.5810822,251.7370584,214.3618474,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-09-01,249.61,180.81,214.24,147.86,160.4,181.58,137.1935,14725.9,2168.27002,49.45,1.31077619,2842.116717,64.81788262,907,3.5,1211,1.6,1236,0.6,1217,4.8,1079,3.5,735,4.2,1155,4,140.5517018,164.3684973,175.9382442,122.6956322,116.2690502,117.9012838,111.879236,132.7339264,253.5528689,216.7447274,115.9846547,119.4280079,118.3908046,121.4570858,113.4595163,114.1304348,123.6616702
2016-10-01,249.52,181.78,215.48,148.88,158.83,181.89,137.1935,14787.3,2126.149902,48.73,1.325095,2817.350604,64.57187935,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,140.5517018,164.3092322,176.9565574,121.4946837,116.8928043,118.7146161,112.0702403,133.2873638,251.3434175,215.9221163,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2016-11-01,242.63,183.14,217.47,144.31,159.86,182.96,137.1935,15082.9,2198.810059,49.31,1.343415,2953.914415,66.24379365,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,140.5517018,159.7721586,178.5907859,122.2825671,117.7673462,115.0705685,112.7295132,135.9517951,263.526642,221.5128359,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2016-12-01,246.11,184.08,220.41,146.16,159.82,181.69,138.2738,15287.6,2238.830078,49.83,1.333919048,2986.418085,66.46918614,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,141.6584452,162.0637429,181.0051737,122.2519697,118.3718089,116.54573,111.9470117,137.7968867,266.4263818,222.2665266,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-01-01,245.18,182.71,222.9,146.69,160.88,181.07,138.2738,15386,2278.870117,51.71,1.318305263,3004.246469,68.16956516,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,141.6584452,161.4513368,183.0500123,123.0628012,117.4908366,116.9683438,111.5650031,138.6838286,268.0168998,227.9524295,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-02-01,252.08,178.76,229.12,146.06,160.52,178.59,138.2738,15399.2,2363.639893,53.1,1.310915789,3098.532856,69.60962842,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,141.6584452,165.9949954,188.1580028,122.7874245,114.950807,116.4659915,110.0369686,138.8028086,276.4284417,232.7678617,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-03-01,249.33,180.88,233.5,146.05,162.32,173.07,146.4193,15547.8,2362.719971,53.68,1.3387,3162.973225,71.861416,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,150.0033296,164.1841169,191.7549479,124.1643081,116.3140634,116.4580177,106.6358595,140.1422352,282.1773402,240.2976215,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-04-01,252.41,182.69,243.68,146.48,163.68,182.78,146.4193,15586.1,2384.199951,54.76,1.343705,3203.661395,73.5812858,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,150.0033296,166.2123008,200.1149708,125.2046202,117.4779757,116.8008931,112.6186075,140.4874575,285.8072412,246.0486997,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-05-01,258.38,181.43,252.52,149.5,163.39,181.93,146.4193,15349.9,2411.800049,55.83,1.360572727,3281.42937,75.96077536,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,150.0033296,170.1435533,207.3745586,124.982789,116.6677384,119.2089945,112.094886,138.3584363,292.7451312,254.0054825,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-06-01,266.76,182.59,260.11,151.38,166.05,182.19,153.8374,15182.2,2423.409912,55.79,1.329486364,3221.890432,74.17204423,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,157.6030087,175.6617938,213.6076209,127.017517,117.4136711,120.7080775,112.2550832,136.8468493,287.4335025,248.0241387,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-07-01,273.64,184.94,259.36,155.57,168.12,185.8,153.8374,15143.9,2470.300049,57.67,1.26904,3134.909574,73.1855368,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,157.6030087,180.1922824,212.9917057,128.6009332,118.924828,124.0491189,114.4793592,136.501627,279.6737065,244.7253533,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-08-01,277.8,181.84,248.51,154.96,165.68,186.23,153.8374,15211.9,2471.649902,57.91,1.260769565,3116.180972,73.01116552,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,157.6030087,182.9316476,204.0814651,126.7344909,116.931387,123.5627143,114.7443007,137.1145543,278.0028776,244.1422726,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-09-01,280.87,186.3,240.73,152.49,167.96,183.18,155.6623,15634.9,2519.360107,58.83,1.227875,3093.459291,72.23588625,926,3.7,1241,1.3,1327,0.8,1149,6.9,1098,3.1,755,4,1132,6.9,159.4725783,184.9532464,197.6923709,128.4785436,119.7993698,121.5931744,112.8650647,140.927323,275.9758154,241.5498137,118.4143223,122.3865878,127.1072797,114.6706587,115.4574132,117.2360248,121.1991435
2017-10-01,279.63,183.6,238.12,154.33,168.07,182.06,155.6623,16025.6,2575.26001,60.37,1.260690476,3246.605768,76.10788405,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,159.4725783,184.1367049,195.5489858,128.5626865,118.0631471,123.060362,112.1749846,144.4489513,289.6384241,254.4973997,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2017-11-01,282.69,185.68,238.48,151.63,168.23,182.05,155.6623,16067.5,2647.580078,61.52,1.277335,3381.846699,78.5816492,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,159.4725783,186.1517187,195.8446251,128.6850761,119.4006816,120.9074237,112.1688232,144.8266227,301.7036309,262.769431,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2017-12-01,287.57,182.79,238.78,154.69,169.98,183.61,154.6915,16209.1,2673.610107,62.09,1.27687,3413.852537,79.2808583,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,158.4780152,189.3652048,196.0909912,130.023713,117.5422802,123.3474205,113.1300062,146.1029538,304.5589577,265.1075186,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-01-01,290.6,181.86,239.88,152.93,168.48,180.41,154.6915,15951.7,2823.810059,65.93,1.242904762,3509.726969,81.94471095,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,158.4780152,191.3604636,196.9943336,128.87631,116.944248,121.9440236,111.1583487,143.7828434,313.1121734,274.0151841,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-02-01,286.92,181.09,238,149.25,168.67,178.14,154.6915,15442.7,2713.830078,63,1.258821053,3416.226435,79.30572632,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,158.4780152,188.937179,195.4504394,129.0216477,116.449103,119.0096484,109.7597043,139.1949019,304.7707396,265.1906748,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-03-01,291.11,180.45,238.8,151.42,169.15,176.51,154.147,15367.3,2640.870117,61.97,1.293254545,3415.317283,80.14298418,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,157.920187,191.6962992,196.1074156,129.3888166,116.0375539,120.7399729,108.7553913,138.5152736,304.6896316,267.9903841,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-04-01,293.13,181.83,241.89,151.69,169.68,181.69,154.147,15607.9,2648.050049,62.45,1.273161905,3371.396444,79.50896095,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,157.920187,193.0264718,198.6449864,129.7942324,116.9249566,120.9552667,111.9470117,140.6839548,300.7713356,265.8702718,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-05-01,297.4,183.2,247.53,157.28,170.43,181.95,154.147,16061.5,2705.27002,62.81,1.286627273,3480.674188,80.813059,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,157.920187,195.8382721,203.2766691,130.3679339,117.8059289,125.4126465,112.1072089,144.7725409,310.5202967,270.2310495,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-06-01,295.43,183.44,247.24,160.84,172.8,184.36,154.8542,16277.7,2718.370117,61.97,1.312452381,3567.731332,81.33267405,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,158.6446978,194.5410246,203.0385152,132.1808307,117.9602598,128.2513356,113.5921134,146.7212893,318.2868985,271.9685919,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-07-01,296.88,181.76,247.7,162.59,176.22,185.4,154.8542,16434,2816.290039,64.23,1.313342857,3698.754406,84.35601171,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,158.6446978,195.4958514,203.4162766,134.7969097,116.8799434,129.6467586,114.232902,148.1301209,329.975819,282.0783405,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-08-01,294.34,181.74,249.5,163.71,176.47,182.81,154.8542,16262.9,2901.52002,64.78,1.304247826,3784.301178,84.48917417,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,158.6446978,193.8232583,204.8944732,134.9881435,116.8670825,130.5398294,112.6370918,146.5878875,337.6076764,282.5236229,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-09-01,294.74,182.6,246.55,161.39,175.19,184.23,154.4196,16073.1,2913.97998,64.53,1.3034,3798.081506,84.108402,956,3,1313,1.1,1392,0.9,1135,6.2,1137,1.7,765,2.8,1119,6.7,158.1994597,194.0866588,202.4718732,134.0090262,117.4201016,128.6898971,113.5120148,144.8770991,338.8370564,281.2503576,122.2506394,129.4871795,133.3333333,113.2734531,119.5583596,118.7888199,119.8072805
2018-10-01,289.94,179.86,246.42,160.36,177.36,181.35,154.4196,15027.3,2711.73999,59.76,1.300440909,3526.457618,77.71434873,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,158.1994597,190.9258528,202.3651146,135.668936,115.658157,127.868591,111.7375231,135.4506368,314.6047595,259.8692622,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2018-11-01,289.23,178.26,248.65,161.71,176.17,180.23,154.4196,15197.8,2760.169922,60.8,1.32048,3644.749179,80.285184,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,158.1994597,190.4583169,204.1964359,134.7586629,114.6292843,128.9450602,111.047443,136.987462,325.1578675,268.4658865,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2018-12-01,284.4,179.54,247.75,166.5,177.25,176.48,154.286,14322.9,2506.850098,55.97,1.343611111,3368.231646,75.20191389,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,158.0625894,187.2777558,203.4573376,135.5847931,115.4523825,132.7645323,108.736907,129.1014305,300.4889954,251.4679232,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-01-01,287.27,177.17,246.85,159.04,178.7,176.29,154.286,15540.6,2704.100098,60.9,1.330045,3596.574815,80.9997405,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,158.0625894,189.1676544,202.7182393,136.6939494,113.9283647,126.8160434,108.6198398,140.077337,320.8601031,270.8552943,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-02-01,283.04,174.44,247.22,158.83,178.14,179.97,154.286,15999,2784.48999,62.62,1.320872222,3677.955481,82.71301856,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,158.0625894,186.3821941,203.0220908,136.2655856,112.1728506,126.6485926,110.8872458,144.2091885,328.120291,276.5843304,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-03-01,280.86,176.78,245.78,159.18,177.28,178.86,152.5901,16102.1,2834.399902,63.04,1.337052381,3789.741138,84.2877821,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,156.3251775,184.9466614,201.8395335,135.6077411,113.677577,126.9276772,110.2033272,145.1384945,338.0929898,281.8501873,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-04-01,283.54,175.65,249.05,162.87,177.54,176.59,152.5901,16580.7,2945.830078,65.48,1.337813636,3940.971649,87.60003691,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,156.3251775,186.7114448,204.524924,135.8066243,112.9509356,129.8700263,108.8046827,149.4524215,351.58467,292.9260468,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-05-01,281.4,175.81,252.43,166.58,181.05,178.39,152.5901,16037.5,2752.060059,61.57,1.345977273,3704.210293,82.87182068,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,156.3251775,185.3022521,207.3006488,138.4915475,113.0538229,132.8283231,109.91374,144.5562136,330.4625533,277.1153493,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-06-01,278.42,176.29,256,169.77,182.21,178.81,151.8894,16382.2,2941.76001,65.01,1.32887,3909.216624,86.3898387,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,155.6073258,183.3399183,210.2324054,139.3788725,113.3624847,135.3719799,110.17252,147.6632144,348.751719,288.8792611,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-07-01,275.12,178.88,258.52,173.33,186.84,179.12,151.8894,16406.6,2980.379883,65.5,1.310522727,3905.855573,85.83923864,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,155.6073258,181.1668642,212.3018806,142.9205232,115.0279725,138.210669,110.3635243,147.8831472,348.4518705,287.0381078,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-08-01,274.91,178.86,258.65,175.34,187.21,177.5,151.8894,16442.1,2926.459961,64.12,1.327313636,3884.330213,85.10735036,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,155.6073258,181.028579,212.4086392,143.2035493,115.0151116,139.813412,109.3653728,148.2031313,346.5315353,284.5907442,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-09-01,274.6,177.8,256.82,173.99,187.99,178.66,151.7732,16658.6,2976.73999,65.2,1.32405,3941.352584,86.32806,997,2.4,1378,1.1,1481,0.8,1156,3.9,1197,1.6,795,1.9,1151,5.3,155.4882815,180.8244436,210.905806,143.8001989,114.3334834,138.7369428,110.0800986,150.1545839,351.6186542,288.6726791,127.4936061,135.8974359,141.8582375,115.3692615,125.8675079,123.447205,123.2334047
2019-10-01,277.52,178.27,257.39,174.03,186.21,173.87,151.7732,16483.2,3037.560059,67.41,1.318922727,4006.306997,88.90858105,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,155.4882815,182.7472672,211.3739016,142.4386139,114.6357147,138.7688382,107.1287739,148.5735918,357.413412,297.3016918,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2019-11-01,278.37,179.7,258.76,175.31,188.24,178.19,151.7732,17040.2,3140.97998,69.13,1.323657895,4157.582948,91.50447026,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,155.4882815,183.3069933,212.4989735,143.9914327,115.5552698,139.7894905,109.7905114,153.594188,370.909146,305.9820942,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2019-12-01,273.48,174.66,260.39,175.64,189.81,177.18,153.6002,17063.4,3230.780029,70.98,1.316895238,4254.598836,93.473224,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,157.3600025,180.0869222,213.8375626,145.1923812,112.3143206,140.0526274,109.168207,153.8033044,379.564194,312.5654162,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-01-01,278.66,172.17,258.49,173.98,189,174.25,153.6002,17318.5,3225.52002,70.41,1.308909524,4221.913873,92.16031957,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,157.3600025,183.4979586,212.277244,144.5727836,110.7131374,138.728969,107.3629082,156.1026834,376.6482807,308.1751908,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-02-01,285.05,174.8,262.1,175.93,194.75,171.21,153.6002,16263.1,2954.219971,65.32,1.328636842,3925.085493,86.78655853,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,157.3600025,187.7057816,215.2418494,148.9711619,112.404347,140.2838689,105.4898336,146.5896902,350.1674234,290.2058539,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-03-01,282.39,174.06,267.52,181.96,192.21,174.41,156.2749,13378.8,2584.590088,55.46,1.396022727,3608.146504,77.42342045,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,160.1001734,185.9541683,219.6928636,147.0282261,111.9284933,145.0920979,107.4614911,120.5916552,321.8924445,258.8964262,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-04-01,283.58,173.23,274.46,187.44,198.29,174.45,156.2749,14780.7,2912.429932,61.45,1.404795455,4091.36833,86.32468068,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,160.1001734,186.7377848,225.3921327,151.6790331,111.3947656,149.4617654,107.4861368,133.2278738,365.0019621,288.661379,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-05-01,285.65,174.16,278.9,188.31,197.71,175.66,156.2749,15192.8,3044.310059,64.65,1.3972,4253.510014,90.32898,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,160.1001734,188.1008824,229.038351,151.2353706,111.9927979,150.15549,108.2316697,136.9423938,379.4670574,302.0513685,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-06-01,283.74,173.54,272.61,189.99,200.12,170.57,160.4669,15515.2,3100.290039,66.32,1.355177273,4201.4426,89.87535673,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,164.3947846,186.843145,223.8728751,153.0788648,111.5941097,151.4950961,105.0955022,139.8483906,374.8219834,300.5344961,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-07-01,283.74,174.02,277.31,193.49,203.24,175.87,160.4669,16169.2,3271.120117,70.16,1.349695455,4415.015953,94.69463309,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,164.3947846,186.843145,227.7326107,155.4654632,111.9027715,154.2859421,108.3610598,145.7433096,393.8754361,316.64969,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-08-01,287.48,173.93,280.48,201.21,209.33,176.16,160.4669,16514.4,3500.310059,74.38,1.322890476,4630.526841,98.39659362,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,164.3947846,189.3059397,230.3358791,160.1239195,111.8448974,160.4417511,108.5397412,148.8548173,413.1017415,329.0286878,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-09-01,289.65,174.04,280.76,203.2,211.49,178.77,161.8262,16121.4,3363,71.84,1.32297619,4449.168929,95.04260952,1049,2.3,1476,1.5,1570,1,1189,3.8,1304,1.8,835,1.6,1162,5.1,165.7873573,190.7348874,230.5658208,161.7761799,111.9156324,162.0285464,110.1478743,145.3124577,396.9223148,317.8132895,134.1432225,145.5621302,150.3831418,118.6626747,137.1188223,129.6583851,124.4111349
2020-10-01,295.71,174.53,285.67,209.28,214.25,179.45,161.8262,15580.6,3269.959961,70.72,1.321771429,4322.139649,93.47567543,1097,3.1,1545,3.6,1601,2.8,1209,6.3,1380,3.8,882,3.2,1167,7.1,165.7873573,194.725405,234.5980126,163.8874015,112.2307247,166.8766446,110.5668515,140.4378825,385.5896915,312.5736135,140.2813299,152.3668639,153.3524904,120.6586826,145.1104101,136.9565217,124.9464668
2020-11-01,296.45,175.22,286.95,209.3,218.75,178.88,161.8262,17190.3,3621.629883,79.47,1.307261111,4734.415905,103.8880405,1097,3.1,1545,3.6,1601,2.8,1209,6.3,1380,3.8,882,3.2,1167,7.1,165.7873573,195.2126959,235.6491747,167.3296106,112.6744261,166.8925923,110.21565,154.947135,422.369964,347.3915548,140.2813299,152.3668639,153.3524904,120.6586826,145.1104101,136.9565217,124.9464668
2020-12-01,295.81,175.11,284.02,210.19,218.05,177.98,165.1458,17433.4,3756.070068,82.89,1.280919048,4811.221694,106.1753799,1097,3.1,1545,3.6,1601,2.8,1209,6.3,1380,3.8,882,3.2,1167,7.1,169.188214,194.7912551,233.2429991,166.7941559,112.6036911,167.6022646,109.6611214,157.1383503,429.2220149,355.0401962,140.2813299,152.3668639,153.3524904,120.6586826,145.1104101,136.9565217,124.9464668
2021-01-01,299.32,173.39,285.15,209.73,221.16,177.45,165.1458,17337,3714.23999,83.2,1.272461111,4726.225945,105.8687644,1097,3.1,1545,3.6,1601,2.8,1209,6.3,1380,3.8,882,3.2,1167,7.1,169.188214,197.1025945,234.1709781,169.1731049,111.4976529,167.2354677,109.3345656,156.2694357,421.6393157,354.014904,140.2813299,152.3668639,153.3524904,120.6586826,145.1104101,136.9565217,124.9464668
2021-02-01,304.71,177.42,291.07,206.58,221.46,178.53,165.1458,18060.3,3811.149902,85.42,1.269647368,4838.816444,108.4532782,1097,3.1,1545,3.6,1601,2.8,1209,6.3,1380,3.8,882,3.2,1167,7.1,169.188214,200.6519162,239.0326024,169.4025855,114.0891261,164.7237062,110,162.7889998,431.6838166,362.6572679,140.2813299,152.3668639,153.3524904,120.6586826,145.1104101,136.9565217,124.9464668
