date,canada_house_index_2010,canada_house_index_1990,tsx_cad,tsx_index_1990,sp500_usd,usd_cad,sp500_cad,sp500_index_1990
2005-05-01,79.9412,114.61810548894053,9607.3,260.0088227573011,1191.5,1.2555285714285713,1495.9622928571428,387.86219236556565
2005-06-01,81.2524,116.4980780177129,9902.8,268.00613804096895,1191.329956,1.2401681818181818,1477.4495054780546,383.0623318784829
2005-07-01,81.2524,116.4980780177129,10422.9,282.08195421367856,1234.180054,1.222855,1509.2232499341699,391.3003965965947
2005-08-01,81.2524,116.4980780177129,10668.9,288.7396176985594,1220.329956,1.2042826086956522,1469.6221428811305,381.0329103938779
2005-09-01,81.9448,117.49082739150944,11011.8,298.0197510683385,1228.810059,1.1776809523809524,1447.1462005784142,375.20551200379964
2005-10-01,81.9448,117.49082739150944,10383.3,281.0102327746489,1207.01001,1.177415,1421.15169092415,368.4658451337781
2005-11-01,81.9448,117.49082739150944,10824.1,292.939899702029,1249.47998,1.181545,1476.3168229691003,382.76865821887606
2005-12-01,82.9798,118.97478984367496,11272.3,305.0698378074095,1248.290039,1.1614809523809524,1449.8651033453762,375.9104492826722
2006-01-01,82.9798,118.97478984367496,11945.6,323.29180863818306,1280.079956,1.157165,1481.26372228474,384.0512541928101
2006-02-01,82.9798,118.97478984367496,11688.3,316.3283256517609,1280.660034,1.1488947368421052,1471.3435727466315,381.47923017401195
2006-03-01,85.6578,122.814453077394,12110.6,327.75731463413973,1294.869995,1.1573086956521739,1498.564304952587,388.536823083679
2006-04-01,85.6578,122.814453077394,12204.2,330.29047439911886,1310.609985,1.1441050000000001,1499.4754368884253,388.77305472658594
2006-05-01,85.6578,122.814453077394,11744.5,317.84930405765647,1270.089966,1.109990909090909,1409.7883159875817,365.51963215995266
2006-06-01,88.764,127.26806097006698,11612.9,314.2877247299722,1270.199951,1.1137272727272727,1414.6563272455455,366.7817746136692
2006-07-01,88.764,127.26806097006698,11831.0,320.1903117464459,1276.660034,1.129445,1441.91729210113,373.84979875129187
2006-08-01,88.764,127.26806097006698,12073.8,326.7613714786779,1303.819946,1.118213043478261,1457.948469964322,378.0062456229202
2006-09-01,90.9982,130.47141257453865,11761.3,318.30397375906296,1335.849976,1.11612,1490.9688752131199,386.56753545873374
2006-10-01,90.9982,130.47141257453865,12344.6,334.09021404658745,1377.939941,1.1285380952380952,1555.0577163686335,403.1840227561978
2006-11-01,90.9982,130.47141257453865,12752.4,345.12677977477614,1400.630005,1.1358809523809523,1590.948944012738,412.48963848408255
2006-12-01,91.8116,131.63764934612456,12908.4,349.3487127164079,1418.300049,1.153235,1635.6332570085149,424.07506124884355
2007-01-01,91.8116,131.63764934612456,13034.1,352.75061637514585,1438.23999,1.1762619047619047,1691.746910142143,438.62379996369583
2007-02-01,91.8116,131.63764934612456,13045.0,353.045610407606,1406.819946,1.1709894736842106,1647.3713481349896,427.11842790336397
2007-03-01,93.7553,134.42448781788698,13165.5,356.3067829682895,1420.859985,1.1681590909090909,1659.7905083867045,430.3383771932418
2007-04-01,93.7553,134.42448781788698,13416.7,363.1051775512248,1482.369995,1.1349857142857143,1682.4687676107858,436.21823083907617
2007-05-01,93.7553,134.42448781788698,14056.8,380.42863444826645,1530.619995,1.0950863636363637,1676.1610844336592,434.582820750527
2007-06-01,96.4194,138.24422150756246,13906.6,376.3636708083107,1503.349976,1.065104761904762,1601.2252182470097,415.1539959166766
2007-07-01,96.4194,138.24422150756246,13868.6,375.3352512456056,1455.27002,1.0501857142857143,1528.3037854322856,396.2474586750604
2007-08-01,96.4194,138.24422150756246,13660.5,369.7033009561596,1473.98999,1.0578521739130435,1559.2635152475652,404.27447161418047
2007-09-01,98.4359,141.13543917402794,14098.9,381.568015069053,1526.75,1.026745,1567.58292875,406.4314684687517
2007-10-01,98.4359,141.13543917402794,14625.0,395.8062132779791,1549.380005,0.9754130434782609,1511.285466181413,391.8350729842328
2007-11-01,98.4359,141.13543917402794,13689.1,370.47732199545874,1481.140015,0.9672380952380953,1432.615046889524,371.4379804595322
2007-12-01,98.7641,141.60600581827984,13833.1,374.37449086465733,1468.359985,1.00207,1471.39949016895,381.49372803543224
2008-01-01,98.7641,141.60600581827984,13155.1,356.02532077218075,1378.550049,1.0099428571428573,1392.2567752014859,360.9741821326967
2008-02-01,98.7641,141.60600581827984,13582.7,367.5977472198843,1330.630005,0.998555,1328.7072446427749,344.49752335326446
2008-03-01,99.9306,143.27851035977847,13350.1,361.30273694922045,1322.699951,1.0029428571428571,1326.5924679986572,343.94921948927845
2008-04-01,99.9306,143.27851035977847,13937.0,377.18640645847483,1385.589966,1.0137181818181817,1404.5977410790363,364.1738577555584
2008-05-01,99.9306,143.27851035977847,14714.7,398.2338247194174,1400.380005,0.9993047619047618,1399.4064074727141,362.8278866415382
2008-06-01,98.653,141.44671284394593,14467.0,391.5301529909418,1280.0,1.0166238095238096,1301.2784761904763,337.38599232297537
2008-07-01,98.653,141.44671284394593,13592.9,367.87379668145246,1267.380005,1.0129636363636363,1283.8098585193636,332.8568565420372
2008-08-01,98.653,141.44671284394593,13771.3,372.70195589162626,1282.829956,1.0534571428571429,1351.4063802193143,350.38278966750073
2008-09-01,95.68,137.18408446685604,11752.9,318.0766389083597,1166.359985,1.0582047619047619,1234.2476902221667,320.00673903177073
2008-10-01,95.68,137.18408446685604,9762.8,264.21722386258153,968.75,1.1846954545454547,1147.6737215909093,297.56047187955863
2008-11-01,95.68,137.18408446685604,9270.6,250.8964841582792,896.2399902,1.2170944444444443,1090.8087129613632,282.81692719179904
2008-12-01,93.3232,133.80495141635973,8987.7,243.2401711506662,903.25,1.2336954545454546,1114.335419318182,288.91676002198926
2009-01-01,93.3232,133.80495141635973,8694.9,235.31592778329576,825.8800049,1.22482,1011.554347601618,262.26843338968433
2009-02-01,93.3232,133.80495141635973,8123.0,219.83821336458286,735.0900269,1.2451999999999999,915.3341014958798,237.32114976982257
2009-03-01,90.6825,130.0187681821245,8720.4,236.00605143721634,797.8699951,1.2645181818181819,1008.9211155311336,261.5857081841481
2009-04-01,90.6825,130.0187681821245,9324.8,252.3633352187692,872.8099976,1.224181818181818,1068.4781297892362,277.027216456911
2009-05-01,90.6825,130.0187681821245,10370.1,280.6529922949724,919.1400146,1.1527850000000002,1059.5708217306612,274.71779458968194
2009-06-01,91.9593,131.84941867383938,10374.9,280.7828979239457,919.3200073,1.1263545454545456,1035.4802689496612,268.4717717710912
2009-07-01,91.9593,131.84941867383938,10787.2,291.9412501792969,987.4799805,1.1228608695652174,1108.8026295824739,287.48225865318074
2009-08-01,91.9593,131.84941867383938,10868.2,294.1334076682211,1020.619995,1.0872380952380953,1109.6569393257143,287.7037578524284
2009-09-01,95.0574,136.29141294732148,11395.0,308.3905504480391,1057.079956,1.0816380952380953,1143.3779501222095,296.44669558472356
2009-10-01,95.0574,136.29141294732148,10910.8,295.28632012535894,1036.189941,1.0546761904761905,1092.8448595836287,283.3448444372139
2009-11-01,95.0574,136.29141294732148,11447.2,309.80327416312366,1095.630005,1.0593,1160.6008642964998,300.9121271550647
2009-12-01,97.6107,139.95228379670718,11746.1,317.8926059339809,1115.099976,1.053690909090909,1174.9707074386909,304.637835277316
