date,bc_vancouver,ab_calgary,on_toronto,on_ottawa,qc_montreal,ab_edmonton,canada_house_index,canada_house_index_index_1999,bc_vancouver_index_1999,on_toronto_index_1999,qc_montreal_index_1999,ab_calgary_index_1999,on_ottawa_index_1999,canada_house_index_index_2008,bc_vancouver_index_2008,on_toronto_index_2008,qc_montreal_index_2008,ab_calgary_index_2008,on_ottawa_index_2008,ab_edmonton_index_2008
2014-12-01,185.02,183.32,167.77,142.2,154.53,183.07,111.8501,191.02531915802058,278.854559155991,234.47938504542282,259.6706435893127,263.99769585253455,205.49132947976875,113.37729212492269,122.4406061809278,141.05431309904156,125.56268790119445,109.41211578633244,121.2586339217191,104.076179647527
2015-01-01,190.27,186.09,167.89,140.4,156.03,183.02,111.8501,191.02531915802058,286.7671439336851,234.6470999301188,262.1912283649807,267.98675115207374,202.89017341040463,113.37729212492269,125.914896433062,141.15520430469144,126.78150645973835,111.06535362578333,119.7237145049885,104.04775440591246
2015-02-01,191.05,185.98,165.39,139.8,154.29,182.49,111.8501,191.02531915802058,287.9427279577996,231.1530398322851,259.2673500252059,267.82834101382485,202.02312138728325,113.37729212492269,126.43107669909337,139.05330418698503,125.36767693182742,110.9997015816174,119.21207469941162,103.74644684479819
2015-03-01,188.14,183.68,169.01,139.79,156.37,185.49,114.857,196.16071047350667,283.5568952524492,236.2124388539483,262.7625609141321,264.5161290322581,202.00867052023122,116.42524809179649,124.50532724505325,142.0968555574239,127.05777199967498,109.62697702178454,119.20354736931867,105.4519613416714
2015-04-01,192.64,187.36,168.23,139.3,155.77,185.99,114.857,196.16071047350667,290.3391107761869,235.12229210342417,261.75432700386494,269.815668202765,201.3005780346821,116.42524809179649,127.48329031831113,141.4410627206995,126.57024457625742,111.82333631751715,118.78570819476424,105.73621375781694
2015-05-01,194.75,169.39,173.84,144.53,158.63,186.3,114.857,196.16071047350667,293.5192162773173,242.96296296296296,266.56024197613846,243.9372119815668,208.85838150289015,116.42524809179649,128.87962411488317,146.15772658483272,128.89412529454782,101.09817964786629,123.24550183337597,105.91245025582718
2015-06-01,197.06,184.23,177.65,145.9,158.59,185.37,117.4469,200.58392041330427,297.00075357950266,248.2879105520615,266.49302638212066,265.3081797235023,210.83815028901736,119.05051037474786,130.40831182582224,149.36102236421726,128.86162346632,109.95523724261413,124.41374605610984,105.38374076179649
2015-07-01,201.5,189.44,180.34,147.61,158.26,182.82,117.4469,200.58392041330427,303.6925395629239,252.04751921733055,265.9384977314737,272.81105990783414,213.3092485549133,119.05051037474786,133.34656872477,151.62266689086937,128.59348338344032,113.06475678901819,125.87191950200393,103.93405343945423
2015-08-01,195.46,189.0,182.12,144.39,156.79,183.24,117.4469,200.58392041330427,294.5892991710626,254.53529000698816,263.4683246513191,272.1774193548387,208.65606936416182,119.05051037474786,129.3494805108861,153.1192197746763,127.39904119606729,112.80214861235451,123.1261192120747,104.17282546901649
2015-09-01,204.22,187.86,180.82,144.96,157.14,185.01,119.1831,203.54912258229794,307.792012057272,252.7183787561146,264.0564610989749,270.53571428571433,209.47976878612718,120.81041630766423,135.14658196016146,152.02623171346897,127.68343219306087,112.12175470008951,123.61217702737275,105.17907902217168
2015-10-01,205.27,185.26,181.71,145.27,157.09,183.89,119.1831,203.54912258229794,309.3745290128109,253.9622641509434,263.9724416064527,266.7914746543779,209.9277456647399,120.81041630766423,135.84144001058831,152.77450815537244,127.64280490777607,110.5699791107132,123.87652426025413,104.54235361000568
2015-11-01,207.52,182.38,182.64,142.29,159.2,178.66,119.1831,203.54912258229794,312.76563677467976,255.2620545073375,267.51806419089223,262.64400921658984,205.62138728323697,120.81041630766423,137.33042154721727,153.55641499915924,129.3572763467945,108.85108922709638,121.33537989255562,101.56907333712336
2015-12-01,210.64,178.49,181.5,142.42,156.01,183.08,120.847,206.39084582212544,317.46797287113793,253.66876310272536,262.1576205679718,257.04205069124424,205.80924855491327,122.49703506228902,139.39514261134272,152.5979485454851,126.76525554562443,106.52939421068336,121.44623518376396,104.08186469584993
2016-01-01,216.72,181.06,181.34,142.09,154.41,180.79,120.847,206.39084582212544,326.63149962321023,253.44514325646404,259.4689968072593,260.7430875576037,205.33236994219655,122.49703506228902,143.41870160810004,152.4634269379519,125.46518241651093,108.06326469710534,121.16483329069669,102.77998862990334
2016-02-01,223.8,177.01,184.04,139.86,156.95,179.4,120.847,206.39084582212544,337.3021853805577,257.21872816212436,263.73718702739035,254.91071428571428,202.1098265895954,122.49703506228902,148.10403017669248,154.73347906507482,127.52904850897863,105.64607579826917,119.2632386799693,101.98976691301876
2016-03-01,225.61,177.73,183.15,144.33,159.19,184.65,126.8984,216.72584432774005,340.03014318010554,255.9748427672956,267.5012602923879,255.9475806451613,208.5693641618497,128.6310603833639,149.30183310171398,153.98520262317135,129.34915088973756,106.07579826917338,123.07495523151704,104.97441728254691
2016-04-01,233.08,179.42,188.97,144.51,158.79,182.29,126.8984,216.72584432774005,351.28862094951023,264.10901467505244,266.8291043522097,258.38133640552996,208.8294797687861,128.6310603833639,154.24525180332208,158.87842609719186,129.02413260745917,107.08445240226796,123.22844717319008,103.63274587833995
2016-05-01,238.55,180.5,193.61,145.15,159.72,181.56,126.8984,216.72584432774005,359.5327807083648,270.59399021663177,268.39186691312386,259.93663594470047,209.75433526011562,128.6310603833639,157.86513136125998,162.77955271565497,129.7798001137564,107.72903610862427,123.77419629913875,103.21773735076746
2016-06-01,246.6,179.27,201.73,148.81,161.38,183.25,133.3705,227.77934332436703,371.66541070082894,281.9426974143955,271.18131406486305,258.1653225806452,215.04335260115604,135.19152990785886,163.19237641453245,169.60652429796534,131.12862598521167,106.99492688749628,126.89519911315767,104.17851051733939
2016-07-01,250.78,179.11,207.57,148.65,161.48,182.15,133.3705,227.77934332436703,377.96533534287875,290.104821802935,271.34935304990756,257.9349078341014,214.81213872832373,135.19152990785886,165.95857322480313,174.51656297292752,131.20988055578127,106.89943300507312,126.75876183167051,103.55315520181922
2016-08-01,252.39,179.37,210.3,147.97,161.31,183.89,133.3705,227.77934332436703,380.3918613413715,293.9203354297694,271.0636867753319,258.3093317972351,213.82947976878611,135.19152990785886,167.02402223545758,176.81183790146292,131.07174778581296,107.05461056401073,126.17890338535005,104.54235361000568
2016-09-01,249.61,180.81,214.24,147.86,160.4,181.58,137.1935,234.30852653601465,376.2019593067069,299.4269741439553,269.5345320114267,260.383064516129,213.67052023121386,139.0667288374403,165.18430282575608,180.12443248696823,130.33233119362967,107.91405550581916,126.08510275432762,103.22910744741331
2016-10-01,249.52,181.78,215.48,148.88,158.83,181.89,137.1935,234.30852653601465,376.0663149962321,301.1600279524808,266.89631994622755,261.7799539170507,215.1445086705202,139.0667288374403,165.1247435642909,181.1669749453506,129.05663443568702,108.49298716800955,126.9548904238083,103.40534394542354
2016-11-01,242.63,183.14,217.47,144.31,159.86,182.96,137.1935,234.30852653601465,365.68198944988694,303.9412997903564,268.62712149218623,263.7384792626728,208.54046242774564,139.0667288374403,160.56515121434717,182.8400874390449,129.89355651255386,109.30468516860637,123.05790057133112,104.01364411597498
2016-12-01,246.11,184.08,220.41,146.16,159.82,181.69,138.2738,236.15353742367958,370.9269027882442,308.0503144654088,268.5599058981684,265.0921658986175,211.21387283236993,140.16177916535736,162.86810932433326,185.31192197746765,129.861054684326,109.86571172784242,124.63545663852649,103.29164297896531
2017-01-01,245.18,182.71,222.9,146.69,160.88,181.07,138.2738,236.15353742367958,369.5252449133384,311.53039832285117,270.3411191396404,263.1192396313364,211.97976878612715,140.16177916535736,162.25266362252663,187.40541449470322,130.72235313236368,109.04804535959416,125.0874051334527,102.93916998294486
2017-02-01,252.08,178.76,229.12,146.06,160.52,178.59,138.2738,236.15353742367958,379.9246420497363,320.22361984626133,269.7361787934801,257.4308755760369,211.0693641618497,140.16177916535736,166.81887366818873,192.63494198755674,130.42983667831317,106.69054013727244,124.55018333759699,101.529277998863
2017-03-01,249.33,180.88,233.5,146.05,162.32,173.07,146.4193,250.06498441569528,375.7799547852299,326.34521313766595,272.7608805242817,260.48387096774195,211.0549132947977,148.41849715670074,164.99900734564224,196.3174709937784,131.89241894856585,107.95583407937927,124.54165600750406,98.39113132461625
2017-04-01,252.41,182.69,243.68,146.48,163.68,182.78,146.4193,250.06498441569528,380.42200452147705,340.57302585604475,275.04621072088725,263.0904377880184,211.67630057803467,148.41849715670074,167.0372576268943,204.87640827307888,132.99748110831234,109.03610862429124,124.9083312015008,103.91131324616258
2017-05-01,258.38,181.43,252.52,149.5,163.39,181.93,146.4193,250.06498441569528,389.41974378296914,352.9280223619847,274.5588976642581,261.2759216589862,216.04046242774567,148.41849715670074,170.98802197074977,212.3087270892887,132.7618428536605,108.28409430020889,127.48358488957108,103.42808413871518
2017-06-01,266.76,182.59,260.11,151.38,166.05,182.19,153.8374,262.7341274924213,402.0497362471741,363.53598881900774,279.02873466644263,262.9464285714286,218.75722543352597,155.93788328788784,176.5336509827278,218.6900958466454,134.92321443081175,108.97642494777678,129.08672294704527,103.57589539511085
2017-07-01,273.64,184.94,259.36,155.57,168.12,185.8,153.8374,262.7341274924213,412.4189902034665,362.4877707896576,282.5071416568644,266.33064516129036,224.81213872832367,155.93788328788784,181.0866256369532,218.05952581133346,136.60518404160234,110.37899134586691,132.65967425599047,105.62819783968165
2017-08-01,277.8,181.84,248.51,154.96,165.68,186.23,153.8374,262.7341274924213,418.68877166541074,347.3235499650594,278.40699042177783,261.86635944700464,223.93063583815027,155.93788328788784,183.83958705578715,208.93727930048763,134.62257251970425,108.52879737391822,132.13950712032064,105.87265491756679
2017-09-01,280.87,186.3,240.73,152.49,167.96,183.18,155.6623,265.8508176422868,423.3157498116052,336.450034940601,282.23827928079317,268.28917050691246,220.3612716763006,157.78770032335558,185.87121964132086,202.3961661341853,136.475176728691,111.19068934646374,130.0332565873625,104.13871517907903
2017-10-01,279.63,183.6,238.12,154.33,168.07,182.06,155.6623,265.8508176422868,421.4468726450641,332.80223619846265,282.4231221643421,264.4009216589862,223.02023121387285,157.78770032335558,185.05062537224538,200.20178241129983,136.56455675631753,109.57923008057296,131.60228532446493,103.50198976691303
2017-11-01,282.69,185.68,238.48,151.63,168.23,182.05,155.6623,265.8508176422868,426.05877920120577,333.3053808525507,282.69198454041333,267.39631336405535,219.11849710982656,157.78770032335558,187.07564026206074,200.50445602824954,136.69456406922887,110.820650552074,129.29990619936896,103.49630471859011
2017-12-01,287.57,182.79,238.78,154.69,169.98,183.61,154.6915,264.19281841082784,433.41371514694805,333.7246680642907,285.6326667786926,263.2344470046083,223.54046242774564,156.80364509949013,190.30507577261596,200.75668404237433,138.1165190541968,109.09579230080573,131.90926920781104,104.38317225696419
2018-01-01,290.6,181.86,239.88,152.93,168.48,180.41,154.6915,264.19281841082784,437.9804069329315,335.26205450733755,283.11208200302474,261.8951612903226,220.99710982658956,156.80364509949013,192.3102375752763,201.6815200941651,136.89770049565288,108.54073410922113,130.40845911145223,102.56395679363276
2018-02-01,286.92,181.09,238.0,149.25,168.67,178.14,154.6915,264.19281841082784,432.43406179351933,332.6345213137666,283.4313560746093,260.78629032258067,215.67919075144508,156.80364509949013,189.87492555092317,200.10089120564993,137.05208417973512,108.08116980005968,127.27040163724739,101.27345082433199
2018-03-01,291.11,180.45,238.8,151.42,169.15,176.51,154.147,263.26288373681734,438.74905802562176,333.7526205450734,284.2379432028231,259.8646313364055,218.8150289017341,156.25171054098706,192.64774005691217,200.77349924331597,137.44210611846916,107.69919427036704,129.12083226741706,100.34678794769756
2018-04-01,293.13,181.83,241.89,151.69,169.68,181.69,154.147,263.26288373681734,441.7935192162774,338.0712788259958,285.12854982355907,261.85195852534565,219.20520231213874,156.25171054098706,193.98451459201905,203.37144778880108,137.872755342488,108.52282900626679,129.35107017992667,103.29164297896531
2018-05-01,297.4,183.2,247.53,157.28,170.43,181.95,154.147,263.26288373681734,448.22908816880187,345.9538784067086,286.38884221139307,263.82488479262673,227.28323699421966,156.25171054098706,196.81027066375486,208.11333445434676,138.48216462176,109.34049537451504,134.11784770188456,103.43945423536098
2018-06-01,295.43,183.44,247.24,160.84,172.8,184.36,154.8542,264.47068869817684,445.25998492841,345.5485674353599,290.37136615694845,264.1705069124424,232.4277456647399,156.96856659199415,195.50658460723974,207.8695140406928,140.4078979442594,109.4837361981498,137.153577214974,104.80955088118249
2018-07-01,296.88,181.76,247.7,162.59,176.22,185.4,154.8542,264.47068869817684,447.44536548605885,346.1914744933613,296.1182994454714,261.75115207373267,234.95664739884396,156.96856659199415,196.4661504864006,208.25626366235076,143.1868042577395,108.48105043270664,138.64585998123988,105.40079590676521
2018-08-01,294.34,181.74,249.5,163.71,176.47,182.81,154.8542,264.47068869817684,443.61718161266015,348.70719776380156,296.5383969080827,261.72235023041475,236.57514450867052,156.96856659199415,194.78525577393947,209.7696317470994,143.3899406841635,108.46911369740376,139.60092095165004,103.92836839113133
2018-09-01,294.74,182.6,246.55,161.39,175.19,184.23,154.4196,263.7284488279749,444.2200452147702,344.58420684835784,294.3874978995127,262.96082949308754,233.22254335260112,156.52803259911002,195.04996360267356,207.28938960820585,142.34988218087267,108.98239331542823,137.62258037008613,104.73564525298464
2018-10-01,289.94,179.86,246.42,160.36,177.36,181.35,154.4196,263.7284488279749,436.9856819894499,344.4025157232704,298.033943874979,259.0149769585254,231.7341040462428,156.52803259911002,191.87346965786512,207.18009080208506,144.11310636223288,107.34706057893166,136.74426537051252,103.09835133598635
2018-11-01,289.23,178.26,248.65,161.71,176.17,180.23,154.4196,263.7284488279749,435.91559909570464,347.5192173305381,296.0342799529491,256.71082949308754,233.6849710982659,156.52803259911002,191.4036132618622,209.0549857070792,143.1461769724547,106.39212175470007,137.89545493306048,102.46162592382035
2018-12-01,284.4,179.54,247.75,166.5,177.25,176.48,154.286,263.5002775287135,428.6360211002261,346.261355695318,297.84910099143,258.5541474654378,240.60693641618496,156.3926084356279,188.20726622989872,208.29830166470492,144.02372633460635,107.15607281408535,141.9800460475825,100.32973280272881
2019-01-01,287.27,177.17,246.85,159.04,178.7,176.29,154.286,263.5002775287135,432.9615674453655,345.00349406009786,300.2856662745757,255.14112903225805,229.8265895953757,156.3926084356279,190.10654490106543,207.5416176223306,145.20191760786545,105.74156968069232,135.61865779824336,100.22171688459352
2019-02-01,283.04,174.44,247.22,158.83,178.14,179.97,154.286,263.5002775287135,426.58628485305206,345.52061495457724,299.34464795832633,251.20967741935485,229.52312138728325,156.3926084356279,187.307259612203,207.85269883975116,144.74689201267572,104.11220531184719,135.43958386629146,102.31381466742467
2019-03-01,280.86,176.78,245.78,159.18,177.28,178.86,152.5901,260.6039024806797,423.3006782215524,343.508036338225,297.8995126869434,254.5794930875576,230.02890173410404,154.67355275561818,185.86460194560252,206.64200437195225,144.0481027057772,105.50880334228587,135.73804041954466,101.6827743035816
2019-04-01,283.54,175.65,249.05,162.87,177.54,176.59,152.5901,260.6039024806797,427.3398643556896,348.0782669461915,298.33641404805917,252.95218894009219,235.3612716763006,154.67355275561818,187.63814439812057,209.39128972591226,144.25936458925815,104.83437779767233,138.88462522384242,100.39226833428083
2019-05-01,281.4,175.81,252.43,166.58,181.05,178.39,152.5901,260.6039024806797,424.1145440844009,352.80223619846265,304.2345824231222,253.18260368663596,240.72254335260115,154.67355275561818,186.22195751439347,212.23305868505128,147.11140001625094,104.92987168009549,142.0482646883261,101.41557703240476
2019-06-01,278.42,176.29,256.0,169.77,182.21,178.81,151.8894,259.40719866786213,419.6232102486813,357.7917540181691,306.18383464963875,253.87384792626727,245.33236994219655,153.96328545507993,184.24988419032493,215.23457205313602,148.0539530348582,105.21635332736497,144.76848298797648,101.65434906196703
2019-07-01,275.12,178.88,258.52,173.33,186.84,179.12,151.8894,259.40719866786213,414.6495855312736,361.31376659678546,313.9640396572005,257.6036866359447,250.47687861271677,153.96328545507993,182.06604460326915,217.3532873717841,151.81603965223044,106.76216054908983,147.80421250106593,101.83058555997727
2019-08-01,274.91,178.86,258.65,175.34,187.21,177.5,151.8894,259.40719866786213,414.33308214016586,361.4954577218728,314.5857839018653,257.57488479262673,253.3815028901734,153.96328545507993,181.92707299318377,217.4625861779048,152.11668156333795,106.75022381378693,149.51820584974845,100.9096077316657
2019-09-01,274.6,177.8,256.82,173.99,187.99,178.66,151.7732,259.208744289313,413.8658628485306,358.93780573025856,315.8964879852126,256.0483870967742,251.4306358381503,153.84549886977587,181.7219244259149,215.92399529174372,152.75046721378078,106.11757684273351,148.36701628720047,101.56907333712336
2019-10-01,277.52,178.27,257.39,174.03,186.21,173.87,151.7732,259.208744289313,418.26676714393375,359.73445143256464,312.90539405142,256.7252304147466,251.48843930635837,153.84549886977587,183.6542915756733,216.40322851858082,151.304135857642,106.39809012235153,148.40112560757228,98.84593519044913
2019-11-01,278.37,179.7,258.76,175.31,188.24,178.19,151.7732,259.208744289313,419.5478522984176,361.64919636617753,316.3165854478239,258.78456221198155,253.33815028901734,153.84549886977587,184.21679571173314,217.55506978308392,152.9536036402048,107.25156669650848,149.4926238594696,101.30187606594656
2019-12-01,273.48,174.66,260.39,175.64,189.81,177.18,153.6002,262.329020964092,412.1778447626225,363.9273235499651,318.95479751302304,251.52649769585253,253.81502890173405,155.69744457847202,180.9807425054596,218.92550865982847,154.2293003981474,104.24350940017904,149.77402575253686,100.72768618533257
2020-01-01,278.66,172.17,258.49,173.98,189.0,174.25,153.6002,262.329020964092,419.9849284099473,361.2718378756115,317.5936817341623,247.94066820276495,251.41618497109826,155.69744457847202,184.40870888756535,217.32806457037162,153.5711383765337,102.75738585496865,148.35848895710754,99.06196702671973
2020-02-01,285.05,174.8,262.1,175.93,194.75,171.21,153.6002,262.329020964092,429.6156744536549,366.3172606568833,327.25592337422285,251.72811059907838,254.23410404624275,155.69744457847202,188.63741645159155,220.3632083403397,158.24327618428538,104.32706654729931,150.0213183252324,97.33371233655487
2020-03-01,282.39,174.06,267.52,181.96,192.21,174.41,156.2749,266.89705819563636,425.60663149962323,373.8923829489867,322.9877331540918,250.6624423963134,262.94797687861274,158.40866471369344,186.87710939051018,224.92012779552715,156.1794100918177,103.88540734109219,155.16329837127995,99.1529277998863
2020-04-01,283.58,173.23,274.46,187.44,198.29,174.45,156.2749,266.89705819563636,427.40015071590057,383.59189378057306,333.2045034447992,249.46716589861754,270.8670520231214,158.40866471369344,187.66461518099396,230.7550025222801,161.11968798244902,103.39003282602206,159.8362752622154,99.17566799317792
2020-05-01,285.65,174.16,278.9,188.31,197.71,175.66,156.2749,266.89705819563636,430.5199698568199,389.79734451432563,332.22987733154093,250.80645161290326,272.1242774566474,158.40866471369344,189.03447819469255,234.48797713132672,160.64841147314536,103.94509101760667,160.57815298030187,99.86355884025014
2020-06-01,283.74,173.54,272.61,189.99,200.12,170.57,160.4669,274.0564450706631,427.6412961567446,381.0062893081761,336.2796168711141,249.9135944700461,274.55202312138726,162.65790193911997,187.77049831248758,229.1995964351774,162.60664662387262,103.57505222321694,162.01074443591713,96.96986924388857
2020-07-01,283.74,174.02,277.31,193.49,203.24,175.87,160.4669,274.0564450706631,427.6412961567446,387.5751222921034,341.5224332045035,250.60483870967744,279.6098265895954,162.65790193911997,187.77049831248758,233.15116865646544,165.14178922564395,103.86153387048643,164.99530996844888,99.98294485503126
2020-08-01,287.48,173.93,280.48,201.21,209.33,176.16,160.4669,274.0564450706631,433.27807083647326,392.0055904961566,351.7560073937154,250.47523041474656,290.7658959537572,162.65790193911997,190.2455165111508,235.81637800571718,170.09019257333227,103.8078185616234,171.57840880020467,100.14781125639567
2020-09-01,289.65,174.04,280.76,203.2,211.49,178.77,161.8262,276.3779514111268,436.54860587792007,392.3969252271139,355.3856494706772,250.63364055299536,293.6416184971098,164.03576171023687,191.68155648203293,236.0517908189003,171.8452912976355,103.87347060578931,173.27534748870127,101.6316088686754
2020-10-01,295.71,174.53,285.67,209.28,214.25,179.45,161.8262,276.3779514111268,445.681989449887,399.2592592592593,360.02352545790626,251.33928571428572,302.42774566473986,164.03576171023687,195.69188008735355,240.1799226500757,174.0879174453563,104.16592062071024,178.4599641852136,102.0181921546333
2020-11-01,296.45,175.22,286.95,209.3,218.75,178.88,161.8262,276.3779514111268,446.79728711379056,401.0482180293501,367.5852797849101,252.3329493087558,302.4566473988439,164.03576171023687,196.18158957051153,241.25609551034134,177.7443731209881,104.5777379886601,178.47701884539953,101.69414440022739
2020-12-01,295.81,175.11,284.02,210.19,218.05,177.98,165.1458,282.0473933649289,445.83270535041447,396.953179594689,366.40900688959846,252.17453917050693,303.742774566474,167.4006872573566,195.75805704453708,238.79266857238943,177.17559112700093,104.51208594449419,179.23595122367186,101.18249005116542
2021-01-01,299.32,173.39,285.15,209.73,221.16,177.45,165.1458,282.0473933649289,451.12283345892996,398.5324947589098,371.63501932448327,249.6975806451613,303.0780346820809,167.4006872573566,198.08086824167822,239.74272742559273,179.7026082717153,103.48552670844522,178.84369403939627,100.88118249005116
2021-02-01,304.71,177.42,291.07,206.58,221.46,178.53,165.1458,282.0473933649289,459.24642049736246,406.80642907058007,372.1391362796169,255.5011520737327,298.52601156069363,167.4006872573566,201.64780623386935,244.7200269043215,179.9463719834241,105.89077887197851,176.1575850601177,101.49516770892552
2021-03-01,310.59,179.68,300.53,217.16,225.18,179.43,167.5337,286.1256137654242,468.10851544837976,420.0279524807827,378.3901865232734,258.75576036866363,313.8150289017341,169.82119144881557,205.53901131625963,252.67361694972251,182.969042008613,107.23962996120562,185.17950029845656,102.0068220579875
2021-04-01,317.66,180.15,312.07,227.87,231.18,179.5,167.5337,286.1256137654242,478.7641296156745,436.1565338923829,388.47252562594525,259.43260368663596,329.2919075144509,169.82119144881557,210.21772218913375,262.37598789305537,187.84431624278866,107.52014324082364,194.31227082800376,102.04661739624787
2021-05-01,325.37,184.91,322.0,238.58,236.34,184.97,167.5337,286.1256137654242,490.38432554634517,450.0349406009784,397.143337254243,266.2874423963134,344.76878612716763,169.82119144881557,215.31996558798224,270.72473516058517,192.03705208417975,110.36108624291256,203.44504135755096,105.15633882888005
2021-06-01,336.93,187.38,324.88,245.51,245.37,185.42,176.1755,300.88467614533965,507.8070836473248,454.06009783368273,412.3172576037641,269.84447004608296,354.78323699421964,178.58098587980092,222.97002183839587,273.146124096183,199.37433980661413,111.83527305282004,209.35448111196388,105.41216600341102
2021-07-01,337.72,188.54,327.35,252.46,248.69,185.98,176.1755,300.88467614533965,508.9977392614922,457.51222921034247,417.89615190724254,271.5149769585254,364.8265895953757,178.58098587980092,223.49281980014558,275.2228014124769,202.07199154952468,112.52760370038793,215.28097552656266,105.73052870949402
2021-08-01,332.72,189.49,328.36,253.86,250.98,188.34,176.1755,300.88467614533965,501.4619442351169,458.9238294898673,421.7442446647622,272.883064516129,366.84971098265896,178.58098587980092,220.18397194097017,276.07196906003026,203.9327212155684,113.09459862727545,216.47480173957535,107.07220011370096
2021-09-01,333.52,188.17,328.47,243.88,245.67,187.3,177.8443,303.7347679432988,502.66767143933686,459.077568134172,412.8213745588977,270.98214285714283,352.42774566473986,180.27257153862527,220.71338759843817,276.1644526652094,199.6181035183229,112.30677409728438,207.96452630681333,106.48095508811825
2021-10-01,333.83,189.51,328.3,244.55,247.38,187.78,177.8443,303.7347679432988,503.13489073097213,458.8399720475192,415.69484120315917,272.911866359447,353.39595375722547,180.27257153862527,220.91853616570708,276.0215234572053,201.00755667506297,113.10653536257833,208.53585742304088,106.75383740761797
2021-11-01,337.04,189.81,336.08,245.57,251.12,186.96,177.8443,303.7347679432988,507.9728711379051,469.7134870719776,421.97949924382453,273.34389400921657,354.8699421965318,180.27257153862527,223.04281649129774,282.5626366235076,204.04647761436584,113.28558639212174,209.40564509252155,106.28766344513929
2021-12-01,343.94,189.97,337.27,241.82,254.34,184.94,179.6678,306.84906707655523,518.372268274303,471.37665967854645,427.39035456225844,273.57430875576034,349.4508670520231,182.12096945860742,227.60902653695982,283.5631410795359,206.66287478670677,113.3810802745449,206.20789630766606,105.1392836839113
2022-01-01,348.3,189.58,347.92,242.7,251.1,188.75,179.6678,306.84906707655523,524.9434815373022,486.261355695318,421.94589144681566,273.01267281105993,350.7225433526011,182.12096945860742,230.49434187016078,292.51723558096523,204.0302267002519,113.14831393613846,206.9583013558455,107.3052870949403
2022-02-01,355.33,190.25,355.35,244.5,254.47,188.37,179.6678,306.84906707655523,535.5388093443859,496.64570230607967,427.60880524281635,273.977534562212,353.3236994219653,182.12096945860742,235.14658196016143,298.76408273078863,206.76850572844722,113.54819456878542,208.49322077257614,107.08925525866971
2022-03-01,363.2,193.18,369.15,257.82,260.92,186.47,198.607,339.1947397634601,547.4001507159006,515.9329140461216,438.44731977818856,278.19700460829495,372.5722543352601,201.31876374768126,240.3547084905036,310.36657138052794,212.0094255301861,115.29692629065951,219.85162445638272,106.00909607731666
2022-04-01,375.88,194.77,383.44,269.56,271.57,185.22,198.607,339.1947397634601,566.5109269027882,535.9049615653389,456.34347168543104,280.48675115207374,389.5375722543352,201.31876374768126,248.7459466613725,322.3810324533378,220.6630372958479,116.24589674723961,229.86270998550356,105.29846503695282
2022-05-01,374.57,195.52,386.09,273.13,276.12,181.23,198.607,339.1947397634601,564.536548605878,539.6086652690426,463.9892455049572,281.5668202764977,394.6965317919075,201.31876374768126,247.8790285222685,324.6090465781066,224.36012025676445,116.69352432109818,232.90696682868594,103.03013075611143
2022-06-01,374.67,204.11,378.57,278.17,286.35,186.87,187.6682,320.5127022757355,564.6872645064054,529.0985324947588,481.17963367501267,293.93721198156686,401.9797687861272,190.23060626640853,247.94520547945203,318.28653102404576,232.67246282603398,121.82035213369144,237.2047411955317,106.23649801023309
2022-07-01,367.89,212.43,368.61,273.88,280.97,191.91,187.6682,320.5127022757355,554.4687264506406,515.1781970649895,472.139136279617,305.9187788018433,395.78034682080926,190.23060626640853,243.45840778241015,309.91256095510346,228.3009669293898,126.78603401969562,233.54651658565703,109.1017623649801
2022-08-01,360.63,215.18,353.91,265.28,281.38,197.07,187.6682,320.5127022757355,543.5267520723437,494.6331236897275,472.8280961182994,309.87903225806457,383.35260115606934,190.23060626640853,238.65396069088743,297.55338826298976,228.63411066872513,128.42733512384365,226.2130127057218,112.03524729960203
2022-09-01,346.45,215.88,343.19,256.03,272.21,197.71,169.2519,289.0600742923018,522.1552373775434,479.65059399021663,457.418921189716,310.88709677419354,369.98554913294794,171.56285161120292,229.2700681622659,288.54044055826466,221.1830665474933,128.84512085944493,218.325232369745,112.39909039226833
2022-10-01,346.02,220.14,340.06,251.48,268.07,201.87,169.2519,289.0600742923018,521.5071590052751,475.27603074772884,450.46210720887245,317.0218894009217,363.4104046242774,171.56285161120292,228.98550724637676,285.9088616108962,217.81912732591212,131.3876454789615,214.44529717745377,114.7640704945992
2022-11-01,339.42,217.44,336.2,246.49,262.92,201.24,169.2519,289.0600742923018,511.55990957045975,469.8812019566737,441.80809947907915,313.1336405529954,356.1994219653179,171.56285161120292,224.6178280722652,282.66352782915754,213.634516941578,129.77618621307073,210.19015946107277,114.40591245025583
2022-12-01,338.94,213.55,330.79,239.39,260.66,196.66,160.5654,274.22467016779814,510.8364732479277,462.32005590496163,438.0104184170728,307.53168202764977,345.9393063583815,162.75774685007045,224.30017867778437,278.1150159744409,211.79816364670515,127.4544911966577,204.1357550950797,111.8021603183627
2023-01-01,326.04,211.07,332.75,242.17,258.28,194.92,160.5654,274.22467016779814,491.3941220798795,465.0593990216632,434.01109057301295,303.9602534562212,349.95664739884387,162.75774685007045,215.76335120111176,279.7629056667227,209.86430486714877,125.97433601909876,206.50635286091924,110.81296191017623
