date,house_price_at_purchase,down_payment,initial_loan_amount,mortgage_type,mortgage_term_years,mortgage_rate,mortgage_payment,mortgage_interest,mortgage_principal,mortgage_balance,house_price,owner_networth,year,rent,maintenance_cost,property_tax,structure_value,depreciation_cost,home_insurance_cost,owner_monthly_cost,purchase_cost,sale_cost,owner_monthly_unrecoverable_cost,scenario_id,city,portfolio_name,start_date,end_date,down_payment_pct,property_tax_rate,structure_ratio,sp500_return,tsx_return,rent_growth_mode,rent_control_rate,annual_move_probability,move_cost_multiplier,portfolio_return,portfolio_return_net,monthly_investment_cost,owner_total_cash_outflow,month_number,monthly_move_probability,random_move,renter_moves,actual_renter_rent,move_cost,renter_total_cash_outflow,monthly_savings_difference,renter_monthly_investment,renter_portfolio_value,renter_networth,wealth_difference,wealth_ratio,investment_fee,tax_drag
2014-08-01,171300,34260.0,137040.0,5-year fixed,5,0.048,795.1163746952666,415.19491272209734,379.9214619731693,103418.80671855118,350300,246881.1932814488,2014,1126.0,375.3333333333333,291.9166666666667,210180.0,175.15,87.575,1345.1699127220977,0.0,0.0,1345.1699127220977,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.03765529548973512,0.019242435113856482,market,,0.15,1.1,0.019242435113856482,0.019075768447189816,0.00016666666666666666,1637.5163746952667,115,0.012499999999999999,0.8714605901877177,False,1126.0,0.0,1126.0,511.5163746952667,511.5163746952667,150594.62156674312,150594.62156674312,-96286.57171470567,0.6099882277993637,0.001,0.001
2014-09-01,171300,34260.0,137040.0,5-year fixed,5,0.048,795.1163746952666,413.6752268742047,381.44114782106186,103037.36557073012,350600,247562.63442926988,2014,1126.0,375.3333333333333,292.1666666666667,210360.0,175.29999999999998,87.64999999999999,1344.1252268742048,0.0,0.0,1344.1252268742048,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.015513837223063764,-0.042570892824001505,market,,0.15,1.1,-0.042570892824001505,-0.042737559490668174,0.00016666666666666666,1637.9163746952665,116,0.012499999999999999,0.8036720768991145,False,1126.0,0.0,1126.0,511.91637469526654,511.91637469526654,144670.49134325504,144670.49134325504,-102892.14308601484,0.5843793498028406,0.001,0.001
2014-10-01,171300,34260.0,137040.0,5-year fixed,5,0.048,795.1163746952666,412.14946228292047,382.9669124123461,102654.39865831776,352000,249345.60134168225,2014,1126.0,375.3333333333333,293.3333333333333,211200.0,176.0,88.0,1344.816128949587,0.0,0.0,1344.816128949587,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.02320146078677232,-0.023207780488620045,market,,0.15,1.1,-0.023207780488620045,-0.02337444715528671,0.00016666666666666666,1639.783041361933,117,0.012499999999999999,0.18657005888603584,False,1126.0,0.0,1126.0,513.7830413619331,513.7830413619331,141802.6816297847,141802.6816297847,-107542.91971189756,0.5686993508879679,0.001,0.001
2014-11-01,171300,34260.0,137040.0,5-year fixed,5,0.048,795.1163746952666,410.61759463327104,384.49878006199555,102269.89987825576,353300,251030.10012174424,2014,1126.0,375.3333333333333,294.4166666666667,211980.0,176.65,88.325,1345.3425946332711,0.0,0.0,1345.3425946332711,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.02453358876036482,0.008991808831680936,market,,0.15,1.1,0.008991808831680936,0.008825142165014269,0.00016666666666666666,1641.5163746952667,118,0.012499999999999999,0.8925589984899778,False,1126.0,0.0,1126.0,515.5163746952667,515.5163746952667,143569.62682924306,143569.62682924306,-107460.47329250118,0.5719219597953188,0.001,0.001
2014-12-01,171300,34260.0,137040.0,5-year fixed,5,0.048,795.1163746952666,409.079599513023,386.0367751822435,101883.86310307353,356100,254216.1368969265,2014,1126.0,375.3333333333333,296.75,213660.0,178.04999999999998,89.02499999999999,1348.2379328463564,0.0,0.0,1348.2379328463564,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.004188587877920424,-0.007616296025012459,market,,0.15,1.1,-0.007616296025012459,-0.0077829626916791255,0.00016666666666666666,1645.2497080285998,119,0.012499999999999999,0.5393422419156507,False,1126.0,0.0,1126.0,519.2497080285998,519.2497080285998,142971.47948800138,142971.47948800138,-111244.65740892512,0.5624012748882659,0.001,0.001
2015-01-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,336.2167482401425,415.36526065084496,101468.49784242269,354200,252731.5021575773,2015,1155.0,385.0,295.1666666666667,212520.0,177.1,88.55,1282.0334149068092,0.0,0.0,1282.0334149068092,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.031040805790470194,0.002808835187665837,market,,0.15,1.1,0.002808835187665837,0.0026421685209991703,0.00016666666666666666,1608.8486755576541,120,0.012499999999999999,0.8074401551640625,False,1155.0,0.0,1155.0,453.84867555765413,453.84867555765413,143803.0829060629,143803.0829060629,-108928.41925151442,0.568995482076477,0.001,0.001
2015-02-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,334.8460428799948,416.7359660109927,101051.76187641168,353300,252248.23812358832,2015,1155.0,385.0,294.4166666666667,211980.0,176.65,88.325,1279.2377095466616,0.0,0.0,1279.2377095466616,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.054892511014553946,0.03821855726309331,market,,0.15,1.1,0.03821855726309331,0.03805189059642664,0.00016666666666666666,1607.6486755576543,121,0.012499999999999999,0.8960912999234932,False,1155.0,0.0,1155.0,452.6486755576543,452.6486755576543,149727.71075979093,149727.71075979093,-102520.52736379739,0.5935728704135973,0.001,0.001
2015-03-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,333.4708141921585,418.11119469882897,100633.65068171284,354300,253666.34931828716,2015,1155.0,385.0,295.25,212580.0,177.15,88.575,1279.4458141921589,0.0,0.0,1279.4458141921589,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.01739610691375626,-0.02178636366620057,market,,0.15,1.1,-0.02178636366620057,-0.021953030332867236,0.00016666666666666666,1608.9820088909876,122,0.012499999999999999,0.3180034749718639,False,1155.0,0.0,1155.0,453.9820088909876,453.9820088909876,146894.71579270146,146894.71579270146,-106771.6335255857,0.5790863320557577,0.001,0.001
2015-04-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,332.0910472496524,419.4909616413351,100214.15972007152,353100,252885.84027992847,2015,1155.0,385.0,294.25,211860.0,176.54999999999998,88.27499999999999,1276.1660472496524,0.0,0.0,1276.1660472496524,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.008520819730124751,0.02161396821988415,market,,0.15,1.1,0.02161396821988415,0.021447301553217484,0.00016666666666666666,1607.3820088909874,123,0.012499999999999999,0.11005192452767676,False,1155.0,0.0,1155.0,452.38200889098744,452.38200889098744,150497.59306777272,150497.59306777272,-102388.24721215575,0.5951206793594355,0.001,0.001
2015-05-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,330.70672707623595,420.87528181475153,99793.28443825676,353000,253206.71556174324,2015,1155.0,385.0,294.1666666666667,211800.0,176.5,88.25,1274.6233937429026,0.0,0.0,1274.6233937429026,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.010491382393316817,-0.013819829879470613,market,,0.15,1.1,-0.013819829879470613,-0.01398649654613728,0.00016666666666666666,1607.2486755576542,124,0.012499999999999999,0.22793516254194168,False,1155.0,0.0,1155.0,452.2486755576542,452.2486755576542,148844.90767768602,148844.90767768602,-104361.80788405723,0.5878394944915705,0.001,0.001
2015-06-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,329.3178386462473,422.26417024474017,99371.02026801204,351100,251728.979731988,2015,1155.0,385.0,292.5833333333333,210660.0,175.54999999999998,87.77499999999999,1270.2261719795806,0.0,0.0,1270.2261719795806,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.021011672375900514,-0.03069115031870051,market,,0.15,1.1,-0.03069115031870051,-0.030857816985367176,0.00016666666666666666,1604.7153422243207,125,0.012499999999999999,0.4271077886262563,False,1155.0,0.0,1155.0,449.7153422243207,449.7153422243207,144701.59409958843,144701.59409958843,-107027.38563239956,0.5748308925482081,0.001,0.001
2015-07-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,327.9243668844396,423.65764200654786,98947.36262600547,351200,252252.6373739945,2015,1155.0,385.0,292.6666666666667,210720.0,175.6,87.8,1268.9910335511065,0.0,0.0,1268.9910335511065,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.019742029696721453,-0.005833728432726559,market,,0.15,1.1,-0.005833728432726559,-0.006000395099393226,0.00016666666666666666,1604.8486755576541,126,0.012499999999999999,0.8180147659224931,False,1155.0,0.0,1155.0,449.84867555765413,449.84867555765413,144283.1760390365,144283.1760390365,-107969.461334958,0.5719788603245387,0.001,0.001
2015-08-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,326.526296665818,425.0557122251695,98522.30691378032,350400,251877.6930862197,2015,1155.0,385.0,292.0,210240.0,175.20000000000002,87.60000000000001,1266.3262966658178,0.0,0.0,1266.3262966658178,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.06258081816720285,-0.04211246578750927,market,,0.15,1.1,-0.04211246578750927,-0.04227913245417594,0.00016666666666666666,1603.7820088909875,127,0.012499999999999999,0.8607305832563434,False,1155.0,0.0,1155.0,448.7820088909875,448.7820088909875,138631.7905372639,138631.7905372639,-113245.90254895578,0.5503932834965626,0.001,0.001
2015-09-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,325.123612815475,426.4583960755125,98095.8485177048,350700,252604.1514822952,2015,1155.0,385.0,292.25,210420.0,175.35,87.675,1265.398612815475,0.0,0.0,1265.398612815475,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.026442831573227132,-0.03983664162896583,market,,0.15,1.1,-0.03983664162896583,-0.0400033082956325,0.00016666666666666666,1604.1820088909874,128,0.012499999999999999,0.006952130531190703,True,1155.0,1270.5,2425.5,-821.3179911090126,-821.3179911090126,132264.7422897172,132264.7422897172,-120339.409192578,0.5236047844565512,0.001,0.001
2015-10-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,323.7163001084258,427.8657087825617,97667.98280892224,350500,252832.01719107776,2015,1155.0,385.0,292.0833333333333,210300.0,175.25,87.625,1263.6746334417592,0.0,0.0,1263.6746334417592,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.08298311776039413,0.016697978507552502,market,,0.15,1.1,0.016697978507552502,0.016531311840885837,0.00016666666666666666,1603.9153422243207,129,0.012499999999999999,0.5107473025775657,False,1155.0,0.0,1155.0,448.91534222432074,448.91534222432074,134900.16733228724,134900.16733228724,-117931.84985879052,0.5335565045558943,0.001,0.001
2015-11-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,322.30434326944334,429.27766562154414,97238.7051433007,350900,253661.2948566993,2015,1155.0,385.0,292.4166666666667,210540.0,175.45000000000002,87.72500000000001,1262.89600993611,0.0,0.0,1262.89600993611,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.0005048692607241279,-0.004390503503533205,market,,0.15,1.1,-0.004390503503533205,-0.004557170170199872,0.00016666666666666666,1604.4486755576543,130,0.012499999999999999,0.417411003148779,False,1155.0,0.0,1155.0,449.44867555765427,449.44867555765427,134734.85298932323,134734.85298932323,-118926.44186737607,0.531160471547064,0.001,0.001
2015-12-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,320.88772697289227,430.6942819180952,96808.0108613826,349100,252291.9891386174,2015,1155.0,385.0,290.9166666666667,209460.0,174.54999999999998,87.27499999999999,1258.629393639559,0.0,0.0,1258.629393639559,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.01753018517631444,-0.03413562190975361,market,,0.15,1.1,-0.03413562190975361,-0.03430228857642028,0.00016666666666666666,1602.0486755576542,131,0.012499999999999999,0.22210781047073025,False,1155.0,0.0,1155.0,447.0486755576542,447.0486755576542,130560.18785633956,130560.18785633956,-121731.80128227785,0.5174963672136477,0.001,0.001
2016-01-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,319.46643584256253,432.11557304842495,96375.89528833416,347900,251524.10471166583,2016,1132.0,377.3333333333333,289.9166666666667,208740.0,173.95000000000002,86.97500000000001,1247.6414358425625,0.0,0.0,1247.6414358425625,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.05073532197294639,-0.014442736356648722,market,,0.15,1.1,-0.014442736356648722,-0.01460940302331539,0.00016666666666666666,1592.7820088909875,132,0.012499999999999999,0.1198653673336828,False,1132.0,0.0,1132.0,460.7820088909875,460.7820088909875,129113.56346203752,129113.56346203752,-122410.54124962831,0.5133248107971464,0.001,0.001
2016-02-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,318.04045445150274,433.54155443948474,95942.35373389468,347400,251457.6462661053,2016,1132.0,377.3333333333333,289.5,208440.0,173.70000000000002,86.85000000000001,1245.423787784836,0.0,0.0,1245.423787784836,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.004128360430299072,0.0029870302056604903,market,,0.15,1.1,0.0029870302056604903,0.0028203635389938237,0.00016666666666666666,1592.1153422243208,133,0.012499999999999999,0.33761517140362796,False,1132.0,0.0,1132.0,460.1153422243208,460.1153422243208,129937.82599103975,129937.82599103975,-121519.82027506555,0.5167384166697119,0.001,0.001
2016-03-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,316.6097673218524,434.97224156913506,95507.38149232556,345000,249492.61850767443,2016,1132.0,377.3333333333333,287.5,207000.0,172.5,86.25,1240.1931006551858,0.0,0.0,1240.1931006551858,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.06599111457736506,0.049298622126839,market,,0.15,1.1,0.049298622126839,0.04913195546017233,0.00016666666666666666,1588.9153422243207,134,0.012499999999999999,0.9429097039125192,False,1132.0,0.0,1132.0,456.91534222432074,456.91534222432074,136778.84081244745,136778.84081244745,-112713.77769522698,0.5482280062255234,0.001,0.001
2016-04-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,315.17435892467427,436.4076499663132,95070.97384235924,343600,248529.0261576407,2016,1132.0,377.3333333333333,286.3333333333333,206160.0,171.79999999999998,85.89999999999999,1236.541025591341,0.0,0.0,1236.541025591341,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.002699398480873194,0.03387331041024422,market,,0.15,1.1,0.03387331041024422,0.03370664374357755,0.00016666666666666666,1587.048675557654,135,0.012499999999999999,0.32320293202075523,False,1132.0,0.0,1132.0,455.04867555765395,455.04867555765395,141844.24514692978,141844.24514692978,-106684.78101071093,0.5707351263548536,0.001,0.001
2016-05-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,313.73421367978546,437.847795211202,94633.12604714803,343100,248466.87395285195,2016,1132.0,377.3333333333333,285.9166666666667,205860.0,171.54999999999998,85.77499999999999,1234.3092136797854,0.0,0.0,1234.3092136797854,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.015324602357572603,0.008192667455112268,market,,0.15,1.1,0.008192667455112268,0.0080260007884456,0.00016666666666666666,1586.3820088909874,136,0.012499999999999999,0.5187906217433661,False,1132.0,0.0,1132.0,454.38200889098744,454.38200889098744,143437.0691792065,143437.0691792065,-105029.80477364545,0.5772885008664154,0.001,0.001
2016-06-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,312.2893159555885,439.292692935399,94193.83335421263,344500,250306.16664578737,2016,1132.0,377.3333333333333,287.0833333333333,206700.0,172.25,86.125,1235.080982622255,0.0,0.0,1235.080982622255,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.0009109211209781254,-9.242275590437554e-05,market,,0.15,1.1,-9.242275590437554e-05,-0.0002590894225710422,0.00016666666666666666,1588.248675557654,137,0.012499999999999999,0.7030189588951778,False,1132.0,0.0,1132.0,456.248675557654,456.248675557654,143856.15482733524,143856.15482733524,-106450.01181845213,0.5747207779779098,0.001,0.001
2016-07-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,310.8396500689017,440.7423588220858,93753.09099539056,344700,250946.90900460945,2016,1132.0,377.3333333333333,287.25,206820.0,172.35,86.175,1233.947983402235,0.0,0.0,1233.947983402235,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.03560980112525436,0.03684453766575424,market,,0.15,1.1,0.03684453766575424,0.03667787099908757,0.00016666666666666666,1588.5153422243206,138,0.012499999999999999,0.363629602379294,False,1132.0,0.0,1132.0,456.51534222432065,456.51534222432065,149589.00765874135,149589.00765874135,-101357.9013458681,0.5960982275178917,0.001,0.001
2016-08-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,309.3852002847888,442.19680860619866,93310.89418678435,346500,253189.10581321563,2016,1132.0,377.3333333333333,288.75,207900.0,173.25,86.625,1235.343533618122,0.0,0.0,1235.343533618122,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.0012192431360480427,0.0010491884218970515,market,,0.15,1.1,0.0010491884218970515,0.0008825217552303849,0.00016666666666666666,1590.9153422243207,139,0.012499999999999999,0.9717820827209607,False,1132.0,0.0,1132.0,458.91534222432074,458.91534222432074,150179.93855456784,150179.93855456784,-103009.1672586478,0.5931532404295451,0.001,0.001
2016-09-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,307.92595081638837,443.6560580745991,92867.23812870977,347000,254132.76187129025,2016,1132.0,377.3333333333333,289.1666666666667,208200.0,173.5,86.75,1234.6759508163884,0.0,0.0,1234.6759508163884,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.0012344508443253854,0.008761474174544537,market,,0.15,1.1,0.008761474174544537,0.00859480750787787,0.00016666666666666666,1591.5820088909875,140,0.012499999999999999,0.9624472949421112,False,1132.0,0.0,1132.0,459.5820088909875,459.5820088909875,151930.28822688025,151930.28822688025,-102202.47364441,0.5978382602390631,0.001,0.001
2016-10-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,306.4618858247422,445.1201230662453,92422.11800564353,347500,255077.8819943565,2016,1132.0,377.3333333333333,289.5833333333333,208500.0,173.75,86.875,1234.0035524914088,0.0,0.0,1234.0035524914088,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.019425679279557517,0.004169524443327743,market,,0.15,1.1,0.004169524443327743,0.004002857776661077,0.00016666666666666666,1592.248675557654,141,0.012499999999999999,0.25178229582536416,False,1132.0,0.0,1132.0,460.248675557654,460.248675557654,152998.69223817726,152998.69223817726,-102079.18975617923,0.5998116772882813,0.001,0.001
2016-11-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,304.9929894186236,446.5890194723639,91975.52898617116,346900,254924.4710138288,2016,1132.0,377.3333333333333,289.0833333333333,208140.0,173.45000000000002,86.72500000000001,1231.58465608529,0.0,0.0,1231.58465608529,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.034174522187570444,0.019990126662744467,market,,0.15,1.1,0.019990126662744467,0.0198234599960778,0.00016666666666666666,1591.448675557654,142,0.012499999999999999,0.49724850589238545,False,1132.0,0.0,1132.0,459.44867555765404,459.44867555765404,156491.10436877064,156491.10436877064,-98433.36664505815,0.6138724295333794,0.001,0.001
2016-12-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,303.5192456543648,448.0627632366227,91527.46622293454,346900,255372.53377706543,2016,1132.0,377.3333333333333,289.0833333333333,208140.0,173.45000000000002,86.72500000000001,1230.1109123210313,0.0,0.0,1230.1109123210313,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.01820076219689515,0.013571660622294202,market,,0.15,1.1,0.013571660622294202,0.013404993955627534,0.00016666666666666666,1591.448675557654,143,0.012499999999999999,0.30087830981676966,False,1132.0,0.0,1132.0,459.44867555765404,459.44867555765404,159048.31535250114,159048.31535250114,-96324.21842456429,0.6228090116039918,0.001,0.001
2017-01-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,302.04063853568397,449.5413703553035,91077.92485257924,347900,256822.07514742075,2017,1119.0,373.0,289.9166666666667,208740.0,173.95000000000002,86.97500000000001,1225.8823052023506,0.0,0.0,1225.8823052023506,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.0178843581714645,0.006436589131060488,market,,0.15,1.1,0.006436589131060488,0.006269922464393822,0.00016666666666666666,1588.4486755576543,144,0.012499999999999999,0.2848404943774676,False,1119.0,0.0,1119.0,469.44867555765427,469.44867555765427,160514.98463341143,160514.98463341143,-96307.09051400932,0.6250046244711355,0.001,0.001
2017-02-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,300.5571520135114,451.02485687747605,90626.89999570177,347700,257073.10000429823,2017,1119.0,373.0,289.75,208620.0,173.85,86.925,1224.0821520135114,0.0,0.0,1224.0821520135114,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.037198160337279074,0.0008579227869491834,market,,0.15,1.1,0.0008579227869491834,0.0006912561202825168,0.00016666666666666666,1588.1820088909874,145,0.012499999999999999,0.036886947354532795,False,1119.0,0.0,1119.0,469.1820088909874,469.1820088909874,161095.12360782732,161095.12360782732,-95977.97639647091,0.6266510327417915,0.001,0.001
2017-03-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,299.0687699858158,452.5132389051717,90174.3867567966,347900,257725.6132432034,2017,1119.0,373.0,289.9166666666667,208740.0,173.95000000000002,86.97500000000001,1222.9104366524823,0.0,0.0,1222.9104366524823,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,-0.0003891971880845002,0.009649851940360499,market,,0.15,1.1,0.009649851940360499,0.009483185273693831,0.00016666666666666666,1588.4486755576543,146,0.012499999999999999,0.6095643339798968,False,1119.0,0.0,1119.0,469.44867555765427,469.44867555765427,163092.26718724662,163092.26718724662,-94633.34605595679,0.632813576946829,0.001,0.001
2017-04-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,297.57547629742874,454.00653259355875,89720.38022420304,349500,259779.61977579695,2017,1119.0,373.0,291.25,209700.0,174.75,87.375,1223.9504762974288,0.0,0.0,1223.9504762974288,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.00909120854931822,0.002463371023553318,market,,0.15,1.1,0.002463371023553318,0.0022967043568866514,0.00016666666666666666,1590.5820088909875,147,0.012499999999999999,0.5026790232288615,False,1119.0,0.0,1119.0,471.5820088909875,471.5820088909875,163938.42391676106,163938.42391676106,-95841.19585903588,0.631067302578425,0.001,0.001
2017-05-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,296.07725473987,455.5047541511175,89264.87547005192,349800,260535.12452994808,2017,1119.0,373.0,291.5,209880.0,174.9,87.45,1222.92725473987,0.0,0.0,1222.92725473987,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.01157625139134133,-0.015154528714688142,market,,0.15,1.1,-0.015154528714688142,-0.01532119538135481,0.00016666666666666666,1590.9820088909876,148,0.012499999999999999,0.05147875124998935,False,1119.0,0.0,1119.0,471.9820088909876,471.9820088909876,161898.67330231197,161898.67330231197,-98636.4512276361,0.6214082404221163,0.001,0.001
2017-06-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,294.5740890511713,457.00791983981617,88807.8675502121,349800,260992.1324497879,2017,1119.0,373.0,291.5,209880.0,174.9,87.45,1221.4240890511714,0.0,0.0,1221.4240890511714,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.004813775090855454,-0.010925152606857336,market,,0.15,1.1,-0.010925152606857336,-0.011091819273524003,0.00016666666666666666,1590.9820088909876,149,0.012499999999999999,0.27864646423661144,False,1119.0,0.0,1119.0,471.9820088909876,471.9820088909876,160574.9044863104,160574.9044863104,-100417.22796347749,0.6152480650626635,0.001,0.001
2017-07-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,293.0659629156999,458.5160459752876,88349.35150423682,350900,262550.6484957632,2017,1119.0,373.0,292.4166666666667,210540.0,175.45000000000002,87.72500000000001,1221.6576295823666,0.0,0.0,1221.6576295823666,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.01934882611803057,-0.0025226910460934837,market,,0.15,1.1,-0.0025226910460934837,-0.0026893577127601502,0.00016666666666666666,1592.4486755576543,150,0.012499999999999999,0.9082658859666537,False,1119.0,0.0,1119.0,473.44867555765427,473.44867555765427,160616.50980401208,160616.50980401208,-101934.13869175111,0.6117543823419807,0.001,0.001
2017-08-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,291.55285996398146,460.029148927006,87889.32235530982,349600,261710.67764469015,2017,1119.0,373.0,291.3333333333333,209760.0,174.79999999999998,87.39999999999999,1218.0861932973148,0.0,0.0,1218.0861932973148,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.0005464328110855732,0.004490256803069137,market,,0.15,1.1,0.004490256803069137,0.0043235901364024705,0.00016666666666666666,1590.7153422243207,151,0.012499999999999999,0.23956189066697242,False,1119.0,0.0,1119.0,471.7153422243207,471.7153422243207,161782.6651037684,161782.6651037684,-99928.01254092174,0.6181737274144069,0.001,0.001
2017-09-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,290.03476377252235,461.5472451184651,87427.77511019136,349500,262072.22488980863,2017,1119.0,373.0,291.25,209700.0,174.75,87.375,1216.4097637725224,0.0,0.0,1216.4097637725224,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.019302978533243698,0.02780717727568538,market,,0.15,1.1,0.02780717727568538,0.027640510609018714,0.00016666666666666666,1590.5820088909875,152,0.012499999999999999,0.1448948720912231,False,1119.0,0.0,1119.0,471.5820088909875,471.5820088909875,166726.00258381543,166726.00258381543,-95346.2223059932,0.6361834133850596,0.001,0.001
2017-10-01,171300,34260.0,137040.0,5-year fixed,5,0.0395999999999999,751.5820088909875,288.51165786363146,463.070351027356,86964.704759164,348000,261035.295240836,2017,1119.0,373.0,290.0,208800.0,174.0,87.0,1212.5116578636314,0.0,0.0,1212.5116578636314,13,Edmonton,tsx_only,2005-01-01,2025-12-01,0.2,0.01,0.6,0.02218813533034969,0.024988966990514783,market,,0.15,1.1,0.024988966990514783,0.024822300323848117,0.00016666666666666666,1588.5820088909875,153,0.012499999999999999,0.489452760277563,False,1119.0,0.0,1119.0,469.5820088909875,469.5820088909875,171334.10750063654,171334.10750063654,-89701.18774019947,0.656363758558246,0.001,0.001
